# NE_LO   sin2theta_W   A(s)   dchi2
    1    2.381667E-01    9.972593E-01    5.500369E-02
    2    2.381667E-01    9.972593E-01    4.014401E-02
    3    2.381667E-01    9.972593E-01    3.035088E-02
    4    2.381667E-01    9.972593E-01    2.308038E-02
    1    2.383333E-01    9.983914E-01    1.894890E-02
    2    2.383333E-01    9.983914E-01    1.382970E-02
    3    2.383333E-01    9.983914E-01    1.045595E-02
    4    2.383333E-01    9.983914E-01    7.951244E-03
    1    2.385000E-01    9.995241E-01    1.658640E-03
    2    2.385000E-01    9.995241E-01    1.210545E-03
    3    2.385000E-01    9.995241E-01    9.152327E-04
    4    2.385000E-01    9.995241E-01    6.959902E-04
    1    2.386667E-01    1.000657E+00    3.164868E-03
    2    2.386667E-01    1.000657E+00    2.309854E-03
    3    2.386667E-01    1.000657E+00    1.746365E-03
    4    2.386667E-01    1.000657E+00    1.328026E-03
    1    2.388333E-01    1.001791E+00    2.349956E-02
    2    2.388333E-01    1.001791E+00    1.715097E-02
    3    2.388333E-01    1.001791E+00    1.296699E-02
    4    2.388333E-01    1.001791E+00    9.860771E-03
    1    2.390000E-01    1.002926E+00    6.269472E-02
    2    2.390000E-01    1.002926E+00    4.575724E-02
    3    2.390000E-01    1.002926E+00    3.459477E-02
    4    2.390000E-01    1.002926E+00    2.630765E-02
    1    2.391667E-01    1.004061E+00    1.207824E-01
    2    2.391667E-01    1.004061E+00    8.815204E-02
    3    2.391667E-01    1.004061E+00    6.664735E-02
    4    2.391667E-01    1.004061E+00    5.068210E-02
    1    2.393333E-01    1.005197E+00    1.977945E-01
    2    2.393333E-01    1.005197E+00    1.443587E-01
    3    2.393333E-01    1.005197E+00    1.091424E-01
    4    2.393333E-01    1.005197E+00    8.299755E-02
    1    2.395000E-01    1.006334E+00    2.937632E-01
    2    2.395000E-01    1.006334E+00    2.144007E-01
    3    2.395000E-01    1.006334E+00    1.620977E-01
    4    2.395000E-01    1.006334E+00    1.232675E-01
    1    2.396667E-01    1.007471E+00    4.087205E-01
    2    2.396667E-01    1.007471E+00    2.983014E-01
    3    2.396667E-01    1.007471E+00    2.255308E-01
    4    2.396667E-01    1.007471E+00    1.715053E-01
    1    2.398333E-01    1.008609E+00    5.426985E-01
    2    2.398333E-01    1.008609E+00    3.960842E-01
    3    2.398333E-01    1.008609E+00    2.994595E-01
    4    2.398333E-01    1.008609E+00    2.277245E-01
    1    2.400000E-01    1.009747E+00    6.957294E-01
    2    2.400000E-01    1.009747E+00    5.077726E-01
    3    2.400000E-01    1.009747E+00    3.839015E-01
    4    2.400000E-01    1.009747E+00    2.919385E-01
    1    2.401667E-01    1.010887E+00    8.678452E-01
    2    2.401667E-01    1.010887E+00    6.333899E-01
    3    2.401667E-01    1.010887E+00    4.788745E-01
    4    2.401667E-01    1.010887E+00    3.641609E-01
    1    2.403333E-01    1.012026E+00    1.059078E+00
    2    2.403333E-01    1.012026E+00    7.729597E-01
    3    2.403333E-01    1.012026E+00    5.843962E-01
    4    2.403333E-01    1.012026E+00    4.444051E-01
    1    2.405000E-01    1.013167E+00    1.269460E+00
    2    2.405000E-01    1.013167E+00    9.265054E-01
    3    2.405000E-01    1.013167E+00    7.004845E-01
    4    2.405000E-01    1.013167E+00    5.326846E-01
    1    2.406667E-01    1.014308E+00    1.499024E+00
    2    2.406667E-01    1.014308E+00    1.094051E+00
    3    2.406667E-01    1.014308E+00    8.271570E-01
    4    2.406667E-01    1.014308E+00    6.290129E-01
    1    2.408333E-01    1.015449E+00    1.747801E+00
    2    2.408333E-01    1.015449E+00    1.275619E+00
    3    2.408333E-01    1.015449E+00    9.644315E-01
    4    2.408333E-01    1.015449E+00    7.334036E-01
    1    2.410000E-01    1.016592E+00    2.015824E+00
    2    2.410000E-01    1.016592E+00    1.471233E+00
    3    2.410000E-01    1.016592E+00    1.112326E+00
    4    2.410000E-01    1.016592E+00    8.458700E-01
    1    2.411667E-01    1.017735E+00    2.303125E+00
    2    2.411667E-01    1.017735E+00    1.680917E+00
    3    2.411667E-01    1.017735E+00    1.270858E+00
    4    2.411667E-01    1.017735E+00    9.664259E-01
    1    2.413333E-01    1.018878E+00    2.609736E+00
    2    2.413333E-01    1.018878E+00    1.904695E+00
    3    2.413333E-01    1.018878E+00    1.440045E+00
    4    2.413333E-01    1.018878E+00    1.095085E+00
    1    2.415000E-01    1.020023E+00    2.935690E+00
    2    2.415000E-01    1.020023E+00    2.142590E+00
    3    2.415000E-01    1.020023E+00    1.619905E+00
    4    2.415000E-01    1.020023E+00    1.231860E+00
    1    2.416667E-01    1.021168E+00    3.281019E+00
    2    2.416667E-01    1.021168E+00    2.394625E+00
    3    2.416667E-01    1.021168E+00    1.810457E+00
    4    2.416667E-01    1.021168E+00    1.376765E+00
    1    2.418333E-01    1.022313E+00    3.645755E+00
    2    2.418333E-01    1.022313E+00    2.660825E+00
    3    2.418333E-01    1.022313E+00    2.011717E+00
    4    2.418333E-01    1.022313E+00    1.529814E+00
    1    2.420000E-01    1.023459E+00    4.029930E+00
    2    2.420000E-01    1.023459E+00    2.941212E+00
    3    2.420000E-01    1.023459E+00    2.223704E+00
    4    2.420000E-01    1.023459E+00    1.691019E+00
    1    2.421667E-01    1.024606E+00    4.433577E+00
    2    2.421667E-01    1.024606E+00    3.235811E+00
    3    2.421667E-01    1.024606E+00    2.446435E+00
    4    2.421667E-01    1.024606E+00    1.860396E+00
    1    2.423333E-01    1.025754E+00    4.856729E+00
    2    2.423333E-01    1.025754E+00    3.544645E+00
    3    2.423333E-01    1.025754E+00    2.679929E+00
    4    2.423333E-01    1.025754E+00    2.037956E+00
    1    2.425000E-01    1.026902E+00    5.299416E+00
    2    2.425000E-01    1.026902E+00    3.867737E+00
    3    2.425000E-01    1.026902E+00    2.924203E+00
    4    2.425000E-01    1.026902E+00    2.223715E+00
    1    2.426667E-01    1.028051E+00    5.761673E+00
    2    2.426667E-01    1.028051E+00    4.205111E+00
    3    2.426667E-01    1.028051E+00    3.179275E+00
    4    2.426667E-01    1.028051E+00    2.417685E+00
    1    2.428333E-01    1.029200E+00    6.243532E+00
    2    2.428333E-01    1.029200E+00    4.556792E+00
    3    2.428333E-01    1.029200E+00    3.445163E+00
    4    2.428333E-01    1.029200E+00    2.619880E+00
    1    2.430000E-01    1.030350E+00    6.745024E+00
    2    2.430000E-01    1.030350E+00    4.922802E+00
    3    2.430000E-01    1.030350E+00    3.721885E+00
    4    2.430000E-01    1.030350E+00    2.830314E+00
    1    2.431667E-01    1.031501E+00    7.266182E+00
    2    2.431667E-01    1.031501E+00    5.303165E+00
    3    2.431667E-01    1.031501E+00    4.009458E+00
    4    2.431667E-01    1.031501E+00    3.048999E+00
    1    2.433333E-01    1.032652E+00    7.807039E+00
    2    2.433333E-01    1.032652E+00    5.697905E+00
    3    2.433333E-01    1.032652E+00    4.307902E+00
    4    2.433333E-01    1.032652E+00    3.275951E+00
    1    2.435000E-01    1.033804E+00    8.367627E+00
    2    2.435000E-01    1.033804E+00    6.107046E+00
    3    2.435000E-01    1.033804E+00    4.617232E+00
    4    2.435000E-01    1.033804E+00    3.511182E+00
    1    2.436667E-01    1.034957E+00    8.947979E+00
    2    2.436667E-01    1.034957E+00    6.530611E+00
    3    2.436667E-01    1.034957E+00    4.937469E+00
    4    2.436667E-01    1.034957E+00    3.754707E+00
    1    2.438333E-01    1.036110E+00    9.548127E+00
    2    2.438333E-01    1.036110E+00    6.968625E+00
    3    2.438333E-01    1.036110E+00    5.268629E+00
    4    2.438333E-01    1.036110E+00    4.006538E+00
    1    2.440000E-01    1.037264E+00    1.016810E+01
    2    2.440000E-01    1.037264E+00    7.421110E+00
    3    2.440000E-01    1.037264E+00    5.610730E+00
    4    2.440000E-01    1.037264E+00    4.266690E+00
    1    2.441667E-01    1.038418E+00    1.080794E+01
    2    2.441667E-01    1.038418E+00    7.888091E+00
    3    2.441667E-01    1.038418E+00    5.963791E+00
    4    2.441667E-01    1.038418E+00    4.535175E+00
    1    2.443333E-01    1.039574E+00    1.146767E+01
    2    2.443333E-01    1.039574E+00    8.369591E+00
    3    2.443333E-01    1.039574E+00    6.327829E+00
    4    2.443333E-01    1.039574E+00    4.812009E+00
    1    2.445000E-01    1.040729E+00    1.214733E+01
    2    2.445000E-01    1.040729E+00    8.865634E+00
    3    2.445000E-01    1.040729E+00    6.702863E+00
    4    2.445000E-01    1.040729E+00    5.097204E+00
    1    2.446667E-01    1.041886E+00    1.284695E+01
    2    2.446667E-01    1.041886E+00    9.376244E+00
    3    2.446667E-01    1.041886E+00    7.088910E+00
    4    2.446667E-01    1.041886E+00    5.390774E+00
    1    2.448333E-01    1.043043E+00    1.356656E+01
    2    2.448333E-01    1.043043E+00    9.901446E+00
    3    2.448333E-01    1.043043E+00    7.485988E+00
    4    2.448333E-01    1.043043E+00    5.692733E+00
    1    2.450000E-01    1.044201E+00    1.430619E+01
    2    2.450000E-01    1.044201E+00    1.044126E+01
    3    2.450000E-01    1.044201E+00    7.894116E+00
    4    2.450000E-01    1.044201E+00    6.003094E+00
    1    2.451667E-01    1.045359E+00    1.506588E+01
    2    2.451667E-01    1.045359E+00    1.099572E+01
    3    2.451667E-01    1.045359E+00    8.313311E+00
    4    2.451667E-01    1.045359E+00    6.321872E+00
    1    2.453333E-01    1.046518E+00    1.584566E+01
    2    2.453333E-01    1.046518E+00    1.156483E+01
    3    2.453333E-01    1.046518E+00    8.743592E+00
    4    2.453333E-01    1.046518E+00    6.649080E+00
    1    2.455000E-01    1.047678E+00    1.664557E+01
    2    2.455000E-01    1.047678E+00    1.214863E+01
    3    2.455000E-01    1.047678E+00    9.184976E+00
    4    2.455000E-01    1.047678E+00    6.984731E+00
    1    2.456667E-01    1.048838E+00    1.746563E+01
    2    2.456667E-01    1.048838E+00    1.274715E+01
    3    2.456667E-01    1.048838E+00    9.637482E+00
    4    2.456667E-01    1.048838E+00    7.328840E+00
    1    2.458333E-01    1.049999E+00    1.830587E+01
    2    2.458333E-01    1.049999E+00    1.336039E+01
    3    2.458333E-01    1.049999E+00    1.010113E+01
    4    2.458333E-01    1.049999E+00    7.681419E+00
    1    2.460000E-01    1.051161E+00    1.916634E+01
    2    2.460000E-01    1.051161E+00    1.398840E+01
    3    2.460000E-01    1.051161E+00    1.057593E+01
    4    2.460000E-01    1.051161E+00    8.042484E+00
    1    2.461667E-01    1.052323E+00    2.004706E+01
    2    2.461667E-01    1.052323E+00    1.463119E+01
    3    2.461667E-01    1.052323E+00    1.106191E+01
    4    2.461667E-01    1.052323E+00    8.412047E+00
    1    2.463333E-01    1.053486E+00    2.094806E+01
    2    2.463333E-01    1.053486E+00    1.528878E+01
    3    2.463333E-01    1.053486E+00    1.155908E+01
    4    2.463333E-01    1.053486E+00    8.790123E+00
    1    2.465000E-01    1.054649E+00    2.186939E+01
    2    2.465000E-01    1.054649E+00    1.596120E+01
    3    2.465000E-01    1.054649E+00    1.206747E+01
    4    2.465000E-01    1.054649E+00    9.176725E+00
    1    2.466667E-01    1.055814E+00    2.281107E+01
    2    2.466667E-01    1.055814E+00    1.664848E+01
    3    2.466667E-01    1.055814E+00    1.258708E+01
    4    2.466667E-01    1.055814E+00    9.571867E+00
    1    2.468333E-01    1.056978E+00    2.377313E+01
    2    2.468333E-01    1.056978E+00    1.735063E+01
    3    2.468333E-01    1.056978E+00    1.311794E+01
    4    2.468333E-01    1.056978E+00    9.975563E+00
    1    2.470000E-01    1.058144E+00    2.475561E+01
    2    2.470000E-01    1.058144E+00    1.806768E+01
    3    2.470000E-01    1.058144E+00    1.366007E+01
    4    2.470000E-01    1.058144E+00    1.038783E+01
    1    2.471667E-01    1.059310E+00    2.575854E+01
    2    2.471667E-01    1.059310E+00    1.879966E+01
    3    2.471667E-01    1.059310E+00    1.421349E+01
    4    2.471667E-01    1.059310E+00    1.080867E+01
    1    2.473333E-01    1.060477E+00    2.678195E+01
    2    2.473333E-01    1.060477E+00    1.954659E+01
    3    2.473333E-01    1.060477E+00    1.477820E+01
    4    2.473333E-01    1.060477E+00    1.123811E+01
    1    2.475000E-01    1.061644E+00    2.782588E+01
    2    2.475000E-01    1.061644E+00    2.030850E+01
    3    2.475000E-01    1.061644E+00    1.535424E+01
    4    2.475000E-01    1.061644E+00    1.167616E+01
    1    2.476667E-01    1.062812E+00    2.889036E+01
    2    2.476667E-01    1.062812E+00    2.108540E+01
    3    2.476667E-01    1.062812E+00    1.594162E+01
    4    2.476667E-01    1.062812E+00    1.212283E+01
    1    2.478333E-01    1.063981E+00    2.997542E+01
    2    2.478333E-01    1.063981E+00    2.187732E+01
    3    2.478333E-01    1.063981E+00    1.654035E+01
    4    2.478333E-01    1.063981E+00    1.257814E+01
    1    2.480000E-01    1.065150E+00    3.108109E+01
    2    2.480000E-01    1.065150E+00    2.268429E+01
    3    2.480000E-01    1.065150E+00    1.715046E+01
    4    2.480000E-01    1.065150E+00    1.304210E+01
    1    2.481667E-01    1.066320E+00    3.220742E+01
    2    2.481667E-01    1.066320E+00    2.350633E+01
    3    2.481667E-01    1.066320E+00    1.777196E+01
    4    2.481667E-01    1.066320E+00    1.351472E+01
    1    2.483333E-01    1.067491E+00    3.335442E+01
    2    2.483333E-01    1.067491E+00    2.434346E+01
    3    2.483333E-01    1.067491E+00    1.840487E+01
    4    2.483333E-01    1.067491E+00    1.399602E+01
    1    2.485000E-01    1.068662E+00    3.452214E+01
    2    2.485000E-01    1.068662E+00    2.519571E+01
    3    2.485000E-01    1.068662E+00    1.904922E+01
    4    2.485000E-01    1.068662E+00    1.448601E+01
    1    2.486667E-01    1.069834E+00    3.571061E+01
    2    2.486667E-01    1.069834E+00    2.606310E+01
    3    2.486667E-01    1.069834E+00    1.970501E+01
    4    2.486667E-01    1.069834E+00    1.498471E+01
    1    2.488333E-01    1.071006E+00    3.691986E+01
    2    2.488333E-01    1.071006E+00    2.694566E+01
    3    2.488333E-01    1.071006E+00    2.037227E+01
    4    2.488333E-01    1.071006E+00    1.549213E+01
    1    2.490000E-01    1.072180E+00    3.814992E+01
    2    2.490000E-01    1.072180E+00    2.784341E+01
    3    2.490000E-01    1.072180E+00    2.105101E+01
    4    2.490000E-01    1.072180E+00    1.600828E+01
    1    2.491667E-01    1.073353E+00    3.940082E+01
    2    2.491667E-01    1.073353E+00    2.875638E+01
    3    2.491667E-01    1.073353E+00    2.174126E+01
    4    2.491667E-01    1.073353E+00    1.653318E+01
    1    2.493333E-01    1.074528E+00    4.067261E+01
    2    2.493333E-01    1.074528E+00    2.968458E+01
    3    2.493333E-01    1.074528E+00    2.244303E+01
    4    2.493333E-01    1.074528E+00    1.706684E+01
    1    2.495000E-01    1.075703E+00    4.196531E+01
    2    2.495000E-01    1.075703E+00    3.062805E+01
    3    2.495000E-01    1.075703E+00    2.315634E+01
    4    2.495000E-01    1.075703E+00    1.760928E+01
    1    2.496667E-01    1.076879E+00    4.327895E+01
    2    2.496667E-01    1.076879E+00    3.158680E+01
    3    2.496667E-01    1.076879E+00    2.388120E+01
    4    2.496667E-01    1.076879E+00    1.816050E+01
    1    2.498333E-01    1.078055E+00    4.461357E+01
    2    2.498333E-01    1.078055E+00    3.256086E+01
    3    2.498333E-01    1.078055E+00    2.461764E+01
    4    2.498333E-01    1.078055E+00    1.872053E+01
    1    2.500000E-01    1.079232E+00    4.596921E+01
    2    2.500000E-01    1.079232E+00    3.355026E+01
    3    2.500000E-01    1.079232E+00    2.536568E+01
    4    2.500000E-01    1.079232E+00    1.928937E+01
    1    2.501667E-01    1.080410E+00    4.734589E+01
    2    2.501667E-01    1.080410E+00    3.455502E+01
    3    2.501667E-01    1.080410E+00    2.612533E+01
    4    2.501667E-01    1.080410E+00    1.986705E+01
    1    2.503333E-01    1.081588E+00    4.874365E+01
    2    2.503333E-01    1.081588E+00    3.557517E+01
    3    2.503333E-01    1.081588E+00    2.689661E+01
    4    2.503333E-01    1.081588E+00    2.045357E+01
    1    2.505000E-01    1.082767E+00    5.016252E+01
    2    2.505000E-01    1.082767E+00    3.661072E+01
    3    2.505000E-01    1.082767E+00    2.767954E+01
    4    2.505000E-01    1.082767E+00    2.104895E+01
    1    2.506667E-01    1.083947E+00    5.160254E+01
    2    2.506667E-01    1.083947E+00    3.766170E+01
    3    2.506667E-01    1.083947E+00    2.847413E+01
    4    2.506667E-01    1.083947E+00    2.165320E+01
    1    2.508333E-01    1.085127E+00    5.306374E+01
    2    2.508333E-01    1.085127E+00    3.872815E+01
    3    2.508333E-01    1.085127E+00    2.928042E+01
    4    2.508333E-01    1.085127E+00    2.226634E+01
    1    2.510000E-01    1.086308E+00    5.454614E+01
    2    2.510000E-01    1.086308E+00    3.981007E+01
    3    2.510000E-01    1.086308E+00    3.009841E+01
    4    2.510000E-01    1.086308E+00    2.288838E+01
    1    2.511667E-01    1.087489E+00    5.604980E+01
    2    2.511667E-01    1.087489E+00    4.090750E+01
    3    2.511667E-01    1.087489E+00    3.092812E+01
    4    2.511667E-01    1.087489E+00    2.351934E+01
    1    2.513333E-01    1.088671E+00    5.757473E+01
    2    2.513333E-01    1.088671E+00    4.202046E+01
    3    2.513333E-01    1.088671E+00    3.176957E+01
    4    2.513333E-01    1.088671E+00    2.415922E+01
    1    2.515000E-01    1.089854E+00    5.912097E+01
    2    2.515000E-01    1.089854E+00    4.314897E+01
    3    2.515000E-01    1.089854E+00    3.262278E+01
    4    2.515000E-01    1.089854E+00    2.480805E+01
    1    2.516667E-01    1.091038E+00    6.068856E+01
    2    2.516667E-01    1.091038E+00    4.429306E+01
    3    2.516667E-01    1.091038E+00    3.348777E+01
    4    2.516667E-01    1.091038E+00    2.546583E+01
    1    2.518333E-01    1.092222E+00    6.227752E+01
    2    2.518333E-01    1.092222E+00    4.545276E+01
    3    2.518333E-01    1.092222E+00    3.436456E+01
    4    2.518333E-01    1.092222E+00    2.613259E+01
    1    2.520000E-01    1.093406E+00    6.388790E+01
    2    2.520000E-01    1.093406E+00    4.662808E+01
    3    2.520000E-01    1.093406E+00    3.525316E+01
    4    2.520000E-01    1.093406E+00    2.680833E+01
    1    2.521667E-01    1.094592E+00    6.551973E+01
    2    2.521667E-01    1.094592E+00    4.781905E+01
    3    2.521667E-01    1.094592E+00    3.615360E+01
    4    2.521667E-01    1.094592E+00    2.749306E+01
    1    2.523333E-01    1.095778E+00    6.717303E+01
    2    2.523333E-01    1.095778E+00    4.902570E+01
    3    2.523333E-01    1.095778E+00    3.706588E+01
    4    2.523333E-01    1.095778E+00    2.818682E+01
    1    2.525000E-01    1.096964E+00    6.884784E+01
    2    2.525000E-01    1.096964E+00    5.024805E+01
    3    2.525000E-01    1.096964E+00    3.799004E+01
    4    2.525000E-01    1.096964E+00    2.888959E+01
    1    2.526667E-01    1.098152E+00    7.054420E+01
    2    2.526667E-01    1.098152E+00    5.148613E+01
    3    2.526667E-01    1.098152E+00    3.892609E+01
    4    2.526667E-01    1.098152E+00    2.960141E+01
    1    2.528333E-01    1.099340E+00    7.226214E+01
    2    2.528333E-01    1.099340E+00    5.273995E+01
    3    2.528333E-01    1.099340E+00    3.987404E+01
    4    2.528333E-01    1.099340E+00    3.032228E+01
    1    2.530000E-01    1.100528E+00    7.400170E+01
    2    2.530000E-01    1.100528E+00    5.400955E+01
    3    2.530000E-01    1.100528E+00    4.083392E+01
    4    2.530000E-01    1.100528E+00    3.105223E+01
    1    2.531667E-01    1.101718E+00    7.576289E+01
    2    2.531667E-01    1.101718E+00    5.529495E+01
    3    2.531667E-01    1.101718E+00    4.180575E+01
    4    2.531667E-01    1.101718E+00    3.179125E+01
    1    2.533333E-01    1.102907E+00    7.754577E+01
    2    2.533333E-01    1.102907E+00    5.659617E+01
    3    2.533333E-01    1.102907E+00    4.278953E+01
    4    2.533333E-01    1.102907E+00    3.253938E+01
    1    2.535000E-01    1.104098E+00    7.935037E+01
    2    2.535000E-01    1.104098E+00    5.791323E+01
    3    2.535000E-01    1.104098E+00    4.378530E+01
    4    2.535000E-01    1.104098E+00    3.329661E+01
    1    2.536667E-01    1.105289E+00    8.117670E+01
    2    2.536667E-01    1.105289E+00    5.924617E+01
    3    2.536667E-01    1.105289E+00    4.479307E+01
    4    2.536667E-01    1.105289E+00    3.406297E+01
    1    2.538333E-01    1.106481E+00    8.302482E+01
    2    2.538333E-01    1.106481E+00    6.059501E+01
    3    2.538333E-01    1.106481E+00    4.581286E+01
    4    2.538333E-01    1.106481E+00    3.483847E+01
    1    2.540000E-01    1.107673E+00    8.489476E+01
    2    2.540000E-01    1.107673E+00    6.195976E+01
    3    2.540000E-01    1.107673E+00    4.684468E+01
    4    2.540000E-01    1.107673E+00    3.562312E+01
    1    2.541667E-01    1.108866E+00    8.678654E+01
    2    2.541667E-01    1.108866E+00    6.334047E+01
    3    2.541667E-01    1.108866E+00    4.788856E+01
    4    2.541667E-01    1.108866E+00    3.641694E+01
    1    2.543333E-01    1.110060E+00    8.870020E+01
    2    2.543333E-01    1.110060E+00    6.473714E+01
    3    2.543333E-01    1.110060E+00    4.894452E+01
    4    2.543333E-01    1.110060E+00    3.721994E+01
    1    2.545000E-01    1.111254E+00    9.063578E+01
    2    2.545000E-01    1.111254E+00    6.614981E+01
    3    2.545000E-01    1.111254E+00    5.001256E+01
    4    2.545000E-01    1.111254E+00    3.803214E+01
    1    2.546667E-01    1.112449E+00    9.259331E+01
    2    2.546667E-01    1.112449E+00    6.757849E+01
    3    2.546667E-01    1.112449E+00    5.109272E+01
    4    2.546667E-01    1.112449E+00    3.885355E+01
    1    2.548333E-01    1.113645E+00    9.457282E+01
    2    2.548333E-01    1.113645E+00    6.902322E+01
    3    2.548333E-01    1.113645E+00    5.218501E+01
    4    2.548333E-01    1.113645E+00    3.968418E+01
    1    2.550000E-01    1.114841E+00    9.657435E+01
    2    2.550000E-01    1.114841E+00    7.048402E+01
    3    2.550000E-01    1.114841E+00    5.328945E+01
    4    2.550000E-01    1.114841E+00    4.052405E+01
    1    2.551667E-01    1.116038E+00    9.859792E+01
    2    2.551667E-01    1.116038E+00    7.196091E+01
    3    2.551667E-01    1.116038E+00    5.440605E+01
    4    2.551667E-01    1.116038E+00    4.137317E+01
    1    2.553333E-01    1.117236E+00    1.006436E+02
    2    2.553333E-01    1.117236E+00    7.345392E+01
    3    2.553333E-01    1.117236E+00    5.553484E+01
    4    2.553333E-01    1.117236E+00    4.223156E+01
    1    2.555000E-01    1.118434E+00    1.027114E+02
    2    2.555000E-01    1.118434E+00    7.496307E+01
    3    2.555000E-01    1.118434E+00    5.667583E+01
    4    2.555000E-01    1.118434E+00    4.309924E+01
    1    2.556667E-01    1.119633E+00    1.048013E+02
    2    2.556667E-01    1.119633E+00    7.648839E+01
    3    2.556667E-01    1.119633E+00    5.782905E+01
    4    2.556667E-01    1.119633E+00    4.397620E+01
    1    2.558333E-01    1.120832E+00    1.069134E+02
    2    2.558333E-01    1.120832E+00    7.802990E+01
    3    2.558333E-01    1.120832E+00    5.899451E+01
    4    2.558333E-01    1.120832E+00    4.486248E+01
    1    2.560000E-01    1.122033E+00    1.090477E+02
    2    2.560000E-01    1.122033E+00    7.958763E+01
    3    2.560000E-01    1.122033E+00    6.017223E+01
    4    2.560000E-01    1.122033E+00    4.575808E+01
    1    2.561667E-01    1.123233E+00    1.112043E+02
    2    2.561667E-01    1.123233E+00    8.116160E+01
    3    2.561667E-01    1.123233E+00    6.136223E+01
    4    2.561667E-01    1.123233E+00    4.666301E+01
    1    2.563333E-01    1.124435E+00    1.133832E+02
    2    2.563333E-01    1.124435E+00    8.275183E+01
    3    2.563333E-01    1.124435E+00    6.256453E+01
    4    2.563333E-01    1.124435E+00    4.757730E+01
    1    2.565000E-01    1.125637E+00    1.155844E+02
    2    2.565000E-01    1.125637E+00    8.435836E+01
    3    2.565000E-01    1.125637E+00    6.377914E+01
    4    2.565000E-01    1.125637E+00    4.850096E+01
    1    2.566667E-01    1.126840E+00    1.178080E+02
    2    2.566667E-01    1.126840E+00    8.598120E+01
    3    2.566667E-01    1.126840E+00    6.500609E+01
    4    2.566667E-01    1.126840E+00    4.943399E+01
    1    2.568333E-01    1.128043E+00    1.200539E+02
    2    2.568333E-01    1.128043E+00    8.762038E+01
    3    2.568333E-01    1.128043E+00    6.624539E+01
    4    2.568333E-01    1.128043E+00    5.037642E+01
    1    2.570000E-01    1.129247E+00    1.223223E+02
    2    2.570000E-01    1.129247E+00    8.927592E+01
    3    2.570000E-01    1.129247E+00    6.749707E+01
    4    2.570000E-01    1.129247E+00    5.132826E+01
    1    2.571667E-01    1.130452E+00    1.246131E+02
    2    2.571667E-01    1.130452E+00    9.094786E+01
    3    2.571667E-01    1.130452E+00    6.876113E+01
    4    2.571667E-01    1.130452E+00    5.228952E+01
    1    2.573333E-01    1.131657E+00    1.269264E+02
    2    2.573333E-01    1.131657E+00    9.263621E+01
    3    2.573333E-01    1.131657E+00    7.003761E+01
    4    2.573333E-01    1.131657E+00    5.326022E+01
    1    2.575000E-01    1.132863E+00    1.292622E+02
    2    2.575000E-01    1.132863E+00    9.434100E+01
    3    2.575000E-01    1.132863E+00    7.132652E+01
    4    2.575000E-01    1.132863E+00    5.424037E+01
    1    2.576667E-01    1.134069E+00    1.316206E+02
    2    2.576667E-01    1.134069E+00    9.606225E+01
    3    2.576667E-01    1.134069E+00    7.262787E+01
    4    2.576667E-01    1.134069E+00    5.522999E+01
    1    2.578333E-01    1.135277E+00    1.340016E+02
    2    2.578333E-01    1.135277E+00    9.779999E+01
    3    2.578333E-01    1.135277E+00    7.394169E+01
    4    2.578333E-01    1.135277E+00    5.622909E+01
    1    2.580000E-01    1.136484E+00    1.364052E+02
    2    2.580000E-01    1.136484E+00    9.955425E+01
    3    2.580000E-01    1.136484E+00    7.526800E+01
    4    2.580000E-01    1.136484E+00    5.723768E+01
    1    2.581667E-01    1.137693E+00    1.388315E+02
    2    2.581667E-01    1.137693E+00    1.013250E+02
    3    2.581667E-01    1.137693E+00    7.660681E+01
    4    2.581667E-01    1.137693E+00    5.825578E+01
    1    2.583333E-01    1.138902E+00    1.412804E+02
    2    2.583333E-01    1.138902E+00    1.031124E+02
    3    2.583333E-01    1.138902E+00    7.795814E+01
    4    2.583333E-01    1.138902E+00    5.928340E+01
    1    2.585000E-01    1.140112E+00    1.437521E+02
    2    2.585000E-01    1.140112E+00    1.049164E+02
    3    2.585000E-01    1.140112E+00    7.932201E+01
    4    2.585000E-01    1.140112E+00    6.032056E+01
    1    2.586667E-01    1.141322E+00    1.462466E+02
    2    2.586667E-01    1.141322E+00    1.067369E+02
    3    2.586667E-01    1.141322E+00    8.069845E+01
    4    2.586667E-01    1.141322E+00    6.136727E+01
    1    2.588333E-01    1.142533E+00    1.487638E+02
    2    2.588333E-01    1.142533E+00    1.085741E+02
    3    2.588333E-01    1.142533E+00    8.208746E+01
    4    2.588333E-01    1.142533E+00    6.242355E+01
    1    2.590000E-01    1.143745E+00    1.513039E+02
    2    2.590000E-01    1.143745E+00    1.104280E+02
    3    2.590000E-01    1.143745E+00    8.348908E+01
    4    2.590000E-01    1.143745E+00    6.348941E+01
    1    2.591667E-01    1.144957E+00    1.538669E+02
    2    2.591667E-01    1.144957E+00    1.122985E+02
    3    2.591667E-01    1.144957E+00    8.490331E+01
    4    2.591667E-01    1.144957E+00    6.456487E+01
    1    2.593333E-01    1.146170E+00    1.564527E+02
    2    2.593333E-01    1.146170E+00    1.141858E+02
    3    2.593333E-01    1.146170E+00    8.633017E+01
    4    2.593333E-01    1.146170E+00    6.564993E+01
    1    2.595000E-01    1.147384E+00    1.590615E+02
    2    2.595000E-01    1.147384E+00    1.160898E+02
    3    2.595000E-01    1.147384E+00    8.776970E+01
    4    2.595000E-01    1.147384E+00    6.674462E+01
    1    2.596667E-01    1.148598E+00    1.616933E+02
