# sin2theta_W   A(s)   chi2   dchi2
   2.520000E-01     1.088849E+00     7.374944E+00     2.592809E-02
   2.521667E-01     1.089975E+00     7.376021E+00     2.700545E-02
   2.523333E-01     1.091102E+00     7.377120E+00     2.810460E-02
   2.525000E-01     1.092230E+00     7.378241E+00     2.922553E-02
   2.526667E-01     1.093358E+00     7.379384E+00     3.036825E-02
   2.528333E-01     1.094487E+00     7.380549E+00     3.153273E-02
   2.530000E-01     1.095616E+00     7.381735E+00     3.271897E-02
   2.531667E-01     1.096746E+00     7.382943E+00     3.392696E-02
   2.533333E-01     1.097876E+00     7.384173E+00     3.515669E-02
   2.535000E-01     1.099007E+00     7.385424E+00     3.640815E-02
   2.536667E-01     1.100139E+00     7.386697E+00     3.768133E-02
   2.538333E-01     1.101271E+00     7.387992E+00     3.897622E-02
   2.540000E-01     1.102404E+00     7.389309E+00     4.029281E-02
   2.541667E-01     1.103537E+00     7.390647E+00     4.163109E-02
   2.543333E-01     1.104671E+00     7.392007E+00     4.299105E-02
   2.545000E-01     1.105806E+00     7.393389E+00     4.437269E-02
   2.546667E-01     1.106941E+00     7.394792E+00     4.577598E-02
   2.548333E-01     1.108077E+00     7.396217E+00     4.720093E-02
   2.550000E-01     1.109213E+00     7.397663E+00     4.864752E-02
   2.551667E-01     1.110350E+00     7.399132E+00     5.011573E-02
   2.553333E-01     1.111487E+00     7.400621E+00     5.160557E-02
   2.555000E-01     1.112625E+00     7.402133E+00     5.311701E-02
   2.556667E-01     1.113764E+00     7.403666E+00     5.465005E-02
   2.558333E-01     1.114903E+00     7.405221E+00     5.620468E-02
   2.560000E-01     1.116043E+00     7.406797E+00     5.778088E-02
   2.561667E-01     1.117183E+00     7.408394E+00     5.937865E-02
   2.563333E-01     1.118324E+00     7.410014E+00     6.099797E-02
   2.565000E-01     1.119465E+00     7.411655E+00     6.263884E-02
   2.566667E-01     1.120608E+00     7.413317E+00     6.430123E-02
   2.568333E-01     1.121750E+00     7.415001E+00     6.598515E-02
   2.570000E-01     1.122894E+00     7.416706E+00     6.769058E-02
   2.571667E-01     1.124037E+00     7.418433E+00     6.941750E-02
   2.573333E-01     1.125182E+00     7.420182E+00     7.116591E-02
   2.575000E-01     1.126327E+00     7.421952E+00     7.293579E-02
   2.576667E-01     1.127472E+00     7.423743E+00     7.472714E-02
   2.578333E-01     1.128619E+00     7.425556E+00     7.653993E-02
   2.580000E-01     1.129765E+00     7.427390E+00     7.837417E-02
   2.581667E-01     1.130913E+00     7.429246E+00     8.022983E-02
   2.583333E-01     1.132061E+00     7.431123E+00     8.210690E-02
   2.585000E-01     1.133209E+00     7.433021E+00     8.400538E-02
   2.586667E-01     1.134358E+00     7.434941E+00     8.592525E-02
   2.588333E-01     1.135508E+00     7.436882E+00     8.786650E-02
   2.590000E-01     1.136658E+00     7.438845E+00     8.982911E-02
   2.591667E-01     1.137809E+00     7.440829E+00     9.181307E-02
   2.593333E-01     1.138960E+00     7.442834E+00     9.381838E-02
   2.595000E-01     1.140112E+00     7.444861E+00     9.584501E-02
   2.596667E-01     1.141265E+00     7.446909E+00     9.789295E-02
   2.598333E-01     1.142418E+00     7.448978E+00     9.996220E-02
   2.600000E-01     1.143572E+00     7.451069E+00     1.020527E-01
   2.601667E-01     1.144726E+00     7.453180E+00     1.041646E-01
   2.603333E-01     1.145881E+00     7.455313E+00     1.062976E-01
   2.605000E-01     1.147036E+00     7.457468E+00     1.084520E-01
   2.606667E-01     1.148193E+00     7.459643E+00     1.106275E-01
   2.608333E-01     1.149349E+00     7.461840E+00     1.128243E-01
   2.610000E-01     1.150506E+00     7.464058E+00     1.150423E-01
   2.611667E-01     1.151664E+00     7.466297E+00     1.172815E-01
   2.613333E-01     1.152823E+00     7.468558E+00     1.195419E-01
   2.615000E-01     1.153982E+00     7.470839E+00     1.218234E-01
   2.616667E-01     1.155141E+00     7.473142E+00     1.241261E-01
   2.618333E-01     1.156301E+00     7.475466E+00     1.264499E-01
   2.620000E-01     1.157462E+00     7.477811E+00     1.287949E-01
   2.621667E-01     1.158623E+00     7.480177E+00     1.311610E-01
   2.623333E-01     1.159785E+00     7.482564E+00     1.335482E-01
   2.625000E-01     1.160948E+00     7.484972E+00     1.359564E-01
   2.626667E-01     1.162111E+00     7.487402E+00     1.383857E-01
   2.628333E-01     1.163274E+00     7.489852E+00     1.408361E-01
   2.630000E-01     1.164439E+00     7.492323E+00     1.433076E-01
   2.631667E-01     1.165603E+00     7.494816E+00     1.458000E-01
   2.633333E-01     1.166769E+00     7.497329E+00     1.483135E-01
   2.635000E-01     1.167935E+00     7.499864E+00     1.508480E-01
   2.636667E-01     1.169101E+00     7.502419E+00     1.534034E-01
   2.638333E-01     1.170268E+00     7.504996E+00     1.559799E-01
   2.640000E-01     1.171436E+00     7.507593E+00     1.585772E-01
   2.641667E-01     1.172604E+00     7.510211E+00     1.611955E-01
   2.643333E-01     1.173773E+00     7.512851E+00     1.638348E-01
   2.645000E-01     1.174943E+00     7.515511E+00     1.664949E-01
   2.646667E-01     1.176113E+00     7.518192E+00     1.691760E-01
   2.648333E-01     1.177283E+00     7.520894E+00     1.718779E-01
   2.650000E-01     1.178455E+00     7.523617E+00     1.746007E-01
   2.651667E-01     1.179626E+00     7.526360E+00     1.773443E-01
   2.653333E-01     1.180799E+00     7.529125E+00     1.801088E-01
   2.655000E-01     1.181972E+00     7.531910E+00     1.828941E-01
   2.656667E-01     1.183145E+00     7.534716E+00     1.857002E-01
   2.658333E-01     1.184319E+00     7.537543E+00     1.885270E-01
   2.660000E-01     1.185494E+00     7.540390E+00     1.913747E-01
   2.661667E-01     1.186669E+00     7.543259E+00     1.942431E-01
   2.663333E-01     1.187845E+00     7.546148E+00     1.971322E-01
   2.665000E-01     1.189022E+00     7.549058E+00     2.000420E-01
   2.666667E-01     1.190199E+00     7.551988E+00     2.029726E-01
   2.668333E-01     1.191376E+00     7.554940E+00     2.059238E-01
   2.670000E-01     1.192555E+00     7.557912E+00     2.088958E-01
   2.671667E-01     1.193733E+00     7.560904E+00     2.118883E-01
   2.673333E-01     1.194913E+00     7.563917E+00     2.149016E-01
   2.675000E-01     1.196093E+00     7.566951E+00     2.179354E-01
   2.676667E-01     1.197273E+00     7.570006E+00     2.209898E-01
   2.678333E-01     1.198454E+00     7.573081E+00     2.240649E-01
   2.680000E-01     1.199636E+00     7.576176E+00     2.271605E-01
   2.681667E-01     1.200818E+00     7.579293E+00     2.302767E-01
   2.683333E-01     1.202001E+00     7.582429E+00     2.334134E-01
   2.685000E-01     1.203185E+00     7.585586E+00     2.365706E-01
   2.686667E-01     1.204369E+00     7.588764E+00     2.397484E-01
   2.688333E-01     1.205553E+00     7.591962E+00     2.429466E-01
   2.690000E-01     1.206738E+00     7.595181E+00     2.461653E-01
   2.691667E-01     1.207924E+00     7.598420E+00     2.494044E-01
   2.693333E-01     1.209110E+00     7.601680E+00     2.526640E-01
   2.695000E-01     1.210297E+00     7.604960E+00     2.559441E-01
   2.696667E-01     1.211485E+00     7.608260E+00     2.592445E-01
   2.698333E-01     1.212673E+00     7.611581E+00     2.625653E-01
   2.700000E-01     1.213862E+00     7.614922E+00     2.659065E-01
   2.701667E-01     1.215051E+00     7.618284E+00     2.692680E-01
   2.703333E-01     1.216241E+00     7.621666E+00     2.726498E-01
   2.705000E-01     1.217431E+00     7.625068E+00     2.760520E-01
   2.706667E-01     1.218622E+00     7.628490E+00     2.794745E-01
   2.708333E-01     1.219814E+00     7.631933E+00     2.829172E-01
   2.710000E-01     1.221006E+00     7.635396E+00     2.863802E-01
   2.711667E-01     1.222199E+00     7.638879E+00     2.898635E-01
   2.713333E-01     1.223392E+00     7.642383E+00     2.933670E-01
   2.715000E-01     1.224586E+00     7.645906E+00     2.968906E-01
   2.716667E-01     1.225780E+00     7.649450E+00     3.004345E-01
   2.718333E-01     1.226976E+00     7.653014E+00     3.039986E-01
   2.720000E-01     1.228171E+00     7.656599E+00     3.075828E-01
   2.721667E-01     1.229367E+00     7.660203E+00     3.111871E-01
   2.723333E-01     1.230564E+00     7.663827E+00     3.148115E-01
   2.725000E-01     1.231762E+00     7.667472E+00     3.184561E-01
   2.726667E-01     1.232960E+00     7.671137E+00     3.221207E-01
   2.728333E-01     1.234158E+00     7.674821E+00     3.258054E-01
   2.730000E-01     1.235357E+00     7.678526E+00     3.295101E-01
   2.731667E-01     1.236557E+00     7.682251E+00     3.332348E-01
   2.733333E-01     1.237757E+00     7.685995E+00     3.369795E-01
   2.735000E-01     1.238958E+00     7.689760E+00     3.407443E-01
   2.736667E-01     1.240160E+00     7.693545E+00     3.445289E-01
   2.738333E-01     1.241362E+00     7.697349E+00     3.483336E-01
   2.740000E-01     1.242565E+00     7.701174E+00     3.521581E-01
   2.741667E-01     1.243768E+00     7.705018E+00     3.560026E-01
   2.743333E-01     1.244972E+00     7.708883E+00     3.598669E-01
   2.745000E-01     1.246176E+00     7.712767E+00     3.637512E-01
   2.746667E-01     1.247381E+00     7.716671E+00     3.676552E-01
   2.748333E-01     1.248587E+00     7.720595E+00     3.715791E-01
   2.750000E-01     1.249793E+00     7.724539E+00     3.755228E-01
   2.751667E-01     1.250999E+00     7.728502E+00     3.794863E-01
   2.753333E-01     1.252207E+00     7.732485E+00     3.834696E-01
   2.755000E-01     1.253415E+00     7.736488E+00     3.874726E-01
   2.756667E-01     1.254623E+00     7.740511E+00     3.914953E-01
   2.758333E-01     1.255832E+00     7.744554E+00     3.955378E-01
   2.760000E-01     1.257042E+00     7.748616E+00     3.995999E-01
   2.761667E-01     1.258252E+00     7.752698E+00     4.036817E-01
   2.763333E-01     1.259463E+00     7.756799E+00     4.077832E-01
   2.765000E-01     1.260674E+00     7.760920E+00     4.119043E-01
   2.766667E-01     1.261886E+00     7.765061E+00     4.160450E-01
   2.768333E-01     1.263099E+00     7.769221E+00     4.202052E-01
   2.770000E-01     1.264312E+00     7.773401E+00     4.243851E-01
   2.771667E-01     1.265526E+00     7.777600E+00     4.285845E-01
   2.773333E-01     1.266740E+00     7.781819E+00     4.328034E-01
   2.775000E-01     1.267955E+00     7.786058E+00     4.370419E-01
   2.776667E-01     1.269170E+00     7.790316E+00     4.412998E-01
   2.778333E-01     1.270386E+00     7.794593E+00     4.455772E-01
   2.780000E-01     1.271603E+00     7.798890E+00     4.498740E-01
   2.781667E-01     1.272820E+00     7.803206E+00     4.541903E-01
   2.783333E-01     1.274038E+00     7.807542E+00     4.585260E-01
   2.785000E-01     1.275256E+00     7.811897E+00     4.628810E-01
   2.786667E-01     1.276475E+00     7.816271E+00     4.672554E-01
   2.788333E-01     1.277695E+00     7.820665E+00     4.716492E-01
   2.790000E-01     1.278915E+00     7.825078E+00     4.760622E-01
   2.791667E-01     1.280136E+00     7.829510E+00     4.804946E-01
   2.793333E-01     1.281357E+00     7.833962E+00     4.849463E-01
   2.795000E-01     1.282579E+00     7.838433E+00     4.894172E-01
   2.796667E-01     1.283801E+00     7.842923E+00     4.939073E-01
   2.798333E-01     1.285024E+00     7.847432E+00     4.984166E-01
   2.800000E-01     1.286248E+00     7.851961E+00     5.029452E-01
   2.801667E-01     1.287472E+00     7.856509E+00     5.074929E-01
   2.803333E-01     1.288697E+00     7.861076E+00     5.120598E-01
   2.805000E-01     1.289922E+00     7.865662E+00     5.166457E-01
   2.806667E-01     1.291148E+00     7.870267E+00     5.212508E-01
   2.808333E-01     1.292375E+00     7.874891E+00     5.258750E-01
   2.810000E-01     1.293602E+00     7.879534E+00     5.305183E-01
   2.811667E-01     1.294829E+00     7.884196E+00     5.351805E-01
   2.813333E-01     1.296058E+00     7.888878E+00     5.398618E-01
   2.815000E-01     1.297287E+00     7.893578E+00     5.445621E-01
   2.816667E-01     1.298516E+00     7.898297E+00     5.492814E-01
   2.818333E-01     1.299746E+00     7.903035E+00     5.540196E-01
   2.820000E-01     1.300977E+00     7.907793E+00     5.587768E-01
   2.821667E-01     1.302208E+00     7.912569E+00     5.635528E-01
   2.823333E-01     1.303440E+00     7.917364E+00     5.683478E-01
   2.825000E-01     1.304672E+00     7.922177E+00     5.731616E-01
   2.826667E-01     1.305905E+00     7.927010E+00     5.779942E-01
   2.828333E-01     1.307138E+00     7.931862E+00     5.828457E-01
   2.830000E-01     1.308372E+00     7.936732E+00     5.877159E-01
   2.831667E-01     1.309607E+00     7.941621E+00     5.926050E-01
   2.833333E-01     1.310842E+00     7.946529E+00     5.975128E-01
   2.835000E-01     1.312078E+00     7.951455E+00     6.024393E-01
   2.836667E-01     1.313315E+00     7.956400E+00     6.073845E-01
   2.838333E-01     1.314552E+00     7.961364E+00     6.123484E-01
   2.840000E-01     1.315789E+00     7.966347E+00     6.173310E-01
   2.841667E-01     1.317027E+00     7.971348E+00     6.223322E-01
   2.843333E-01     1.318266E+00     7.976368E+00     6.273520E-01
   2.845000E-01     1.319506E+00     7.981406E+00     6.323904E-01
   2.846667E-01     1.320745E+00     7.986463E+00     6.374474E-01
   2.848333E-01     1.321986E+00     7.991539E+00     6.425229E-01
   2.850000E-01     1.323227E+00     7.996633E+00     6.476169E-01
   2.851667E-01     1.324469E+00     8.001745E+00     6.527295E-01
   2.853333E-01     1.325711E+00     8.006876E+00     6.578605E-01
   2.855000E-01     1.326954E+00     8.012026E+00     6.630100E-01
   2.856667E-01     1.328197E+00     8.017194E+00     6.681779E-01
   2.858333E-01     1.329441E+00     8.022380E+00     6.733642E-01
   2.860000E-01     1.330686E+00     8.027585E+00     6.785689E-01
   2.861667E-01     1.331931E+00     8.032808E+00     6.837919E-01
   2.863333E-01     1.333177E+00     8.038049E+00     6.890333E-01
   2.865000E-01     1.334423E+00     8.043309E+00     6.942930E-01
   2.866667E-01     1.335670E+00     8.048587E+00     6.995710E-01
   2.868333E-01     1.336917E+00     8.053883E+00     7.048673E-01
   2.870000E-01     1.338165E+00     8.059198E+00     7.101818E-01
   2.871667E-01     1.339414E+00     8.064530E+00     7.155145E-01
   2.873333E-01     1.340663E+00     8.069881E+00     7.208654E-01
   2.875000E-01     1.341913E+00     8.075250E+00     7.262345E-01
   2.876667E-01     1.343164E+00     8.080638E+00     7.316217E-01
   2.878333E-01     1.344415E+00     8.086043E+00     7.370270E-01
   2.880000E-01     1.345666E+00     8.091466E+00     7.424505E-01
   2.881667E-01     1.346918E+00     8.096908E+00     7.478920E-01
   2.883333E-01     1.348171E+00     8.102367E+00     7.533516E-01
   2.885000E-01     1.349424E+00     8.107845E+00     7.588292E-01
   2.886667E-01     1.350678E+00     8.113341E+00     7.643248E-01
   2.888333E-01     1.351933E+00     8.118854E+00     7.698384E-01
   2.890000E-01     1.353188E+00     8.124386E+00     7.753699E-01
   2.891667E-01     1.354443E+00     8.129935E+00     7.809194E-01
   2.893333E-01     1.355700E+00     8.135503E+00     7.864867E-01
   2.895000E-01     1.356956E+00     8.141088E+00     7.920720E-01
   2.896667E-01     1.358214E+00     8.146691E+00     7.976751E-01
   2.898333E-01     1.359472E+00     8.152312E+00     8.032960E-01
   2.900000E-01     1.360730E+00     8.157951E+00     8.089348E-01
   2.901667E-01     1.361989E+00     8.163607E+00     8.145913E-01
   2.903333E-01     1.363249E+00     8.169281E+00     8.202656E-01
   2.905000E-01     1.364509E+00     8.174973E+00     8.259576E-01
   2.906667E-01     1.365770E+00     8.180683E+00     8.316674E-01
   2.908333E-01     1.367032E+00     8.186411E+00     8.373948E-01
   2.910000E-01     1.368294E+00     8.192156E+00     8.431399E-01
   2.911667E-01     1.369556E+00     8.197918E+00     8.489026E-01
   2.913333E-01     1.370820E+00     8.203699E+00     8.546829E-01
   2.915000E-01     1.372083E+00     8.209497E+00     8.604808E-01
   2.916667E-01     1.373348E+00     8.215312E+00     8.662963E-01
   2.918333E-01     1.374613E+00     8.221145E+00     8.721293E-01
   2.920000E-01     1.375878E+00     8.226996E+00     8.779798E-01
   2.921667E-01     1.377144E+00     8.232864E+00     8.838478E-01
   2.923333E-01     1.378411E+00     8.238749E+00     8.897333E-01
   2.925000E-01     1.379678E+00     8.244652E+00     8.956361E-01
   2.926667E-01     1.380946E+00     8.250572E+00     9.015564E-01
   2.928333E-01     1.382215E+00     8.256510E+00     9.074941E-01
   2.930000E-01     1.383484E+00     8.262465E+00     9.134492E-01
   2.931667E-01     1.384753E+00     8.268437E+00     9.194216E-01
   2.933333E-01     1.386024E+00     8.274427E+00     9.254113E-01
   2.935000E-01     1.387294E+00     8.280434E+00     9.314182E-01
   2.936667E-01     1.388566E+00     8.286458E+00     9.374425E-01
   2.938333E-01     1.389838E+00     8.292500E+00     9.434839E-01
   2.940000E-01     1.391110E+00     8.298558E+00     9.495426E-01
   2.941667E-01     1.392383E+00     8.304634E+00     9.556185E-01
   2.943333E-01     1.393657E+00     8.310727E+00     9.617115E-01
   2.945000E-01     1.394931E+00     8.316837E+00     9.678216E-01
   2.946667E-01     1.396206E+00     8.322965E+00     9.739488E-01
   2.948333E-01     1.397482E+00     8.329109E+00     9.800932E-01
   2.950000E-01     1.398758E+00     8.335270E+00     9.862545E-01
   2.951667E-01     1.400034E+00     8.341449E+00     9.924329E-01
   2.953333E-01     1.401311E+00     8.347644E+00     9.986284E-01
   2.955000E-01     1.402589E+00     8.353857E+00     1.004841E+00
   2.956667E-01     1.403868E+00     8.360086E+00     1.011070E+00
   2.958333E-01     1.405146E+00     8.366332E+00     1.017316E+00
   2.960000E-01     1.406426E+00     8.372595E+00     1.023579E+00
   2.961667E-01     1.407706E+00     8.378875E+00     1.029859E+00
   2.963333E-01     1.408987E+00     8.385172E+00     1.036156E+00
   2.965000E-01     1.410268E+00     8.391486E+00     1.042470E+00
   2.966667E-01     1.411550E+00     8.397816E+00     1.048801E+00
   2.968333E-01     1.412832E+00     8.404164E+00     1.055148E+00
   2.970000E-01     1.414115E+00     8.410528E+00     1.061512E+00
   2.971667E-01     1.415399E+00     8.416908E+00     1.067893E+00
   2.973333E-01     1.416683E+00     8.423306E+00     1.074290E+00
   2.975000E-01     1.417968E+00     8.429720E+00     1.080704E+00
   2.976667E-01     1.419253E+00     8.436151E+00     1.087135E+00
   2.978333E-01     1.420539E+00     8.442598E+00     1.093582E+00
   2.980000E-01     1.421826E+00     8.449062E+00     1.100046E+00
   2.981667E-01     1.423113E+00     8.455542E+00     1.106526E+00
   2.983333E-01     1.424400E+00     8.462039E+00     1.113023E+00
   2.985000E-01     1.425689E+00     8.468553E+00     1.119537E+00
   2.986667E-01     1.426977E+00     8.475083E+00     1.126067E+00
   2.988333E-01     1.428267E+00     8.481629E+00     1.132613E+00
   2.990000E-01     1.429557E+00     8.488192E+00     1.139176E+00
   2.991667E-01     1.430847E+00     8.494771E+00     1.145755E+00
   2.993333E-01     1.432139E+00     8.501367E+00     1.152351E+00
   2.995000E-01     1.433430E+00     8.507979E+00     1.158963E+00
   2.996667E-01     1.434723E+00     8.514607E+00     1.165591E+00
   2.998333E-01     1.436015E+00     8.521252E+00     1.172236E+00
   3.000000E-01     1.437309E+00     8.527912E+00     1.178897E+00
   3.001667E-01     1.438603E+00     8.534590E+00     1.185574E+00
   3.003333E-01     1.439898E+00     8.541283E+00     1.192267E+00
   3.005000E-01     1.441193E+00     8.547992E+00     1.198976E+00
   3.006667E-01     1.442489E+00     8.554718E+00     1.205702E+00
   3.008333E-01     1.443785E+00     8.561460E+00     1.212444E+00
   3.010000E-01     1.445082E+00     8.568218E+00     1.219202E+00
   3.011667E-01     1.446380E+00     8.574992E+00     1.225976E+00
   3.013333E-01     1.447678E+00     8.581782E+00     1.232766E+00
   3.015000E-01     1.448977E+00     8.588588E+00     1.239572E+00
   3.016667E-01     1.450276E+00     8.595410E+00     1.246394E+00
   3.018333E-01     1.451576E+00     8.602248E+00     1.253232E+00
   3.020000E-01     1.452876E+00     8.609102E+00     1.260086E+00
   3.021667E-01     1.454177E+00     8.615971E+00     1.266956E+00
   3.023333E-01     1.455479E+00     8.622857E+00     1.273841E+00
   3.025000E-01     1.456781E+00     8.629759E+00     1.280743E+00
   3.026667E-01     1.458084E+00     8.636676E+00     1.287660E+00
   3.028333E-01     1.459387E+00     8.643609E+00     1.294594E+00
   3.030000E-01     1.460691E+00     8.650558E+00     1.301543E+00
   3.031667E-01     1.461996E+00     8.657523E+00     1.308507E+00
   3.033333E-01     1.463301E+00     8.664504E+00     1.315488E+00
   3.035000E-01     1.464607E+00     8.671500E+00     1.322484E+00
   3.036667E-01     1.465913E+00     8.678512E+00     1.329496E+00
   3.038333E-01     1.467220E+00     8.685539E+00     1.336523E+00
   3.040000E-01     1.468527E+00     8.692582E+00     1.343567E+00
   3.041667E-01     1.469835E+00     8.699641E+00     1.350625E+00
   3.043333E-01     1.471144E+00     8.706715E+00     1.357700E+00
   3.045000E-01     1.472453E+00     8.713805E+00     1.364789E+00
   3.046667E-01     1.473763E+00     8.720911E+00     1.371895E+00
   3.048333E-01     1.475073E+00     8.728031E+00     1.379016E+00
   3.050000E-01     1.476384E+00     8.735168E+00     1.386152E+00
   3.051667E-01     1.477696E+00     8.742319E+00     1.393303E+00
   3.053333E-01     1.479008E+00     8.749486E+00     1.400470E+00
   3.055000E-01     1.480321E+00     8.756669E+00     1.407653E+00
   3.056667E-01     1.481634E+00     8.763867E+00     1.414851E+00
   3.058333E-01     1.482948E+00     8.771080E+00     1.422064E+00
   3.060000E-01     1.484262E+00     8.778308E+00     1.429292E+00
   3.061667E-01     1.485577E+00     8.785552E+00     1.436536E+00
   3.063333E-01     1.486893E+00     8.792811E+00     1.443795E+00
   3.065000E-01     1.488209E+00     8.800085E+00     1.451069E+00
   3.066667E-01     1.489526E+00     8.807374E+00     1.458358E+00
   3.068333E-01     1.490843E+00     8.814678E+00     1.465662E+00
   3.070000E-01     1.492161E+00     8.821998E+00     1.472982E+00
   3.071667E-01     1.493480E+00     8.829332E+00     1.480316E+00
   3.073333E-01     1.494799E+00     8.836682E+00     1.487666E+00
   3.075000E-01     1.496119E+00     8.844047E+00     1.495031E+00
   3.076667E-01     1.497439E+00     8.851426E+00     1.502411E+00
   3.078333E-01     1.498760E+00     8.858821E+00     1.509805E+00
   3.080000E-01     1.500081E+00     8.866231E+00     1.517215E+00
   3.081667E-01     1.501403E+00     8.873655E+00     1.524639E+00
   3.083333E-01     1.502726E+00     8.881095E+00     1.532079E+00
   3.085000E-01     1.504049E+00     8.888549E+00     1.539533E+00
   3.086667E-01     1.505373E+00     8.896018E+00     1.547002E+00
   3.088333E-01     1.506697E+00     8.903502E+00     1.554486E+00
   3.090000E-01     1.508022E+00     8.911001E+00     1.561985E+00
   3.091667E-01     1.509348E+00     8.918515E+00     1.569499E+00
   3.093333E-01     1.510674E+00     8.926043E+00     1.577027E+00
   3.095000E-01     1.512000E+00     8.933586E+00     1.584570E+00
   3.096667E-01     1.513328E+00     8.941143E+00     1.592128E+00
   3.098333E-01     1.514655E+00     8.948716E+00     1.599700E+00
   3.100000E-01     1.515984E+00     8.956303E+00     1.607287E+00
   3.101667E-01     1.517313E+00     8.963904E+00     1.614888E+00
   3.103333E-01     1.518643E+00     8.971520E+00     1.622504E+00
   3.105000E-01     1.519973E+00     8.979151E+00     1.630135E+00
   3.106667E-01     1.521303E+00     8.986796E+00     1.637780E+00
   3.108333E-01     1.522635E+00     8.994455E+00     1.645439E+00
   3.110000E-01     1.523967E+00     9.002129E+00     1.653113E+00
   3.111667E-01     1.525299E+00     9.009818E+00     1.660802E+00
   3.113333E-01     1.526632E+00     9.017520E+00     1.668505E+00
   3.115000E-01     1.527966E+00     9.025238E+00     1.676222E+00
   3.116667E-01     1.529300E+00     9.032969E+00     1.683953E+00
   3.118333E-01     1.530635E+00     9.040715E+00     1.691699E+00
   3.120000E-01     1.531970E+00     9.048475E+00     1.699459E+00
   3.121667E-01     1.533306E+00     9.056249E+00     1.707233E+00
   3.123333E-01     1.534643E+00     9.064038E+00     1.715022E+00
   3.125000E-01     1.535980E+00     9.071840E+00     1.722825E+00
   3.126667E-01     1.537318E+00     9.079657E+00     1.730642E+00
   3.128333E-01     1.538656E+00     9.087488E+00     1.738473E+00
   3.130000E-01     1.539995E+00     9.095334E+00     1.746318E+00
   3.131667E-01     1.541335E+00     9.103193E+00     1.754177E+00
   3.133333E-01     1.542675E+00     9.111066E+00     1.762050E+00
   3.135000E-01     1.544015E+00     9.118953E+00     1.769938E+00
   3.136667E-01     1.545357E+00     9.126855E+00     1.777839E+00
   3.138333E-01     1.546698E+00     9.134770E+00     1.785754E+00
   3.140000E-01     1.548041E+00     9.142699E+00     1.793683E+00
   3.141667E-01     1.549384E+00     9.150642E+00     1.801626E+00
   3.143333E-01     1.550727E+00     9.158599E+00     1.809583E+00
   3.145000E-01     1.552072E+00     9.166570E+00     1.817554E+00
   3.146667E-01     1.553416E+00     9.174555E+00     1.825539E+00
   3.148333E-01     1.554762E+00     9.182553E+00     1.833537E+00
   3.150000E-01     1.556107E+00     9.190565E+00     1.841549E+00
   3.151667E-01     1.557454E+00     9.198591E+00     1.849575E+00
   3.153333E-01     1.558801E+00     9.206631E+00     1.857615E+00
   3.155000E-01     1.560149E+00     9.214684E+00     1.865668E+00
   3.156667E-01     1.561497E+00     9.222751E+00     1.873735E+00
   3.158333E-01     1.562846E+00     9.230832E+00     1.881816E+00
   3.160000E-01     1.564195E+00     9.238926E+00     1.889910E+00
   3.161667E-01     1.565545E+00     9.247034E+00     1.898018E+00
   3.163333E-01     1.566896E+00     9.255155E+00     1.906139E+00
   3.165000E-01     1.568247E+00     9.263290E+00     1.914274E+00
   3.166667E-01     1.569598E+00     9.271438E+00     1.922422E+00
   3.168333E-01     1.570951E+00     9.279600E+00     1.930584E+00
   3.170000E-01     1.572304E+00     9.287775E+00     1.938759E+00
   3.171667E-01     1.573657E+00     9.295964E+00     1.946948E+00
   3.173333E-01     1.575011E+00     9.304166E+00     1.955150E+00
   3.175000E-01     1.576366E+00     9.312381E+00     1.963365E+00
   3.176667E-01     1.577721E+00     9.320609E+00     1.971594E+00
   3.178333E-01     1.579077E+00     9.328851E+00     1.979835E+00
   3.180000E-01     1.580433E+00     9.337106E+00     1.988090E+00
   3.181667E-01     1.581790E+00     9.345375E+00     1.996359E+00
   3.183333E-01     1.583148E+00     9.353656E+00     2.004640E+00
   3.185000E-01     1.584506E+00     9.361951E+00     2.012935E+00
   3.186667E-01     1.585864E+00     9.370259E+00     2.021243E+00
   3.188333E-01     1.587224E+00     9.378579E+00     2.029564E+00
   3.190000E-01     1.588584E+00     9.386913E+00     2.037898E+00
   3.191667E-01     1.589944E+00     9.395261E+00     2.046245E+00
   3.193333E-01     1.591305E+00     9.403621E+00     2.054605E+00
   3.195000E-01     1.592667E+00     9.411994E+00     2.062978E+00
   3.196667E-01     1.594029E+00     9.420380E+00     2.071364E+00
   3.198333E-01     1.595392E+00     9.428779E+00     2.079763E+00
   3.200000E-01     1.596755E+00     9.437190E+00     2.088175E+00
   3.201667E-01     1.598119E+00     9.445615E+00     2.096599E+00
   3.203333E-01     1.599484E+00     9.454053E+00     2.105037E+00
   3.205000E-01     1.600849E+00     9.462503E+00     2.113487E+00
   3.206667E-01     1.602214E+00     9.470966E+00     2.121951E+00
   3.208333E-01     1.603581E+00     9.479442E+00     2.130427E+00
   3.210000E-01     1.604948E+00     9.487931E+00     2.138915E+00
   3.211667E-01     1.606315E+00     9.496432E+00     2.147417E+00
   3.213333E-01     1.607683E+00     9.504946E+00     2.155931E+00
   3.215000E-01     1.609052E+00     9.513473E+00     2.164457E+00
   3.216667E-01     1.610421E+00     9.522013E+00     2.172997E+00
   3.218333E-01     1.611791E+00     9.530564E+00     2.181549E+00
   3.220000E-01     1.613161E+00     9.539129E+00     2.190113E+00
   3.221667E-01     1.614532E+00     9.547706E+00     2.198690E+00
   3.223333E-01     1.615903E+00     9.556295E+00     2.207280E+00
