# NE_LO   sin2theta_W   A(s)   dchi2
    2    2.455000E-01    1.040571E+00    6.763603E-01
    3    2.455000E-01    1.040571E+00    1.176534E-01
    4    2.455000E-01    1.040571E+00    1.999771E-02
    1    2.456667E-01    1.041557E+00    3.658524E+00
    2    2.456667E-01    1.041557E+00    7.096237E-01
    3    2.456667E-01    1.041557E+00    1.234395E-01
    4    2.456667E-01    1.041557E+00    2.098120E-02
    1    2.458333E-01    1.042543E+00    3.834216E+00
    2    2.458333E-01    1.042543E+00    7.437019E-01
    3    2.458333E-01    1.042543E+00    1.293675E-01
    4    2.458333E-01    1.042543E+00    2.198878E-02
    1    2.460000E-01    1.043530E+00    4.014115E+00
    2    2.460000E-01    1.043530E+00    7.785959E-01
    3    2.460000E-01    1.043530E+00    1.354373E-01
    4    2.460000E-01    1.043530E+00    2.302048E-02
    1    2.461667E-01    1.044517E+00    4.198227E+00
    2    2.461667E-01    1.044517E+00    8.143070E-01
    3    2.461667E-01    1.044517E+00    1.416493E-01
    4    2.461667E-01    1.044517E+00    2.407633E-02
    1    2.463333E-01    1.045504E+00    4.386556E+00
    2    2.463333E-01    1.045504E+00    8.508362E-01
    3    2.463333E-01    1.045504E+00    1.480035E-01
    4    2.463333E-01    1.045504E+00    2.515638E-02
    1    2.465000E-01    1.046492E+00    4.579109E+00
    2    2.465000E-01    1.046492E+00    8.881847E-01
    3    2.465000E-01    1.046492E+00    1.545003E-01
    4    2.465000E-01    1.046492E+00    2.626065E-02
    1    2.466667E-01    1.047481E+00    4.775892E+00
    2    2.466667E-01    1.047481E+00    9.263536E-01
    3    2.466667E-01    1.047481E+00    1.611399E-01
    4    2.466667E-01    1.047481E+00    2.738918E-02
    1    2.468333E-01    1.048470E+00    4.976911E+00
    2    2.468333E-01    1.048470E+00    9.653440E-01
    3    2.468333E-01    1.048470E+00    1.679223E-01
    4    2.468333E-01    1.048470E+00    2.854200E-02
    1    2.470000E-01    1.049459E+00    5.182171E+00
    2    2.470000E-01    1.049459E+00    1.005157E+00
    3    2.470000E-01    1.049459E+00    1.748478E-01
    4    2.470000E-01    1.049459E+00    2.971914E-02
    1    2.471667E-01    1.050449E+00    5.391678E+00
    2    2.471667E-01    1.050449E+00    1.045794E+00
    3    2.471667E-01    1.050449E+00    1.819166E-01
    4    2.471667E-01    1.050449E+00    3.092064E-02
    1    2.473333E-01    1.051439E+00    5.605439E+00
    2    2.473333E-01    1.051439E+00    1.087256E+00
    3    2.473333E-01    1.051439E+00    1.891290E-01
    4    2.473333E-01    1.051439E+00    3.214653E-02
    1    2.475000E-01    1.052430E+00    5.823459E+00
    2    2.475000E-01    1.052430E+00    1.129544E+00
    3    2.475000E-01    1.052430E+00    1.964850E-01
    4    2.475000E-01    1.052430E+00    3.339685E-02
    1    2.476667E-01    1.053421E+00    6.045743E+00
    2    2.476667E-01    1.053421E+00    1.172660E+00
    3    2.476667E-01    1.053421E+00    2.039850E-01
    4    2.476667E-01    1.053421E+00    3.467162E-02
    1    2.478333E-01    1.054413E+00    6.272299E+00
    2    2.478333E-01    1.054413E+00    1.216603E+00
    3    2.478333E-01    1.054413E+00    2.116290E-01
    4    2.478333E-01    1.054413E+00    3.597089E-02
    1    2.480000E-01    1.055405E+00    6.503131E+00
    2    2.480000E-01    1.055405E+00    1.261377E+00
    3    2.480000E-01    1.055405E+00    2.194173E-01
    4    2.480000E-01    1.055405E+00    3.729469E-02
    1    2.481667E-01    1.056398E+00    6.738246E+00
    2    2.481667E-01    1.056398E+00    1.306981E+00
    3    2.481667E-01    1.056398E+00    2.273502E-01
    4    2.481667E-01    1.056398E+00    3.864305E-02
    1    2.483333E-01    1.057391E+00    6.977650E+00
    2    2.483333E-01    1.057391E+00    1.353416E+00
    3    2.483333E-01    1.057391E+00    2.354277E-01
    4    2.483333E-01    1.057391E+00    4.001600E-02
    1    2.485000E-01    1.058385E+00    7.221347E+00
    2    2.485000E-01    1.058385E+00    1.400685E+00
    3    2.485000E-01    1.058385E+00    2.436502E-01
    4    2.485000E-01    1.058385E+00    4.141358E-02
    1    2.486667E-01    1.059379E+00    7.469346E+00
    2    2.486667E-01    1.059379E+00    1.448788E+00
    3    2.486667E-01    1.059379E+00    2.520177E-01
    4    2.486667E-01    1.059379E+00    4.283582E-02
    1    2.488333E-01    1.060373E+00    7.721650E+00
    2    2.488333E-01    1.060373E+00    1.497726E+00
    3    2.488333E-01    1.060373E+00    2.605305E-01
    4    2.488333E-01    1.060373E+00    4.428275E-02
    1    2.490000E-01    1.061368E+00    7.978266E+00
    2    2.490000E-01    1.061368E+00    1.547500E+00
    3    2.490000E-01    1.061368E+00    2.691888E-01
    4    2.490000E-01    1.061368E+00    4.575442E-02
    1    2.491667E-01    1.062364E+00    8.239201E+00
    2    2.491667E-01    1.062364E+00    1.598113E+00
    3    2.491667E-01    1.062364E+00    2.779928E-01
    4    2.491667E-01    1.062364E+00    4.725084E-02
    1    2.493333E-01    1.063360E+00    8.504459E+00
    2    2.493333E-01    1.063360E+00    1.649563E+00
    3    2.493333E-01    1.063360E+00    2.869427E-01
    4    2.493333E-01    1.063360E+00    4.877207E-02
    1    2.495000E-01    1.064356E+00    8.774047E+00
    2    2.495000E-01    1.064356E+00    1.701854E+00
    3    2.495000E-01    1.064356E+00    2.960386E-01
    4    2.495000E-01    1.064356E+00    5.031813E-02
    1    2.496667E-01    1.065353E+00    9.047971E+00
    2    2.496667E-01    1.065353E+00    1.754985E+00
    3    2.496667E-01    1.065353E+00    3.052809E-01
    4    2.496667E-01    1.065353E+00    5.188905E-02
    1    2.498333E-01    1.066350E+00    9.326236E+00
    2    2.498333E-01    1.066350E+00    1.808959E+00
    3    2.498333E-01    1.066350E+00    3.146697E-01
    4    2.498333E-01    1.066350E+00    5.348487E-02
    1    2.500000E-01    1.067348E+00    9.608849E+00
    2    2.500000E-01    1.067348E+00    1.863776E+00
    3    2.500000E-01    1.067348E+00    3.242051E-01
    4    2.500000E-01    1.067348E+00    5.510562E-02
    1    2.501667E-01    1.068347E+00    9.895816E+00
    2    2.501667E-01    1.068347E+00    1.919437E+00
    3    2.501667E-01    1.068347E+00    3.338874E-01
    4    2.501667E-01    1.068347E+00    5.675134E-02
    1    2.503333E-01    1.069345E+00    1.018714E+01
    2    2.503333E-01    1.069345E+00    1.975944E+00
    3    2.503333E-01    1.069345E+00    3.437168E-01
    4    2.503333E-01    1.069345E+00    5.842206E-02
    1    2.505000E-01    1.070345E+00    1.048283E+01
    2    2.505000E-01    1.070345E+00    2.033297E+00
    3    2.505000E-01    1.070345E+00    3.536935E-01
    4    2.505000E-01    1.070345E+00    6.011781E-02
    1    2.506667E-01    1.071344E+00    1.078290E+01
    2    2.506667E-01    1.071344E+00    2.091499E+00
    3    2.506667E-01    1.071344E+00    3.638177E-01
    4    2.506667E-01    1.071344E+00    6.183863E-02
    1    2.508333E-01    1.072344E+00    1.108733E+01
    2    2.508333E-01    1.072344E+00    2.150549E+00
    3    2.508333E-01    1.072344E+00    3.740896E-01
    4    2.508333E-01    1.072344E+00    6.358456E-02
    1    2.510000E-01    1.073345E+00    1.139616E+01
    2    2.510000E-01    1.073345E+00    2.210450E+00
    3    2.510000E-01    1.073345E+00    3.845093E-01
    4    2.510000E-01    1.073345E+00    6.535562E-02
    1    2.511667E-01    1.074346E+00    1.170937E+01
    2    2.511667E-01    1.074346E+00    2.271202E+00
    3    2.511667E-01    1.074346E+00    3.950772E-01
    4    2.511667E-01    1.074346E+00    6.715185E-02
    1    2.513333E-01    1.075348E+00    1.202698E+01
    2    2.513333E-01    1.075348E+00    2.332806E+00
    3    2.513333E-01    1.075348E+00    4.057933E-01
    4    2.513333E-01    1.075348E+00    6.897329E-02
    1    2.515000E-01    1.076350E+00    1.234898E+01
    2    2.515000E-01    1.076350E+00    2.395264E+00
    3    2.515000E-01    1.076350E+00    4.166579E-01
    4    2.515000E-01    1.076350E+00    7.081996E-02
    1    2.516667E-01    1.077352E+00    1.267540E+01
    2    2.516667E-01    1.077352E+00    2.458577E+00
    3    2.516667E-01    1.077352E+00    4.276712E-01
    4    2.516667E-01    1.077352E+00    7.269191E-02
    1    2.518333E-01    1.078355E+00    1.300622E+01
    2    2.518333E-01    1.078355E+00    2.522746E+00
    3    2.518333E-01    1.078355E+00    4.388334E-01
    4    2.518333E-01    1.078355E+00    7.458916E-02
    1    2.520000E-01    1.079358E+00    1.334147E+01
    2    2.520000E-01    1.079358E+00    2.587772E+00
    3    2.520000E-01    1.079358E+00    4.501447E-01
    4    2.520000E-01    1.079358E+00    7.651176E-02
    1    2.521667E-01    1.080362E+00    1.368114E+01
    2    2.521667E-01    1.080362E+00    2.653656E+00
    3    2.521667E-01    1.080362E+00    4.616053E-01
    4    2.521667E-01    1.080362E+00    7.845973E-02
    1    2.523333E-01    1.081367E+00    1.402524E+01
    2    2.523333E-01    1.081367E+00    2.720399E+00
    3    2.523333E-01    1.081367E+00    4.732153E-01
    4    2.523333E-01    1.081367E+00    8.043311E-02
    1    2.525000E-01    1.082371E+00    1.437378E+01
    2    2.525000E-01    1.082371E+00    2.788003E+00
    3    2.525000E-01    1.082371E+00    4.849751E-01
    4    2.525000E-01    1.082371E+00    8.243193E-02
    1    2.526667E-01    1.083377E+00    1.472676E+01
    2    2.526667E-01    1.083377E+00    2.856469E+00
    3    2.526667E-01    1.083377E+00    4.968847E-01
    4    2.526667E-01    1.083377E+00    8.445623E-02
    1    2.528333E-01    1.084382E+00    1.508419E+01
    2    2.528333E-01    1.084382E+00    2.925797E+00
    3    2.528333E-01    1.084382E+00    5.089445E-01
    4    2.528333E-01    1.084382E+00    8.650604E-02
    1    2.530000E-01    1.085389E+00    1.544607E+01
    2    2.530000E-01    1.085389E+00    2.995990E+00
    3    2.530000E-01    1.085389E+00    5.211545E-01
    4    2.530000E-01    1.085389E+00    8.858140E-02
    1    2.531667E-01    1.086395E+00    1.581242E+01
    2    2.531667E-01    1.086395E+00    3.067047E+00
    3    2.531667E-01    1.086395E+00    5.335150E-01
    4    2.531667E-01    1.086395E+00    9.068234E-02
    1    2.533333E-01    1.087402E+00    1.618323E+01
    2    2.533333E-01    1.087402E+00    3.138971E+00
    3    2.533333E-01    1.087402E+00    5.460263E-01
    4    2.533333E-01    1.087402E+00    9.280889E-02
    1    2.535000E-01    1.088410E+00    1.655851E+01
    2    2.535000E-01    1.088410E+00    3.211763E+00
    3    2.535000E-01    1.088410E+00    5.586884E-01
    4    2.535000E-01    1.088410E+00    9.496109E-02
    1    2.536667E-01    1.089418E+00    1.693827E+01
    2    2.536667E-01    1.089418E+00    3.285423E+00
    3    2.536667E-01    1.089418E+00    5.715017E-01
    4    2.536667E-01    1.089418E+00    9.713898E-02
    1    2.538333E-01    1.090427E+00    1.732252E+01
    2    2.538333E-01    1.090427E+00    3.359953E+00
    3    2.538333E-01    1.090427E+00    5.844662E-01
    4    2.538333E-01    1.090427E+00    9.934258E-02
    1    2.540000E-01    1.091436E+00    1.771125E+01
    2    2.540000E-01    1.091436E+00    3.435354E+00
    3    2.540000E-01    1.091436E+00    5.975822E-01
    4    2.540000E-01    1.091436E+00    1.015719E-01
    1    2.541667E-01    1.092445E+00    1.810448E+01
    2    2.541667E-01    1.092445E+00    3.511627E+00
    3    2.541667E-01    1.092445E+00    6.108500E-01
    4    2.541667E-01    1.092445E+00    1.038271E-01
    1    2.543333E-01    1.093455E+00    1.850222E+01
    2    2.543333E-01    1.093455E+00    3.588773E+00
    3    2.543333E-01    1.093455E+00    6.242696E-01
    4    2.543333E-01    1.093455E+00    1.061080E-01
    1    2.545000E-01    1.094465E+00    1.890446E+01
    2    2.545000E-01    1.094465E+00    3.666794E+00
    3    2.545000E-01    1.094465E+00    6.378414E-01
    4    2.545000E-01    1.094465E+00    1.084148E-01
    1    2.546667E-01    1.095476E+00    1.931122E+01
    2    2.546667E-01    1.095476E+00    3.745691E+00
    3    2.546667E-01    1.095476E+00    6.515655E-01
    4    2.546667E-01    1.095476E+00    1.107475E-01
    1    2.548333E-01    1.096488E+00    1.972249E+01
    2    2.548333E-01    1.096488E+00    3.825464E+00
    3    2.548333E-01    1.096488E+00    6.654421E-01
    4    2.548333E-01    1.096488E+00    1.131062E-01
    1    2.550000E-01    1.097499E+00    2.013830E+01
    2    2.550000E-01    1.097499E+00    3.906115E+00
    3    2.550000E-01    1.097499E+00    6.794714E-01
    4    2.550000E-01    1.097499E+00    1.154908E-01
    1    2.551667E-01    1.098512E+00    2.055863E+01
    2    2.551667E-01    1.098512E+00    3.987645E+00
    3    2.551667E-01    1.098512E+00    6.936537E-01
    4    2.551667E-01    1.098512E+00    1.179013E-01
    1    2.553333E-01    1.099524E+00    2.098351E+01
    2    2.553333E-01    1.099524E+00    4.070056E+00
    3    2.553333E-01    1.099524E+00    7.079890E-01
    4    2.553333E-01    1.099524E+00    1.203379E-01
    1    2.555000E-01    1.100538E+00    2.141293E+01
    2    2.555000E-01    1.100538E+00    4.153347E+00
    3    2.555000E-01    1.100538E+00    7.224777E-01
    4    2.555000E-01    1.100538E+00    1.228006E-01
    1    2.556667E-01    1.101551E+00    2.184689E+01
    2    2.556667E-01    1.101551E+00    4.237522E+00
    3    2.556667E-01    1.101551E+00    7.371199E-01
    4    2.556667E-01    1.101551E+00    1.252894E-01
    1    2.558333E-01    1.102565E+00    2.228542E+01
    2    2.558333E-01    1.102565E+00    4.322580E+00
    3    2.558333E-01    1.102565E+00    7.519159E-01
    4    2.558333E-01    1.102565E+00    1.278042E-01
    1    2.560000E-01    1.103580E+00    2.272851E+01
    2    2.560000E-01    1.103580E+00    4.408523E+00
    3    2.560000E-01    1.103580E+00    7.668657E-01
    4    2.560000E-01    1.103580E+00    1.303453E-01
    1    2.561667E-01    1.104595E+00    2.317616E+01
    2    2.561667E-01    1.104595E+00    4.495353E+00
    3    2.561667E-01    1.104595E+00    7.819698E-01
    4    2.561667E-01    1.104595E+00    1.329126E-01
    1    2.563333E-01    1.105611E+00    2.362839E+01
    2    2.563333E-01    1.105611E+00    4.583069E+00
    3    2.563333E-01    1.105611E+00    7.972281E-01
    4    2.563333E-01    1.105611E+00    1.355060E-01
    1    2.565000E-01    1.106627E+00    2.408520E+01
    2    2.565000E-01    1.106627E+00    4.671674E+00
    3    2.565000E-01    1.106627E+00    8.126410E-01
    4    2.565000E-01    1.106627E+00    1.381258E-01
    1    2.566667E-01    1.107643E+00    2.454660E+01
    2    2.566667E-01    1.107643E+00    4.761169E+00
    3    2.566667E-01    1.107643E+00    8.282087E-01
    4    2.566667E-01    1.107643E+00    1.407718E-01
    1    2.568333E-01    1.108660E+00    2.501259E+01
    2    2.568333E-01    1.108660E+00    4.851554E+00
    3    2.568333E-01    1.108660E+00    8.439313E-01
    4    2.568333E-01    1.108660E+00    1.434442E-01
    1    2.570000E-01    1.109678E+00    2.548318E+01
    2    2.570000E-01    1.109678E+00    4.942832E+00
    3    2.570000E-01    1.109678E+00    8.598090E-01
    4    2.570000E-01    1.109678E+00    1.461430E-01
    1    2.571667E-01    1.110695E+00    2.595837E+01
    2    2.571667E-01    1.110695E+00    5.035002E+00
    3    2.571667E-01    1.110695E+00    8.758421E-01
    4    2.571667E-01    1.110695E+00    1.488682E-01
    1    2.573333E-01    1.111714E+00    2.643817E+01
    2    2.573333E-01    1.111714E+00    5.128067E+00
    3    2.573333E-01    1.111714E+00    8.920308E-01
    4    2.573333E-01    1.111714E+00    1.516198E-01
    1    2.575000E-01    1.112733E+00    2.692259E+01
    2    2.575000E-01    1.112733E+00    5.222027E+00
    3    2.575000E-01    1.112733E+00    9.083752E-01
    4    2.575000E-01    1.112733E+00    1.543979E-01
    1    2.576667E-01    1.113752E+00    2.741163E+01
    2    2.576667E-01    1.113752E+00    5.316884E+00
    3    2.576667E-01    1.113752E+00    9.248756E-01
    4    2.576667E-01    1.113752E+00    1.572025E-01
    1    2.578333E-01    1.114772E+00    2.790530E+01
    2    2.578333E-01    1.114772E+00    5.412638E+00
    3    2.578333E-01    1.114772E+00    9.415322E-01
    4    2.578333E-01    1.114772E+00    1.600336E-01
    1    2.580000E-01    1.115792E+00    2.840361E+01
    2    2.580000E-01    1.115792E+00    5.509292E+00
    3    2.580000E-01    1.115792E+00    9.583452E-01
    4    2.580000E-01    1.115792E+00    1.628913E-01
    1    2.581667E-01    1.116812E+00    2.890655E+01
    2    2.581667E-01    1.116812E+00    5.606846E+00
    3    2.581667E-01    1.116812E+00    9.753147E-01
    4    2.581667E-01    1.116812E+00    1.657757E-01
    1    2.583333E-01    1.117834E+00    2.941415E+01
    2    2.583333E-01    1.117834E+00    5.705301E+00
    3    2.583333E-01    1.117834E+00    9.924410E-01
    4    2.583333E-01    1.117834E+00    1.686867E-01
    1    2.585000E-01    1.118855E+00    2.992639E+01
    2    2.585000E-01    1.118855E+00    5.804658E+00
    3    2.585000E-01    1.118855E+00    1.009724E+00
    4    2.585000E-01    1.118855E+00    1.716243E-01
    1    2.586667E-01    1.119877E+00    3.044330E+01
    2    2.586667E-01    1.119877E+00    5.904919E+00
    3    2.586667E-01    1.119877E+00    1.027165E+00
    4    2.586667E-01    1.119877E+00    1.745887E-01
    1    2.588333E-01    1.120900E+00    3.096487E+01
    2    2.588333E-01    1.120900E+00    6.006085E+00
    3    2.588333E-01    1.120900E+00    1.044763E+00
    4    2.588333E-01    1.120900E+00    1.775799E-01
    1    2.590000E-01    1.121923E+00    3.149111E+01
    2    2.590000E-01    1.121923E+00    6.108157E+00
    3    2.590000E-01    1.121923E+00    1.062518E+00
    4    2.590000E-01    1.121923E+00    1.805978E-01
    1    2.591667E-01    1.122946E+00    3.202203E+01
    2    2.591667E-01    1.122946E+00    6.211137E+00
    3    2.591667E-01    1.122946E+00    1.080432E+00
    4    2.591667E-01    1.122946E+00    1.836425E-01
    1    2.593333E-01    1.123970E+00    3.255763E+01
    2    2.593333E-01    1.123970E+00    6.315024E+00
    3    2.593333E-01    1.123970E+00    1.098503E+00
    4    2.593333E-01    1.123970E+00    1.867142E-01
    1    2.595000E-01    1.124995E+00    3.309792E+01
    2    2.595000E-01    1.124995E+00    6.419822E+00
    3    2.595000E-01    1.124995E+00    1.116732E+00
    4    2.595000E-01    1.124995E+00    1.898127E-01
    1    2.596667E-01    1.126019E+00    3.364290E+01
    2    2.596667E-01    1.126019E+00    6.525529E+00
    3    2.596667E-01    1.126019E+00    1.135120E+00
    4    2.596667E-01    1.126019E+00    1.929381E-01
    1    2.598333E-01    1.127045E+00    3.419259E+01
    2    2.598333E-01    1.127045E+00    6.632149E+00
    3    2.598333E-01    1.127045E+00    1.153667E+00
    4    2.598333E-01    1.127045E+00    1.960905E-01
    1    2.600000E-01    1.128071E+00    3.474699E+01
    2    2.600000E-01    1.128071E+00    6.739682E+00
    3    2.600000E-01    1.128071E+00    1.172372E+00
    4    2.600000E-01    1.128071E+00    1.992699E-01
    1    2.601667E-01    1.129097E+00    3.530610E+01
    2    2.601667E-01    1.129097E+00    6.848129E+00
    3    2.601667E-01    1.129097E+00    1.191237E+00
    4    2.601667E-01    1.129097E+00    2.024763E-01
    1    2.603333E-01    1.130124E+00    3.586992E+01
    2    2.603333E-01    1.130124E+00    6.957492E+00
    3    2.603333E-01    1.130124E+00    1.210261E+00
    4    2.603333E-01    1.130124E+00    2.057098E-01
    1    2.605000E-01    1.131151E+00    3.643848E+01
    2    2.605000E-01    1.131151E+00    7.067771E+00
    3    2.605000E-01    1.131151E+00    1.229444E+00
    4    2.605000E-01    1.131151E+00    2.089704E-01
    1    2.606667E-01    1.132178E+00    3.701176E+01
    2    2.606667E-01    1.132178E+00    7.178968E+00
    3    2.606667E-01    1.132178E+00    1.248787E+00
    4    2.606667E-01    1.132178E+00    2.122581E-01
    1    2.608333E-01    1.133207E+00    3.758979E+01
    2    2.608333E-01    1.133207E+00    7.291085E+00
    3    2.608333E-01    1.133207E+00    1.268289E+00
    4    2.608333E-01    1.133207E+00    2.155730E-01
    1    2.610000E-01    1.134235E+00    3.817255E+01
    2    2.610000E-01    1.134235E+00    7.404121E+00
    3    2.610000E-01    1.134235E+00    1.287952E+00
    4    2.610000E-01    1.134235E+00    2.189151E-01
    1    2.611667E-01    1.135264E+00    3.876007E+01
    2    2.611667E-01    1.135264E+00    7.518078E+00
    3    2.611667E-01    1.135264E+00    1.307775E+00
    4    2.611667E-01    1.135264E+00    2.222844E-01
    1    2.613333E-01    1.136294E+00    3.935235E+01
    2    2.613333E-01    1.136294E+00    7.632959E+00
    3    2.613333E-01    1.136294E+00    1.327758E+00
    4    2.613333E-01    1.136294E+00    2.256811E-01
    1    2.615000E-01    1.137324E+00    3.994938E+01
    2    2.615000E-01    1.137324E+00    7.748763E+00
    3    2.615000E-01    1.137324E+00    1.347903E+00
    4    2.615000E-01    1.137324E+00    2.291050E-01
    1    2.616667E-01    1.138354E+00    4.055119E+01
    2    2.616667E-01    1.138354E+00    7.865491E+00
    3    2.616667E-01    1.138354E+00    1.368208E+00
    4    2.616667E-01    1.138354E+00    2.325563E-01
    1    2.618333E-01    1.139385E+00    4.115777E+01
    2    2.618333E-01    1.139385E+00    7.983146E+00
    3    2.618333E-01    1.139385E+00    1.388674E+00
    4    2.618333E-01    1.139385E+00    2.360349E-01
    1    2.620000E-01    1.140417E+00    4.176913E+01
    2    2.620000E-01    1.140417E+00    8.101729E+00
    3    2.620000E-01    1.140417E+00    1.409301E+00
    4    2.620000E-01    1.140417E+00    2.395410E-01
    1    2.621667E-01    1.141448E+00    4.238528E+01
    2    2.621667E-01    1.141448E+00    8.221239E+00
    3    2.621667E-01    1.141448E+00    1.430090E+00
    4    2.621667E-01    1.141448E+00    2.430746E-01
    1    2.623333E-01    1.142481E+00    4.300622E+01
    2    2.623333E-01    1.142481E+00    8.341680E+00
    3    2.623333E-01    1.142481E+00    1.451041E+00
    4    2.623333E-01    1.142481E+00    2.466356E-01
    1    2.625000E-01    1.143514E+00    4.363196E+01
    2    2.625000E-01    1.143514E+00    8.463051E+00
    3    2.625000E-01    1.143514E+00    1.472154E+00
    4    2.625000E-01    1.143514E+00    2.502241E-01
    1    2.626667E-01    1.144547E+00    4.426250E+01
    2    2.626667E-01    1.144547E+00    8.585354E+00
    3    2.626667E-01    1.144547E+00    1.493428E+00
    4    2.626667E-01    1.144547E+00    2.538402E-01
    1    2.628333E-01    1.145581E+00    4.489786E+01
    2    2.628333E-01    1.145581E+00    8.708591E+00
    3    2.628333E-01    1.145581E+00    1.514865E+00
    4    2.628333E-01    1.145581E+00    2.574839E-01
    1    2.630000E-01    1.146615E+00    4.553803E+01
    2    2.630000E-01    1.146615E+00    8.832761E+00
    3    2.630000E-01    1.146615E+00    1.536465E+00
    4    2.630000E-01    1.146615E+00    2.611552E-01
    1    2.631667E-01    1.147650E+00    4.618303E+01
    2    2.631667E-01    1.147650E+00    8.957868E+00
    3    2.631667E-01    1.147650E+00    1.558227E+00
    4    2.631667E-01    1.147650E+00    2.648542E-01
    1    2.633333E-01    1.148685E+00    4.683285E+01
    2    2.633333E-01    1.148685E+00    9.083911E+00
    3    2.633333E-01    1.148685E+00    1.580153E+00
    4    2.633333E-01    1.148685E+00    2.685809E-01
    1    2.635000E-01    1.149720E+00    4.748751E+01
    2    2.635000E-01    1.149720E+00    9.210892E+00
    3    2.635000E-01    1.149720E+00    1.602241E+00
    4    2.635000E-01    1.149720E+00    2.723353E-01
    1    2.636667E-01    1.150756E+00    4.814702E+01
    2    2.636667E-01    1.150756E+00    9.338813E+00
    3    2.636667E-01    1.150756E+00    1.624493E+00
    4    2.636667E-01    1.150756E+00    2.761175E-01
    1    2.638333E-01    1.151793E+00    4.881137E+01
    2    2.638333E-01    1.151793E+00    9.467674E+00
    3    2.638333E-01    1.151793E+00    1.646908E+00
    4    2.638333E-01    1.151793E+00    2.799275E-01
    1    2.640000E-01    1.152830E+00    4.948058E+01
    2    2.640000E-01    1.152830E+00    9.597476E+00
    3    2.640000E-01    1.152830E+00    1.669488E+00
    4    2.640000E-01    1.152830E+00    2.837653E-01
    1    2.641667E-01    1.153867E+00    5.015465E+01
    2    2.641667E-01    1.153867E+00    9.728221E+00
    3    2.641667E-01    1.153867E+00    1.692231E+00
    4    2.641667E-01    1.153867E+00    2.876310E-01
    1    2.643333E-01    1.154905E+00    5.083358E+01
    2    2.643333E-01    1.154905E+00    9.859910E+00
    3    2.643333E-01    1.154905E+00    1.715138E+00
    4    2.643333E-01    1.154905E+00    2.915246E-01
    1    2.645000E-01    1.155944E+00    5.151739E+01
    2    2.645000E-01    1.155944E+00    9.992545E+00
    3    2.645000E-01    1.155944E+00    1.738210E+00
    4    2.645000E-01    1.155944E+00    2.954461E-01
    1    2.646667E-01    1.156983E+00    5.220607E+01
    2    2.646667E-01    1.156983E+00    1.012613E+01
    3    2.646667E-01    1.156983E+00    1.761447E+00
    4    2.646667E-01    1.156983E+00    2.993957E-01
    1    2.648333E-01    1.158022E+00    5.289964E+01
    2    2.648333E-01    1.158022E+00    1.026065E+01
    3    2.648333E-01    1.158022E+00    1.784848E+00
    4    2.648333E-01    1.158022E+00    3.033732E-01
    1    2.650000E-01    1.159062E+00    5.359810E+01
    2    2.650000E-01    1.159062E+00    1.039613E+01
    3    2.650000E-01    1.159062E+00    1.808414E+00
    4    2.650000E-01    1.159062E+00    3.073788E-01
    1    2.651667E-01    1.160102E+00    5.430146E+01
    2    2.651667E-01    1.160102E+00    1.053256E+01
    3    2.651667E-01    1.160102E+00    1.832146E+00
    4    2.651667E-01    1.160102E+00    3.114125E-01
    1    2.653333E-01    1.161143E+00    5.500973E+01
    2    2.653333E-01    1.161143E+00    1.066993E+01
    3    2.653333E-01    1.161143E+00    1.856043E+00
    4    2.653333E-01    1.161143E+00    3.154743E-01
    1    2.655000E-01    1.162184E+00    5.572290E+01
    2    2.655000E-01    1.162184E+00    1.080826E+01
    3    2.655000E-01    1.162184E+00    1.880105E+00
    4    2.655000E-01    1.162184E+00    3.195643E-01
    1    2.656667E-01    1.163226E+00    5.644099E+01
    2    2.656667E-01    1.163226E+00    1.094755E+01
    3    2.656667E-01    1.163226E+00    1.904334E+00
    4    2.656667E-01    1.163226E+00    3.236824E-01
    1    2.658333E-01    1.164268E+00    5.716400E+01
    2    2.658333E-01    1.164268E+00    1.108779E+01
    3    2.658333E-01    1.164268E+00    1.928728E+00
    4    2.658333E-01    1.164268E+00    3.278288E-01
    1    2.660000E-01    1.165310E+00    5.789194E+01
    2    2.660000E-01    1.165310E+00    1.122898E+01
    3    2.660000E-01    1.165310E+00    1.953289E+00
    4    2.660000E-01    1.165310E+00    3.320034E-01
    1    2.661667E-01    1.166353E+00    5.862481E+01
    2    2.661667E-01    1.166353E+00    1.137113E+01
    3    2.661667E-01    1.166353E+00    1.978016E+00
    4    2.661667E-01    1.166353E+00    3.362064E-01
    1    2.663333E-01    1.167397E+00    5.936263E+01
    2    2.663333E-01    1.167397E+00    1.151424E+01
    3    2.663333E-01    1.167397E+00    2.002911E+00
    4    2.663333E-01    1.167397E+00    3.404377E-01
    1    2.665000E-01    1.168441E+00    6.010539E+01
    2    2.665000E-01    1.168441E+00    1.165831E+01
    3    2.665000E-01    1.168441E+00    2.027971E+00
    4    2.665000E-01    1.168441E+00    3.446973E-01
    1    2.666667E-01    1.169485E+00    6.085310E+01
    2    2.666667E-01    1.169485E+00    1.180334E+01
    3    2.666667E-01    1.169485E+00    2.053200E+00
    4    2.666667E-01    1.169485E+00    3.489854E-01
    1    2.668333E-01    1.170530E+00    6.160577E+01
    2    2.668333E-01    1.170530E+00    1.194933E+01
    3    2.668333E-01    1.170530E+00    2.078595E+00
    4    2.668333E-01    1.170530E+00    3.533018E-01
    1    2.670000E-01    1.171576E+00    6.236341E+01
    2    2.670000E-01    1.171576E+00    1.209629E+01
