# sin2theta_W   A(s)   chi2   dchi2
   2.528333E-01     1.084382E+00     1.751698E+01     6.732281E-03
   2.530000E-01     1.085389E+00     1.751698E+01     6.739302E-03
   2.531667E-01     1.086395E+00     1.751699E+01     6.746327E-03
   2.533333E-01     1.087402E+00     1.751700E+01     6.753355E-03
   2.535000E-01     1.088410E+00     1.751701E+01     6.760387E-03
   2.536667E-01     1.089418E+00     1.751701E+01     6.767423E-03
   2.538333E-01     1.090427E+00     1.751702E+01     6.774462E-03
   2.540000E-01     1.091436E+00     1.751703E+01     6.781505E-03
   2.541667E-01     1.092445E+00     1.751703E+01     6.788551E-03
   2.543333E-01     1.093455E+00     1.751704E+01     6.795601E-03
   2.545000E-01     1.094465E+00     1.751705E+01     6.802655E-03
   2.546667E-01     1.095476E+00     1.751705E+01     6.809712E-03
   2.548333E-01     1.096488E+00     1.751706E+01     6.816773E-03
   2.550000E-01     1.097499E+00     1.751707E+01     6.823837E-03
   2.551667E-01     1.098512E+00     1.751708E+01     6.830905E-03
   2.553333E-01     1.099524E+00     1.751708E+01     6.837977E-03
   2.555000E-01     1.100538E+00     1.751709E+01     6.845052E-03
   2.556667E-01     1.101551E+00     1.751710E+01     6.852131E-03
   2.558333E-01     1.102565E+00     1.751710E+01     6.859214E-03
   2.560000E-01     1.103580E+00     1.751711E+01     6.866300E-03
   2.561667E-01     1.104595E+00     1.751712E+01     6.873390E-03
   2.563333E-01     1.105611E+00     1.751713E+01     6.880483E-03
   2.565000E-01     1.106627E+00     1.751713E+01     6.887580E-03
   2.566667E-01     1.107643E+00     1.751714E+01     6.894681E-03
   2.568333E-01     1.108660E+00     1.751715E+01     6.901785E-03
   2.570000E-01     1.109678E+00     1.751715E+01     6.908893E-03
   2.571667E-01     1.110695E+00     1.751716E+01     6.916005E-03
   2.573333E-01     1.111714E+00     1.751717E+01     6.923120E-03
   2.575000E-01     1.112733E+00     1.751718E+01     6.930238E-03
   2.576667E-01     1.113752E+00     1.751718E+01     6.937361E-03
   2.578333E-01     1.114772E+00     1.751719E+01     6.944487E-03
   2.580000E-01     1.115792E+00     1.751720E+01     6.951616E-03
   2.581667E-01     1.116812E+00     1.751720E+01     6.958750E-03
   2.583333E-01     1.117834E+00     1.751721E+01     6.965886E-03
   2.585000E-01     1.118855E+00     1.751722E+01     6.973027E-03
   2.586667E-01     1.119877E+00     1.751723E+01     6.980171E-03
   2.588333E-01     1.120900E+00     1.751723E+01     6.987319E-03
   2.590000E-01     1.121923E+00     1.751724E+01     6.994470E-03
   2.591667E-01     1.122946E+00     1.751725E+01     7.001625E-03
   2.593333E-01     1.123970E+00     1.751725E+01     7.008784E-03
   2.595000E-01     1.124995E+00     1.751726E+01     7.015946E-03
   2.596667E-01     1.126019E+00     1.751727E+01     7.023112E-03
   2.598333E-01     1.127045E+00     1.751728E+01     7.030281E-03
   2.600000E-01     1.128071E+00     1.751728E+01     7.037454E-03
   2.601667E-01     1.129097E+00     1.751729E+01     7.044631E-03
   2.603333E-01     1.130124E+00     1.751730E+01     7.051811E-03
   2.605000E-01     1.131151E+00     1.751730E+01     7.058995E-03
   2.606667E-01     1.132178E+00     1.751731E+01     7.066183E-03
   2.608333E-01     1.133207E+00     1.751732E+01     7.073374E-03
   2.610000E-01     1.134235E+00     1.751733E+01     7.080569E-03
   2.611667E-01     1.135264E+00     1.751733E+01     7.087768E-03
   2.613333E-01     1.136294E+00     1.751734E+01     7.094970E-03
   2.615000E-01     1.137324E+00     1.751735E+01     7.102175E-03
   2.616667E-01     1.138354E+00     1.751735E+01     7.109385E-03
   2.618333E-01     1.139385E+00     1.751736E+01     7.116598E-03
   2.620000E-01     1.140417E+00     1.751737E+01     7.123815E-03
   2.621667E-01     1.141448E+00     1.751738E+01     7.131035E-03
   2.623333E-01     1.142481E+00     1.751738E+01     7.138259E-03
   2.625000E-01     1.143514E+00     1.751739E+01     7.145486E-03
   2.626667E-01     1.144547E+00     1.751740E+01     7.152718E-03
   2.628333E-01     1.145581E+00     1.751740E+01     7.159952E-03
   2.630000E-01     1.146615E+00     1.751741E+01     7.167191E-03
   2.631667E-01     1.147650E+00     1.751742E+01     7.174433E-03
   2.633333E-01     1.148685E+00     1.751743E+01     7.181679E-03
   2.635000E-01     1.149720E+00     1.751743E+01     7.188928E-03
   2.636667E-01     1.150756E+00     1.751744E+01     7.196181E-03
   2.638333E-01     1.151793E+00     1.751745E+01     7.203438E-03
   2.640000E-01     1.152830E+00     1.751746E+01     7.210698E-03
   2.641667E-01     1.153867E+00     1.751746E+01     7.217962E-03
   2.643333E-01     1.154905E+00     1.751747E+01     7.225230E-03
   2.645000E-01     1.155944E+00     1.751748E+01     7.232501E-03
   2.646667E-01     1.156983E+00     1.751748E+01     7.239776E-03
   2.648333E-01     1.158022E+00     1.751749E+01     7.247054E-03
   2.650000E-01     1.159062E+00     1.751750E+01     7.254337E-03
   2.651667E-01     1.160102E+00     1.751751E+01     7.261622E-03
   2.653333E-01     1.161143E+00     1.751751E+01     7.268912E-03
   2.655000E-01     1.162184E+00     1.751752E+01     7.276205E-03
   2.656667E-01     1.163226E+00     1.751753E+01     7.283502E-03
   2.658333E-01     1.164268E+00     1.751754E+01     7.290802E-03
   2.660000E-01     1.165310E+00     1.751754E+01     7.298106E-03
   2.661667E-01     1.166353E+00     1.751755E+01     7.305414E-03
   2.663333E-01     1.167397E+00     1.751756E+01     7.312725E-03
   2.665000E-01     1.168441E+00     1.751756E+01     7.320040E-03
   2.666667E-01     1.169485E+00     1.751757E+01     7.327359E-03
   2.668333E-01     1.170530E+00     1.751758E+01     7.334681E-03
   2.670000E-01     1.171576E+00     1.751759E+01     7.342007E-03
   2.671667E-01     1.172622E+00     1.751759E+01     7.349336E-03
   2.673333E-01     1.173668E+00     1.751760E+01     7.356670E-03
   2.675000E-01     1.174715E+00     1.751761E+01     7.364006E-03
   2.676667E-01     1.175762E+00     1.751762E+01     7.371347E-03
   2.678333E-01     1.176810E+00     1.751762E+01     7.378691E-03
   2.680000E-01     1.177858E+00     1.751763E+01     7.386039E-03
   2.681667E-01     1.178907E+00     1.751764E+01     7.393390E-03
   2.683333E-01     1.179956E+00     1.751765E+01     7.400746E-03
   2.685000E-01     1.181005E+00     1.751765E+01     7.408104E-03
   2.686667E-01     1.182055E+00     1.751766E+01     7.415467E-03
   2.688333E-01     1.183106E+00     1.751767E+01     7.422833E-03
   2.690000E-01     1.184157E+00     1.751768E+01     7.430203E-03
   2.691667E-01     1.185208E+00     1.751768E+01     7.437576E-03
   2.693333E-01     1.186260E+00     1.751769E+01     7.444953E-03
   2.695000E-01     1.187313E+00     1.751770E+01     7.452334E-03
   2.696667E-01     1.188366E+00     1.751770E+01     7.459718E-03
   2.698333E-01     1.189419E+00     1.751771E+01     7.467106E-03
   2.700000E-01     1.190473E+00     1.751772E+01     7.474498E-03
   2.701667E-01     1.191527E+00     1.751773E+01     7.481893E-03
   2.703333E-01     1.192582E+00     1.751773E+01     7.489292E-03
   2.705000E-01     1.193637E+00     1.751774E+01     7.496695E-03
   2.706667E-01     1.194693E+00     1.751775E+01     7.504101E-03
   2.708333E-01     1.195749E+00     1.751776E+01     7.511511E-03
   2.710000E-01     1.196805E+00     1.751776E+01     7.518925E-03
   2.711667E-01     1.197862E+00     1.751777E+01     7.526342E-03
   2.713333E-01     1.198920E+00     1.751778E+01     7.533763E-03
   2.715000E-01     1.199978E+00     1.751779E+01     7.541188E-03
   2.716667E-01     1.201036E+00     1.751779E+01     7.548616E-03
   2.718333E-01     1.202095E+00     1.751780E+01     7.556048E-03
   2.720000E-01     1.203155E+00     1.751781E+01     7.563483E-03
   2.721667E-01     1.204215E+00     1.751782E+01     7.570923E-03
   2.723333E-01     1.205275E+00     1.751782E+01     7.578366E-03
   2.725000E-01     1.206336E+00     1.751783E+01     7.585812E-03
   2.726667E-01     1.207397E+00     1.751784E+01     7.593263E-03
   2.728333E-01     1.208459E+00     1.751785E+01     7.600716E-03
   2.730000E-01     1.209521E+00     1.751785E+01     7.608174E-03
   2.731667E-01     1.210584E+00     1.751786E+01     7.615635E-03
   2.733333E-01     1.211647E+00     1.751787E+01     7.623100E-03
   2.735000E-01     1.212710E+00     1.751788E+01     7.630569E-03
   2.736667E-01     1.213774E+00     1.751788E+01     7.638041E-03
   2.738333E-01     1.214839E+00     1.751789E+01     7.645517E-03
   2.740000E-01     1.215904E+00     1.751790E+01     7.652997E-03
   2.741667E-01     1.216969E+00     1.751791E+01     7.660480E-03
   2.743333E-01     1.218035E+00     1.751791E+01     7.667967E-03
   2.745000E-01     1.219102E+00     1.751792E+01     7.675458E-03
   2.746667E-01     1.220169E+00     1.751793E+01     7.682952E-03
   2.748333E-01     1.221236E+00     1.751794E+01     7.690450E-03
   2.750000E-01     1.222304E+00     1.751794E+01     7.697952E-03
   2.751667E-01     1.223372E+00     1.751795E+01     7.705457E-03
   2.753333E-01     1.224441E+00     1.751796E+01     7.712966E-03
   2.755000E-01     1.225510E+00     1.751797E+01     7.720479E-03
   2.756667E-01     1.226580E+00     1.751797E+01     7.727995E-03
   2.758333E-01     1.227650E+00     1.751798E+01     7.735515E-03
   2.760000E-01     1.228720E+00     1.751799E+01     7.743039E-03
   2.761667E-01     1.229791E+00     1.751800E+01     7.750566E-03
   2.763333E-01     1.230863E+00     1.751800E+01     7.758097E-03
   2.765000E-01     1.231935E+00     1.751801E+01     7.765632E-03
   2.766667E-01     1.233007E+00     1.751802E+01     7.773170E-03
   2.768333E-01     1.234080E+00     1.751803E+01     7.780712E-03
   2.770000E-01     1.235154E+00     1.751803E+01     7.788258E-03
   2.771667E-01     1.236228E+00     1.751804E+01     7.795808E-03
   2.773333E-01     1.237302E+00     1.751805E+01     7.803361E-03
   2.775000E-01     1.238377E+00     1.751806E+01     7.810918E-03
   2.776667E-01     1.239452E+00     1.751806E+01     7.818478E-03
   2.778333E-01     1.240528E+00     1.751807E+01     7.826042E-03
   2.780000E-01     1.241604E+00     1.751808E+01     7.833610E-03
   2.781667E-01     1.242681E+00     1.751809E+01     7.841182E-03
   2.783333E-01     1.243758E+00     1.751809E+01     7.848757E-03
   2.785000E-01     1.244835E+00     1.751810E+01     7.856336E-03
   2.786667E-01     1.245913E+00     1.751811E+01     7.863918E-03
   2.788333E-01     1.246992E+00     1.751812E+01     7.871505E-03
   2.790000E-01     1.248071E+00     1.751812E+01     7.879095E-03
   2.791667E-01     1.249150E+00     1.751813E+01     7.886688E-03
   2.793333E-01     1.250230E+00     1.751814E+01     7.894286E-03
   2.795000E-01     1.251311E+00     1.751815E+01     7.901887E-03
   2.796667E-01     1.252392E+00     1.751815E+01     7.909492E-03
   2.798333E-01     1.253473E+00     1.751816E+01     7.917100E-03
   2.800000E-01     1.254555E+00     1.751817E+01     7.924712E-03
   2.801667E-01     1.255637E+00     1.751818E+01     7.932328E-03
   2.803333E-01     1.256720E+00     1.751818E+01     7.939947E-03
   2.805000E-01     1.257803E+00     1.751819E+01     7.947570E-03
   2.806667E-01     1.258887E+00     1.751820E+01     7.955197E-03
   2.808333E-01     1.259971E+00     1.751821E+01     7.962828E-03
   2.810000E-01     1.261055E+00     1.751822E+01     7.970462E-03
   2.811667E-01     1.262140E+00     1.751822E+01     7.978100E-03
   2.813333E-01     1.263226E+00     1.751823E+01     7.985742E-03
   2.815000E-01     1.264312E+00     1.751824E+01     7.993387E-03
   2.816667E-01     1.265398E+00     1.751825E+01     8.001036E-03
   2.818333E-01     1.266485E+00     1.751825E+01     8.008689E-03
   2.820000E-01     1.267573E+00     1.751826E+01     8.016345E-03
   2.821667E-01     1.268660E+00     1.751827E+01     8.024005E-03
   2.823333E-01     1.269749E+00     1.751828E+01     8.031669E-03
   2.825000E-01     1.270838E+00     1.751828E+01     8.039337E-03
   2.826667E-01     1.271927E+00     1.751829E+01     8.047008E-03
   2.828333E-01     1.273017E+00     1.751830E+01     8.054683E-03
   2.830000E-01     1.274107E+00     1.751831E+01     8.062361E-03
   2.831667E-01     1.275197E+00     1.751831E+01     8.070044E-03
   2.833333E-01     1.276289E+00     1.751832E+01     8.077730E-03
   2.835000E-01     1.277380E+00     1.751833E+01     8.085419E-03
   2.836667E-01     1.278472E+00     1.751834E+01     8.093113E-03
   2.838333E-01     1.279565E+00     1.751835E+01     8.100810E-03
   2.840000E-01     1.280658E+00     1.751835E+01     8.108511E-03
   2.841667E-01     1.281751E+00     1.751836E+01     8.116215E-03
   2.843333E-01     1.282845E+00     1.751837E+01     8.123923E-03
   2.845000E-01     1.283940E+00     1.751838E+01     8.131635E-03
   2.846667E-01     1.285034E+00     1.751838E+01     8.139351E-03
   2.848333E-01     1.286130E+00     1.751839E+01     8.147070E-03
   2.850000E-01     1.287226E+00     1.751840E+01     8.154793E-03
   2.851667E-01     1.288322E+00     1.751841E+01     8.162520E-03
   2.853333E-01     1.289419E+00     1.751842E+01     8.170250E-03
   2.855000E-01     1.290516E+00     1.751842E+01     8.177984E-03
   2.856667E-01     1.291613E+00     1.751843E+01     8.185722E-03
   2.858333E-01     1.292712E+00     1.751844E+01     8.193464E-03
   2.860000E-01     1.293810E+00     1.751845E+01     8.201209E-03
   2.861667E-01     1.294909E+00     1.751845E+01     8.208958E-03
   2.863333E-01     1.296009E+00     1.751846E+01     8.216711E-03
   2.865000E-01     1.297109E+00     1.751847E+01     8.224467E-03
   2.866667E-01     1.298209E+00     1.751848E+01     8.232227E-03
   2.868333E-01     1.299310E+00     1.751848E+01     8.239991E-03
   2.870000E-01     1.300412E+00     1.751849E+01     8.247758E-03
   2.871667E-01     1.301513E+00     1.751850E+01     8.255530E-03
   2.873333E-01     1.302616E+00     1.751851E+01     8.263305E-03
   2.875000E-01     1.303718E+00     1.751852E+01     8.271083E-03
   2.876667E-01     1.304822E+00     1.751852E+01     8.278866E-03
   2.878333E-01     1.305925E+00     1.751853E+01     8.286652E-03
   2.880000E-01     1.307030E+00     1.751854E+01     8.294442E-03
   2.881667E-01     1.308134E+00     1.751855E+01     8.302235E-03
   2.883333E-01     1.309239E+00     1.751855E+01     8.310032E-03
   2.885000E-01     1.310345E+00     1.751856E+01     8.317833E-03
   2.886667E-01     1.311451E+00     1.751857E+01     8.325638E-03
   2.888333E-01     1.312558E+00     1.751858E+01     8.333446E-03
   2.890000E-01     1.313665E+00     1.751859E+01     8.341258E-03
   2.891667E-01     1.314772E+00     1.751859E+01     8.349074E-03
   2.893333E-01     1.315880E+00     1.751860E+01     8.356894E-03
   2.895000E-01     1.316988E+00     1.751861E+01     8.364717E-03
   2.896667E-01     1.318097E+00     1.751862E+01     8.372544E-03
   2.898333E-01     1.319207E+00     1.751863E+01     8.380375E-03
   2.900000E-01     1.320316E+00     1.751863E+01     8.388209E-03
   2.901667E-01     1.321427E+00     1.751864E+01     8.396047E-03
   2.903333E-01     1.322537E+00     1.751865E+01     8.403889E-03
   2.905000E-01     1.323649E+00     1.751866E+01     8.411735E-03
   2.906667E-01     1.324760E+00     1.751866E+01     8.419584E-03
   2.908333E-01     1.325872E+00     1.751867E+01     8.427437E-03
   2.910000E-01     1.326985E+00     1.751868E+01     8.435294E-03
   2.911667E-01     1.328098E+00     1.751869E+01     8.443154E-03
   2.913333E-01     1.329212E+00     1.751870E+01     8.451018E-03
   2.915000E-01     1.330326E+00     1.751870E+01     8.458886E-03
   2.916667E-01     1.331440E+00     1.751871E+01     8.466758E-03
   2.918333E-01     1.332555E+00     1.751872E+01     8.474633E-03
   2.920000E-01     1.333670E+00     1.751873E+01     8.482512E-03
   2.921667E-01     1.334786E+00     1.751874E+01     8.490395E-03
   2.923333E-01     1.335903E+00     1.751874E+01     8.498282E-03
   2.925000E-01     1.337019E+00     1.751875E+01     8.506172E-03
   2.926667E-01     1.338137E+00     1.751876E+01     8.514066E-03
   2.928333E-01     1.339254E+00     1.751877E+01     8.521964E-03
   2.930000E-01     1.340373E+00     1.751877E+01     8.529865E-03
   2.931667E-01     1.341491E+00     1.751878E+01     8.537771E-03
   2.933333E-01     1.342610E+00     1.751879E+01     8.545680E-03
   2.935000E-01     1.343730E+00     1.751880E+01     8.553592E-03
   2.936667E-01     1.344850E+00     1.751881E+01     8.561509E-03
   2.938333E-01     1.345970E+00     1.751881E+01     8.569429E-03
   2.940000E-01     1.347091E+00     1.751882E+01     8.577353E-03
   2.941667E-01     1.348213E+00     1.751883E+01     8.585280E-03
   2.943333E-01     1.349335E+00     1.751884E+01     8.593212E-03
   2.945000E-01     1.350457E+00     1.751885E+01     8.601147E-03
   2.946667E-01     1.351580E+00     1.751885E+01     8.609086E-03
   2.948333E-01     1.352703E+00     1.751886E+01     8.617028E-03
   2.950000E-01     1.353827E+00     1.751887E+01     8.624974E-03
   2.951667E-01     1.354951E+00     1.751888E+01     8.632924E-03
   2.953333E-01     1.356076E+00     1.751889E+01     8.640878E-03
   2.955000E-01     1.357201E+00     1.751889E+01     8.648836E-03
   2.956667E-01     1.358327E+00     1.751890E+01     8.656797E-03
   2.958333E-01     1.359453E+00     1.751891E+01     8.664762E-03
   2.960000E-01     1.360580E+00     1.751892E+01     8.672731E-03
   2.961667E-01     1.361707E+00     1.751893E+01     8.680703E-03
   2.963333E-01     1.362834E+00     1.751893E+01     8.688679E-03
   2.965000E-01     1.363962E+00     1.751894E+01     8.696659E-03
   2.966667E-01     1.365091E+00     1.751895E+01     8.704643E-03
   2.968333E-01     1.366220E+00     1.751896E+01     8.712630E-03
   2.970000E-01     1.367349E+00     1.751897E+01     8.720622E-03
   2.971667E-01     1.368479E+00     1.751897E+01     8.728617E-03
   2.973333E-01     1.369609E+00     1.751898E+01     8.736615E-03
   2.975000E-01     1.370740E+00     1.751899E+01     8.744618E-03
   2.976667E-01     1.371871E+00     1.751900E+01     8.752624E-03
   2.978333E-01     1.373003E+00     1.751901E+01     8.760634E-03
   2.980000E-01     1.374135E+00     1.751901E+01     8.768647E-03
   2.981667E-01     1.375268E+00     1.751902E+01     8.776665E-03
   2.983333E-01     1.376401E+00     1.751903E+01     8.784686E-03
   2.985000E-01     1.377535E+00     1.751904E+01     8.792711E-03
   2.986667E-01     1.378669E+00     1.751905E+01     8.800740E-03
   2.988333E-01     1.379803E+00     1.751905E+01     8.808772E-03
   2.990000E-01     1.380938E+00     1.751906E+01     8.816808E-03
   2.991667E-01     1.382074E+00     1.751907E+01     8.824848E-03
   2.993333E-01     1.383210E+00     1.751908E+01     8.832892E-03
   2.995000E-01     1.384346E+00     1.751909E+01     8.840939E-03
   2.996667E-01     1.385483E+00     1.751909E+01     8.848990E-03
   2.998333E-01     1.386620E+00     1.751910E+01     8.857045E-03
   3.000000E-01     1.387758E+00     1.751911E+01     8.865104E-03
   3.001667E-01     1.388896E+00     1.751912E+01     8.873166E-03
   3.003333E-01     1.390035E+00     1.751913E+01     8.881232E-03
   3.005000E-01     1.391174E+00     1.751913E+01     8.889302E-03
   3.006667E-01     1.392314E+00     1.751914E+01     8.897376E-03
   3.008333E-01     1.393454E+00     1.751915E+01     8.905453E-03
   3.010000E-01     1.394595E+00     1.751916E+01     8.913535E-03
   3.011667E-01     1.395736E+00     1.751917E+01     8.921620E-03
   3.013333E-01     1.396877E+00     1.751917E+01     8.929708E-03
   3.015000E-01     1.398019E+00     1.751918E+01     8.937801E-03
   3.016667E-01     1.399162E+00     1.751919E+01     8.945897E-03
   3.018333E-01     1.400304E+00     1.751920E+01     8.953997E-03
   3.020000E-01     1.401448E+00     1.751921E+01     8.962101E-03
   3.021667E-01     1.402592E+00     1.751922E+01     8.970208E-03
   3.023333E-01     1.403736E+00     1.751922E+01     8.978320E-03
   3.025000E-01     1.404881E+00     1.751923E+01     8.986435E-03
   3.026667E-01     1.406026E+00     1.751924E+01     8.994553E-03
   3.028333E-01     1.407172E+00     1.751925E+01     9.002676E-03
   3.030000E-01     1.408318E+00     1.751926E+01     9.010802E-03
   3.031667E-01     1.409465E+00     1.751926E+01     9.018932E-03
   3.033333E-01     1.410612E+00     1.751927E+01     9.027066E-03
   3.035000E-01     1.411759E+00     1.751928E+01     9.035204E-03
   3.036667E-01     1.412907E+00     1.751929E+01     9.043345E-03
   3.038333E-01     1.414056E+00     1.751930E+01     9.051490E-03
   3.040000E-01     1.415205E+00     1.751930E+01     9.059639E-03
   3.041667E-01     1.416354E+00     1.751931E+01     9.067792E-03
   3.043333E-01     1.417504E+00     1.751932E+01     9.075949E-03
   3.045000E-01     1.418655E+00     1.751933E+01     9.084109E-03
   3.046667E-01     1.419806E+00     1.751934E+01     9.092273E-03
   3.048333E-01     1.420957E+00     1.751935E+01     9.100441E-03
   3.050000E-01     1.422109E+00     1.751935E+01     9.108612E-03
   3.051667E-01     1.423261E+00     1.751936E+01     9.116787E-03
   3.053333E-01     1.424414E+00     1.751937E+01     9.124966E-03
   3.055000E-01     1.425567E+00     1.751938E+01     9.133149E-03
   3.056667E-01     1.426721E+00     1.751939E+01     9.141336E-03
   3.058333E-01     1.427875E+00     1.751939E+01     9.149526E-03
   3.060000E-01     1.429029E+00     1.751940E+01     9.157720E-03
   3.061667E-01     1.430184E+00     1.751941E+01     9.165918E-03
   3.063333E-01     1.431340E+00     1.751942E+01     9.174120E-03
   3.065000E-01     1.432496E+00     1.751943E+01     9.182326E-03
   3.066667E-01     1.433652E+00     1.751944E+01     9.190535E-03
   3.068333E-01     1.434809E+00     1.751944E+01     9.198748E-03
   3.070000E-01     1.435967E+00     1.751945E+01     9.206965E-03
   3.071667E-01     1.437124E+00     1.751946E+01     9.215185E-03
   3.073333E-01     1.438283E+00     1.751947E+01     9.223410E-03
   3.075000E-01     1.439442E+00     1.751948E+01     9.231638E-03
   3.076667E-01     1.440601E+00     1.751948E+01     9.239870E-03
   3.078333E-01     1.441761E+00     1.751949E+01     9.248106E-03
   3.080000E-01     1.442921E+00     1.751950E+01     9.256345E-03
   3.081667E-01     1.444081E+00     1.751951E+01     9.264588E-03
   3.083333E-01     1.445242E+00     1.751952E+01     9.272835E-03
   3.085000E-01     1.446404E+00     1.751953E+01     9.281086E-03
   3.086667E-01     1.447566E+00     1.751953E+01     9.289341E-03
   3.088333E-01     1.448729E+00     1.751954E+01     9.297599E-03
   3.090000E-01     1.449892E+00     1.751955E+01     9.305861E-03
   3.091667E-01     1.451055E+00     1.751956E+01     9.314127E-03
   3.093333E-01     1.452219E+00     1.751957E+01     9.322397E-03
   3.095000E-01     1.453383E+00     1.751958E+01     9.330671E-03
   3.096667E-01     1.454548E+00     1.751958E+01     9.338948E-03
   3.098333E-01     1.455714E+00     1.751959E+01     9.347229E-03
   3.100000E-01     1.456879E+00     1.751960E+01     9.355514E-03
   3.101667E-01     1.458046E+00     1.751961E+01     9.363803E-03
   3.103333E-01     1.459212E+00     1.751962E+01     9.372095E-03
   3.105000E-01     1.460380E+00     1.751963E+01     9.380392E-03
   3.106667E-01     1.461547E+00     1.751963E+01     9.388692E-03
   3.108333E-01     1.462715E+00     1.751964E+01     9.396996E-03
   3.110000E-01     1.463884E+00     1.751965E+01     9.405303E-03
   3.111667E-01     1.465053E+00     1.751966E+01     9.413615E-03
   3.113333E-01     1.466222E+00     1.751967E+01     9.421930E-03
   3.115000E-01     1.467392E+00     1.751968E+01     9.430249E-03
   3.116667E-01     1.468563E+00     1.751968E+01     9.438572E-03
   3.118333E-01     1.469734E+00     1.751969E+01     9.446898E-03
   3.120000E-01     1.470905E+00     1.751970E+01     9.455229E-03
   3.121667E-01     1.472077E+00     1.751971E+01     9.463563E-03
   3.123333E-01     1.473249E+00     1.751972E+01     9.471901E-03
   3.125000E-01     1.474422E+00     1.751973E+01     9.480243E-03
   3.126667E-01     1.475595E+00     1.751973E+01     9.488588E-03
   3.128333E-01     1.476769E+00     1.751974E+01     9.496938E-03
   3.130000E-01     1.477943E+00     1.751975E+01     9.505291E-03
   3.131667E-01     1.479118E+00     1.751976E+01     9.513648E-03
   3.133333E-01     1.480293E+00     1.751977E+01     9.522009E-03
   3.135000E-01     1.481469E+00     1.751978E+01     9.530373E-03
   3.136667E-01     1.482645E+00     1.751978E+01     9.538741E-03
   3.138333E-01     1.483821E+00     1.751979E+01     9.547114E-03
   3.140000E-01     1.484998E+00     1.751980E+01     9.555490E-03
   3.141667E-01     1.486176E+00     1.751981E+01     9.563869E-03
   3.143333E-01     1.487354E+00     1.751982E+01     9.572253E-03
   3.145000E-01     1.488532E+00     1.751983E+01     9.580640E-03
   3.146667E-01     1.489711E+00     1.751983E+01     9.589032E-03
   3.148333E-01     1.490890E+00     1.751984E+01     9.597427E-03
   3.150000E-01     1.492070E+00     1.751985E+01     9.605825E-03
   3.151667E-01     1.493250E+00     1.751986E+01     9.614228E-03
   3.153333E-01     1.494431E+00     1.751987E+01     9.622634E-03
   3.155000E-01     1.495612E+00     1.751988E+01     9.631045E-03
   3.156667E-01     1.496794E+00     1.751988E+01     9.639459E-03
   3.158333E-01     1.497976E+00     1.751989E+01     9.647876E-03
   3.160000E-01     1.499159E+00     1.751990E+01     9.656298E-03
   3.161667E-01     1.500342E+00     1.751991E+01     9.664723E-03
   3.163333E-01     1.501525E+00     1.751992E+01     9.673153E-03
   3.165000E-01     1.502709E+00     1.751993E+01     9.681586E-03
   3.166667E-01     1.503894E+00     1.751993E+01     9.690023E-03
   3.168333E-01     1.505078E+00     1.751994E+01     9.698463E-03
   3.170000E-01     1.506264E+00     1.751995E+01     9.706908E-03
   3.171667E-01     1.507450E+00     1.751996E+01     9.715356E-03
   3.173333E-01     1.508636E+00     1.751997E+01     9.723808E-03
   3.175000E-01     1.509823E+00     1.751998E+01     9.732264E-03
   3.176667E-01     1.511010E+00     1.751999E+01     9.740724E-03
   3.178333E-01     1.512198E+00     1.751999E+01     9.749187E-03
   3.180000E-01     1.513386E+00     1.752000E+01     9.757655E-03
   3.181667E-01     1.514575E+00     1.752001E+01     9.766126E-03
   3.183333E-01     1.515764E+00     1.752002E+01     9.774601E-03
   3.185000E-01     1.516953E+00     1.752003E+01     9.783080E-03
   3.186667E-01     1.518143E+00     1.752004E+01     9.791562E-03
   3.188333E-01     1.519334E+00     1.752004E+01     9.800049E-03
   3.190000E-01     1.520525E+00     1.752005E+01     9.808539E-03
   3.191667E-01     1.521716E+00     1.752006E+01     9.817033E-03
   3.193333E-01     1.522908E+00     1.752007E+01     9.825531E-03
   3.195000E-01     1.524101E+00     1.752008E+01     9.834033E-03
   3.196667E-01     1.525293E+00     1.752009E+01     9.842538E-03
   3.198333E-01     1.526487E+00     1.752010E+01     9.851048E-03
   3.200000E-01     1.527681E+00     1.752010E+01     9.859561E-03
   3.201667E-01     1.528875E+00     1.752011E+01     9.868078E-03
   3.203333E-01     1.530070E+00     1.752012E+01     9.876599E-03
   3.205000E-01     1.531265E+00     1.752013E+01     9.885123E-03
   3.206667E-01     1.532460E+00     1.752014E+01     9.893652E-03
   3.208333E-01     1.533657E+00     1.752015E+01     9.902184E-03
   3.210000E-01     1.534853E+00     1.752016E+01     9.910720E-03
   3.211667E-01     1.536050E+00     1.752016E+01     9.919260E-03
   3.213333E-01     1.537248E+00     1.752017E+01     9.927804E-03
   3.215000E-01     1.538446E+00     1.752018E+01     9.936352E-03
   3.216667E-01     1.539644E+00     1.752019E+01     9.944903E-03
   3.218333E-01     1.540843E+00     1.752020E+01     9.953458E-03
   3.220000E-01     1.542042E+00     1.752021E+01     9.962018E-03
   3.221667E-01     1.543242E+00     1.752022E+01     9.970580E-03
   3.223333E-01     1.544443E+00     1.752022E+01     9.979147E-03
   3.225000E-01     1.545643E+00     1.752023E+01     9.987718E-03
   3.226667E-01     1.546845E+00     1.752024E+01     9.996292E-03
   3.228333E-01     1.548046E+00     1.752025E+01     1.000487E-02
   3.230000E-01     1.549249E+00     1.752026E+01     1.001345E-02
   3.231667E-01     1.550451E+00     1.752027E+01     1.002204E-02
