# Tabla NEST para RED-100 con ARGON  (Ar, retroceso ELECTRONICO)
# Uso: fondo beta de 39Ar (39Ar -> 39K + e- + nubar).  El espectro
#      beta y la actividad viven en chi2_bkg_nest.f90.
# Modelo: nestpy.LArNEST get_er_yields, E_drift=218.0 V/cm, rho=1.4
# F_er = 0.3 constante (get_fano_er no disponible) - sistematico
# E_er < 0.2 keV: EXTRAPOLACION DE MODELO (sin datos ER de LAr a esa energia)
# E_er[keV]   Qy_er[e-/keV]   F_er
# N_puntos = 4000
2.925181e-01   51.127769   0.300000
2.930535e-01   51.114063   0.300000
2.935900e-01   51.100265   0.300000
2.941273e-01   51.086373   0.300000
2.946657e-01   51.072388   0.300000
2.952051e-01   51.058310   0.300000
2.957455e-01   51.044136   0.300000
2.962868e-01   51.029868   0.300000
2.968291e-01   51.015505   0.300000
2.973725e-01   51.001046   0.300000
2.979168e-01   50.986490   0.300000
2.984621e-01   50.971839   0.300000
2.990084e-01   50.957090   0.300000
2.995557e-01   50.942244   0.300000
3.001040e-01   50.927300   0.300000
3.006534e-01   50.912258   0.300000
3.012037e-01   50.897117   0.300000
3.017550e-01   50.881877   0.300000
3.023074e-01   50.866538   0.300000
3.028607e-01   50.851098   0.300000
3.034151e-01   50.835559   0.300000
3.039705e-01   50.819918   0.300000
3.045269e-01   50.804177   0.300000
3.050843e-01   50.788334   0.300000
3.056427e-01   50.772389   0.300000
3.062022e-01   50.756342   0.300000
3.067627e-01   50.740193   0.300000
3.073242e-01   50.723940   0.300000
3.078867e-01   50.707583   0.300000
3.084503e-01   50.691123   0.300000
3.090149e-01   50.674559   0.300000
3.095805e-01   50.657889   0.300000
3.101472e-01   50.641115   0.300000
3.107149e-01   50.624236   0.300000
3.112836e-01   50.607251   0.300000
3.118534e-01   50.590159   0.300000
3.124242e-01   50.572961   0.300000
3.129961e-01   50.555657   0.300000
3.135690e-01   50.538245   0.300000
3.141430e-01   50.520725   0.300000
3.147180e-01   50.503098   0.300000
3.152941e-01   50.485363   0.300000
3.158712e-01   50.467518   0.300000
3.164494e-01   50.449565   0.300000
3.170286e-01   50.431503   0.300000
3.176089e-01   50.413331   0.300000
3.181903e-01   50.395049   0.300000
3.187727e-01   50.376657   0.300000
3.193562e-01   50.358155   0.300000
3.199408e-01   50.339541   0.300000
3.205264e-01   50.320817   0.300000
3.211131e-01   50.301981   0.300000
3.217009e-01   50.283033   0.300000
3.222897e-01   50.263973   0.300000
3.228797e-01   50.244800   0.300000
3.234707e-01   50.225515   0.300000
3.240628e-01   50.206117   0.300000
3.246559e-01   50.186606   0.300000
3.252502e-01   50.166982   0.300000
3.258456e-01   50.147243   0.300000
3.264420e-01   50.127391   0.300000
3.270395e-01   50.107424   0.300000
3.276382e-01   50.087343   0.300000
3.282379e-01   50.067147   0.300000
3.288387e-01   50.046836   0.300000
3.294406e-01   50.026410   0.300000
3.300436e-01   50.005868   0.300000
3.306478e-01   49.985211   0.300000
3.312530e-01   49.964438   0.300000
3.318593e-01   49.943548   0.300000
3.324668e-01   49.922542   0.300000
3.330753e-01   49.901420   0.300000
3.336850e-01   49.880181   0.300000
3.342958e-01   49.858825   0.300000
3.349077e-01   49.837352   0.300000
3.355207e-01   49.815761   0.300000
3.361349e-01   49.794053   0.300000
3.367501e-01   49.772227   0.300000
3.373665e-01   49.750284   0.300000
3.379841e-01   49.728222   0.300000
3.386027e-01   49.706043   0.300000
3.392225e-01   49.683745   0.300000
3.398434e-01   49.661328   0.300000
3.404655e-01   49.638794   0.300000
3.410887e-01   49.616140   0.300000
3.417130e-01   49.593368   0.300000
3.423385e-01   49.570476   0.300000
3.429652e-01   49.547466   0.300000
3.435929e-01   49.524337   0.300000
3.442219e-01   49.501088   0.300000
3.448519e-01   49.477720   0.300000
3.454832e-01   49.454233   0.300000
3.461156e-01   49.430626   0.300000
3.467491e-01   49.406900   0.300000
3.473838e-01   49.383054   0.300000
3.480197e-01   49.359089   0.300000
3.486567e-01   49.335004   0.300000
3.492949e-01   49.310799   0.300000
3.499342e-01   49.286474   0.300000
3.505748e-01   49.262030   0.300000
3.512165e-01   49.237465   0.300000
3.518594e-01   49.212781   0.300000
3.525034e-01   49.187977   0.300000
3.531486e-01   49.163054   0.300000
3.537951e-01   49.138010   0.300000
3.544427e-01   49.112847   0.300000
3.550914e-01   49.087563   0.300000
3.557414e-01   49.062161   0.300000
3.563926e-01   49.036638   0.300000
3.570449e-01   49.010996   0.300000
3.576985e-01   48.985234   0.300000
3.583532e-01   48.959352   0.300000
3.590092e-01   48.933351   0.300000
3.596663e-01   48.907230   0.300000
3.603247e-01   48.880990   0.300000
3.609842e-01   48.854631   0.300000
3.616450e-01   48.828153   0.300000
3.623069e-01   48.801555   0.300000
3.629701e-01   48.774839   0.300000
3.636345e-01   48.748003   0.300000
3.643001e-01   48.721049   0.300000
3.649669e-01   48.693976   0.300000
3.656350e-01   48.666785   0.300000
3.663043e-01   48.639475   0.300000
3.669748e-01   48.612047   0.300000
3.676465e-01   48.584501   0.300000
3.683194e-01   48.556838   0.300000
3.689936e-01   48.529056   0.300000
3.696690e-01   48.501157   0.300000
3.703457e-01   48.473140   0.300000
3.710236e-01   48.445006   0.300000
3.717027e-01   48.416755   0.300000
3.723831e-01   48.388388   0.300000
3.730647e-01   48.359904   0.300000
3.737476e-01   48.331303   0.300000
3.744317e-01   48.302586   0.300000
3.751171e-01   48.273754   0.300000
3.758037e-01   48.244806   0.300000
3.764916e-01   48.215742   0.300000
3.771807e-01   48.186563   0.300000
3.778712e-01   48.157269   0.300000
3.785628e-01   48.127860   0.300000
3.792558e-01   48.098337   0.300000
3.799500e-01   48.068700   0.300000
3.806454e-01   48.038950   0.300000
3.813422e-01   48.009085   0.300000
3.820402e-01   47.979107   0.300000
3.827395e-01   47.949017   0.300000
3.834401e-01   47.918813   0.300000
3.841419e-01   47.888498   0.300000
3.848451e-01   47.858070   0.300000
3.855495e-01   47.827531   0.300000
3.862552e-01   47.796880   0.300000
3.869623e-01   47.766118   0.300000
3.876706e-01   47.735246   0.300000
3.883802e-01   47.704263   0.300000
3.890911e-01   47.673170   0.300000
3.898033e-01   47.641968   0.300000
3.905168e-01   47.610657   0.300000
3.912316e-01   47.579236   0.300000
3.919477e-01   47.547708   0.300000
3.926652e-01   47.516071   0.300000
3.933839e-01   47.484326   0.300000
3.941040e-01   47.452474   0.300000
3.948254e-01   47.420516   0.300000
3.955481e-01   47.388451   0.300000
3.962721e-01   47.356279   0.300000
3.969974e-01   47.324002   0.300000
3.977241e-01   47.291620   0.300000
3.984521e-01   47.259133   0.300000
3.991815e-01   47.226542   0.300000
3.999122e-01   47.193847   0.300000
4.006442e-01   47.161048   0.300000
4.013775e-01   47.128147   0.300000
4.021122e-01   47.095142   0.300000
4.028483e-01   47.062036   0.300000
4.035856e-01   47.028828   0.300000
4.043244e-01   46.995519   0.300000
4.050645e-01   46.962109   0.300000
4.058059e-01   46.928599   0.300000
4.065487e-01   46.894989   0.300000
4.072929e-01   46.861280   0.300000
4.080384e-01   46.827473   0.300000
4.087853e-01   46.793567   0.300000
4.095335e-01   46.759563   0.300000
4.102832e-01   46.725462   0.300000
4.110342e-01   46.691264   0.300000
4.117865e-01   46.656970   0.300000
4.125403e-01   46.622580   0.300000
4.132954e-01   46.588095   0.300000
4.140519e-01   46.553516   0.300000
4.148098e-01   46.518842   0.300000
4.155691e-01   46.484075   0.300000
4.163298e-01   46.449214   0.300000
4.170918e-01   46.414261   0.300000
4.178553e-01   46.379216   0.300000
4.186202e-01   46.344080   0.300000
4.193864e-01   46.308852   0.300000
4.201541e-01   46.273534   0.300000
4.209231e-01   46.238127   0.300000
4.216936e-01   46.202630   0.300000
4.224655e-01   46.167044   0.300000
4.232388e-01   46.131371   0.300000
4.240135e-01   46.095610   0.300000
4.247896e-01   46.059761   0.300000
4.255672e-01   46.023827   0.300000
4.263462e-01   45.987806   0.300000
4.271266e-01   45.951700   0.300000
4.279084e-01   45.915510   0.300000
4.286916e-01   45.879235   0.300000
4.294763e-01   45.842877   0.300000
4.302625e-01   45.806435   0.300000
4.310500e-01   45.769912   0.300000
4.318390e-01   45.733306   0.300000
4.326295e-01   45.696620   0.300000
4.334214e-01   45.659852   0.300000
4.342147e-01   45.623005   0.300000
4.350095e-01   45.586078   0.300000
4.358058e-01   45.549073   0.300000
4.366035e-01   45.511989   0.300000
4.374027e-01   45.474828   0.300000
4.382033e-01   45.437589   0.300000
4.390054e-01   45.400274   0.300000
4.398090e-01   45.362883   0.300000
4.406140e-01   45.325417   0.300000
4.414206e-01   45.287877   0.300000
4.422285e-01   45.250262   0.300000
4.430380e-01   45.212574   0.300000
4.438490e-01   45.174813   0.300000
4.446614e-01   45.136979   0.300000
4.454753e-01   45.099075   0.300000
4.462907e-01   45.061099   0.300000
4.471077e-01   45.023053   0.300000
4.479261e-01   44.984937   0.300000
4.487460e-01   44.946751   0.300000
4.495674e-01   44.908498   0.300000
4.503903e-01   44.870176   0.300000
4.512147e-01   44.831787   0.300000
4.520406e-01   44.793331   0.300000
4.528680e-01   44.754809   0.300000
4.536970e-01   44.716222   0.300000
4.545274e-01   44.677569   0.300000
4.553594e-01   44.638853   0.300000
4.561929e-01   44.600072   0.300000
4.570279e-01   44.561229   0.300000
4.578645e-01   44.522323   0.300000
4.587026e-01   44.483356   0.300000
4.595422e-01   44.444327   0.300000
4.603834e-01   44.405237   0.300000
4.612261e-01   44.366087   0.300000
4.620703e-01   44.326878   0.300000
4.629161e-01   44.287610   0.300000
4.637635e-01   44.248284   0.300000
4.646124e-01   44.208901   0.300000
4.654628e-01   44.169460   0.300000
4.663148e-01   44.129963   0.300000
4.671684e-01   44.090410   0.300000
4.680235e-01   44.050802   0.300000
4.688802e-01   44.011139   0.300000
4.697384e-01   43.971423   0.300000
4.705982e-01   43.931652   0.300000
4.714596e-01   43.891830   0.300000
4.723226e-01   43.851955   0.300000
4.731872e-01   43.812028   0.300000
4.740533e-01   43.772050   0.300000
4.749210e-01   43.732022   0.300000
4.757904e-01   43.691944   0.300000
4.766613e-01   43.651817   0.300000
4.775338e-01   43.611641   0.300000
4.784078e-01   43.571417   0.300000
4.792835e-01   43.531145   0.300000
4.801608e-01   43.490827   0.300000
4.810397e-01   43.450462   0.300000
4.819203e-01   43.410052   0.300000
4.828024e-01   43.369596   0.300000
4.836861e-01   43.329096   0.300000
4.845715e-01   43.288551   0.300000
4.854585e-01   43.247964   0.300000
4.863471e-01   43.207333   0.300000
4.872373e-01   43.166660   0.300000
4.881291e-01   43.125945   0.300000
4.890226e-01   43.085189   0.300000
4.899177e-01   43.044393   0.300000
4.908145e-01   43.003556   0.300000
4.917129e-01   42.962680   0.300000
4.926130e-01   42.921765   0.300000
4.935147e-01   42.880812   0.300000
4.944180e-01   42.839821   0.300000
4.953230e-01   42.798792   0.300000
4.962297e-01   42.757727   0.300000
4.971380e-01   42.716625   0.300000
4.980480e-01   42.675488   0.300000
4.989596e-01   42.634316   0.300000
4.998729e-01   42.593109   0.300000
5.007879e-01   42.551868   0.300000
5.017046e-01   42.510593   0.300000
5.026229e-01   42.469286   0.300000
5.035429e-01   42.427946   0.300000
5.044646e-01   42.386574   0.300000
5.053880e-01   42.345171   0.300000
5.063131e-01   42.303737   0.300000
5.072399e-01   42.262273   0.300000
5.081683e-01   42.220778   0.300000
5.090985e-01   42.179255   0.300000
5.100304e-01   42.137702   0.300000
5.109640e-01   42.096122   0.300000
5.118992e-01   42.054513   0.300000
5.128362e-01   42.012877   0.300000
5.137750e-01   41.971215   0.300000
5.147154e-01   41.929526   0.300000
5.156575e-01   41.887811   0.300000
5.166014e-01   41.846071   0.300000
5.175470e-01   41.804306   0.300000
5.184944e-01   41.762517   0.300000
5.194434e-01   41.720704   0.300000
5.203942e-01   41.678868   0.300000
5.213468e-01   41.637008   0.300000
5.223011e-01   41.595127   0.300000
5.232571e-01   41.553223   0.300000
5.242149e-01   41.511298   0.300000
5.251744e-01   41.469352   0.300000
5.261357e-01   41.427385   0.300000
5.270988e-01   41.385399   0.300000
5.280636e-01   41.343392   0.300000
5.290302e-01   41.301367   0.300000
5.299986e-01   41.259323   0.300000
5.309687e-01   41.217261   0.300000
5.319406e-01   41.175181   0.300000
5.329143e-01   41.133083   0.300000
5.338897e-01   41.090969   0.300000
5.348670e-01   41.048838   0.300000
5.358460e-01   41.006692   0.300000
5.368269e-01   40.964530   0.300000
5.378095e-01   40.922352   0.300000
5.387939e-01   40.880160   0.300000
5.397801e-01   40.837954   0.300000
5.407682e-01   40.795734   0.300000
5.417580e-01   40.753500   0.300000
5.427497e-01   40.711254   0.300000
5.437431e-01   40.668994   0.300000
5.447384e-01   40.626723   0.300000
5.457355e-01   40.584440   0.300000
5.467345e-01   40.542146   0.300000
5.477352e-01   40.499840   0.300000
5.487378e-01   40.457524   0.300000
5.497423e-01   40.415198   0.300000
5.507485e-01   40.372863   0.300000
5.517566e-01   40.330518   0.300000
5.527666e-01   40.288164   0.300000
5.537784e-01   40.245801   0.300000
5.547920e-01   40.203430   0.300000
5.558076e-01   40.161052   0.300000
5.568249e-01   40.118666   0.300000
5.578442e-01   40.076273   0.300000
5.588653e-01   40.033874   0.300000
5.598882e-01   39.991468   0.300000
5.609131e-01   39.949056   0.300000
5.619398e-01   39.906639   0.300000
5.629684e-01   39.864217   0.300000
5.639988e-01   39.821790   0.300000
5.650312e-01   39.779358   0.300000
5.660655e-01   39.736923   0.300000
5.671016e-01   39.694484   0.300000
5.681397e-01   39.652041   0.300000
5.691796e-01   39.609595   0.300000
5.702214e-01   39.567147   0.300000
5.712652e-01   39.524697   0.300000
5.723109e-01   39.482244   0.300000
5.733584e-01   39.439790   0.300000
5.744079e-01   39.397335   0.300000
5.754594e-01   39.354878   0.300000
5.765127e-01   39.312421   0.300000
5.775680e-01   39.269964   0.300000
5.786252e-01   39.227507   0.300000
5.796843e-01   39.185050   0.300000
5.807454e-01   39.142594   0.300000
5.818084e-01   39.100139   0.300000
5.828734e-01   39.057685   0.300000
5.839403e-01   39.015233   0.300000
5.850091e-01   38.972783   0.300000
5.860800e-01   38.930336   0.300000
5.871527e-01   38.887890   0.300000
5.882275e-01   38.845448   0.300000
5.893042e-01   38.803009   0.300000
5.903829e-01   38.760574   0.300000
5.914635e-01   38.718142   0.300000
5.925462e-01   38.675714   0.300000
5.936308e-01   38.633291   0.300000
5.947174e-01   38.590873   0.300000
5.958060e-01   38.548459   0.300000
5.968966e-01   38.506051   0.300000
5.979891e-01   38.463649   0.300000
5.990837e-01   38.421252   0.300000
6.001803e-01   38.378861   0.300000
6.012789e-01   38.336477   0.300000
6.023795e-01   38.294099   0.300000
6.034821e-01   38.251729   0.300000
6.045868e-01   38.209366   0.300000
6.056934e-01   38.167010   0.300000
6.068021e-01   38.124662   0.300000
6.079128e-01   38.082322   0.300000
6.090256e-01   38.039990   0.300000
6.101403e-01   37.997667   0.300000
6.112572e-01   37.955353   0.300000
6.123760e-01   37.913048   0.300000
6.134969e-01   37.870752   0.300000
6.146199e-01   37.828466   0.300000
6.157449e-01   37.786190   0.300000
6.168720e-01   37.743923   0.300000
6.180012e-01   37.701668   0.300000
6.191324e-01   37.659422   0.300000
6.202656e-01   37.617188   0.300000
6.214010e-01   37.574965   0.300000
6.225384e-01   37.532753   0.300000
6.236780e-01   37.490552   0.300000
6.248196e-01   37.448364   0.300000
6.259632e-01   37.406187   0.300000
6.271090e-01   37.364023   0.300000
6.282569e-01   37.321871   0.300000
6.294069e-01   37.279732   0.300000
6.305590e-01   37.237606   0.300000
6.317132e-01   37.195493   0.300000
6.328695e-01   37.153394   0.300000
6.340279e-01   37.111308   0.300000
6.351885e-01   37.069236   0.300000
6.363511e-01   37.027178   0.300000
6.375159e-01   36.985135   0.300000
6.386829e-01   36.943106   0.300000
6.398519e-01   36.901091   0.300000
6.410231e-01   36.859092   0.300000
6.421965e-01   36.817107   0.300000
6.433720e-01   36.775138   0.300000
6.445497e-01   36.733185   0.300000
6.457295e-01   36.691247   0.300000
6.469114e-01   36.649325   0.300000
6.480956e-01   36.607420   0.300000
6.492819e-01   36.565530   0.300000
6.504703e-01   36.523658   0.300000
6.516610e-01   36.481802   0.300000
6.528538e-01   36.439963   0.300000
6.540488e-01   36.398141   0.300000
6.552460e-01   36.356336   0.300000
6.564454e-01   36.314549   0.300000
6.576470e-01   36.272780   0.300000
6.588507e-01   36.231028   0.300000
6.600567e-01   36.189295   0.300000
6.612649e-01   36.147580   0.300000
6.624753e-01   36.105883   0.300000
6.636879e-01   36.064205   0.300000
6.649028e-01   36.022545   0.300000
6.661198e-01   35.980905   0.300000
6.673391e-01   35.939284   0.300000
6.685606e-01   35.897682   0.300000
6.697844e-01   35.856099   0.300000
6.710104e-01   35.814536   0.300000
6.722386e-01   35.772993   0.300000
6.734691e-01   35.731470   0.300000
6.747019e-01   35.689968   0.300000
6.759369e-01   35.648485   0.300000
6.771741e-01   35.607023   0.300000
6.784136e-01   35.565582   0.300000
6.796554e-01   35.524161   0.300000
6.808995e-01   35.482762   0.300000
6.821458e-01   35.441383   0.300000
6.833945e-01   35.400026   0.300000
6.846454e-01   35.358691   0.300000
6.858986e-01   35.317377   0.300000
6.871541e-01   35.276084   0.300000
6.884119e-01   35.234814   0.300000
6.896720e-01   35.193566   0.300000
6.909344e-01   35.152340   0.300000
6.921991e-01   35.111136   0.300000
6.934661e-01   35.069955   0.300000
6.947354e-01   35.028796   0.300000
6.960071e-01   34.987660   0.300000
6.972811e-01   34.946548   0.300000
6.985574e-01   34.905458   0.300000
6.998361e-01   34.864391   0.300000
7.011171e-01   34.823348   0.300000
7.024005e-01   34.782329   0.300000
7.036861e-01   34.741333   0.300000
7.049742e-01   34.700360   0.300000
7.062646e-01   34.659412   0.300000
7.075574e-01   34.618488   0.300000
7.088525e-01   34.577588   0.300000
7.101500e-01   34.536712   0.300000
7.114499e-01   34.495861   0.300000
7.127522e-01   34.455034   0.300000
7.140568e-01   34.414232   0.300000
7.153639e-01   34.373455   0.300000
7.166733e-01   34.332703   0.300000
7.179851e-01   34.291975   0.300000
7.192993e-01   34.251273   0.300000
7.206160e-01   34.210597   0.300000
7.219350e-01   34.169946   0.300000
7.232565e-01   34.129320   0.300000
7.245803e-01   34.088720   0.300000
7.259066e-01   34.048146   0.300000
7.272354e-01   34.007598   0.300000
7.285665e-01   33.967076   0.300000
7.299001e-01   33.926580   0.300000
7.312361e-01   33.886111   0.300000
7.325746e-01   33.845667   0.300000
7.339156e-01   33.805251   0.300000
7.352589e-01   33.764861   0.300000
7.366048e-01   33.724497   0.300000
7.379531e-01   33.684161   0.300000
7.393039e-01   33.643851   0.300000
7.406571e-01   33.603569   0.300000
7.420128e-01   33.563314   0.300000
7.433711e-01   33.523086   0.300000
7.447317e-01   33.482885   0.300000
7.460949e-01   33.442712   0.300000
7.474606e-01   33.402566   0.300000
7.488288e-01   33.362449   0.300000
7.501995e-01   33.322359   0.300000
7.515727e-01   33.282297   0.300000
7.529484e-01   33.242263   0.300000
7.543266e-01   33.202257   0.300000
7.557073e-01   33.162279   0.300000
7.570906e-01   33.122330   0.300000
7.584764e-01   33.082409   0.300000
7.598648e-01   33.042516   0.300000
7.612556e-01   33.002652   0.300000
7.626491e-01   32.962817   0.300000
7.640450e-01   32.923011   0.300000
7.654436e-01   32.883233   0.300000
7.668447e-01   32.843485   0.300000
7.682483e-01   32.803766   0.300000
7.696546e-01   32.764075   0.300000
7.710634e-01   32.724414   0.300000
7.724748e-01   32.684783   0.300000
7.738887e-01   32.645181   0.300000
7.753053e-01   32.605608   0.300000
7.767244e-01   32.566065   0.300000
7.781462e-01   32.526552   0.300000
7.795705e-01   32.487068   0.300000
7.809975e-01   32.447614   0.300000
7.824270e-01   32.408191   0.300000
7.838592e-01   32.368797   0.300000
7.852940e-01   32.329434   0.300000
7.867314e-01   32.290100   0.300000
7.881715e-01   32.250797   0.300000
7.896142e-01   32.211525   0.300000
7.910595e-01   32.172283   0.300000
7.925075e-01   32.133071   0.300000
7.939582e-01   32.093890   0.300000
7.954114e-01   32.054740   0.300000
7.968674e-01   32.015620   0.300000
7.983260e-01   31.976532   0.300000
7.997873e-01   31.937474   0.300000
8.012513e-01   31.898447   0.300000
8.027179e-01   31.859452   0.300000
8.041872e-01   31.820487   0.300000
8.056592e-01   31.781554   0.300000
8.071339e-01   31.742652   0.300000
8.086113e-01   31.703782   0.300000
8.100915e-01   31.664943   0.300000
8.115743e-01   31.626136   0.300000
8.130598e-01   31.587360   0.300000
8.145481e-01   31.548616   0.300000
8.160390e-01   31.509903   0.300000
8.175327e-01   31.471223   0.300000
8.190292e-01   31.432574   0.300000
8.205284e-01   31.393957   0.300000
8.220303e-01   31.355373   0.300000
8.235350e-01   31.316820   0.300000
8.250424e-01   31.278300   0.300000
8.265526e-01   31.239811   0.300000
8.280655e-01   31.201356   0.300000
8.295812e-01   31.162932   0.300000
8.310997e-01   31.124541   0.300000
8.326210e-01   31.086182   0.300000
8.341451e-01   31.047856   0.300000
8.356719e-01   31.009563   0.300000
8.372016e-01   30.971302   0.300000
8.387340e-01   30.933074   0.300000
8.402693e-01   30.894879   0.300000
8.418073e-01   30.856717   0.300000
8.433482e-01   30.818588   0.300000
8.448919e-01   30.780491   0.300000
8.464384e-01   30.742428   0.300000
8.479878e-01   30.704398   0.300000
8.495399e-01   30.666401   0.300000
8.510950e-01   30.628437   0.300000
8.526528e-01   30.590507   0.300000
8.542136e-01   30.552610   0.300000
8.557772e-01   30.514746   0.300000
8.573436e-01   30.476916   0.300000
8.589129e-01   30.439119   0.300000
8.604851e-01   30.401356   0.300000
8.620602e-01   30.363627   0.300000
8.636381e-01   30.325931   0.300000
8.652189e-01   30.288269   0.300000
8.668027e-01   30.250641   0.300000
8.683893e-01   30.213047   0.300000
8.699788e-01   30.175486   0.300000
8.715713e-01   30.137960   0.300000
8.731666e-01   30.100467   0.300000
8.747649e-01   30.063009   0.300000
8.763661e-01   30.025585   0.300000
8.779702e-01   29.988195   0.300000
8.795773e-01   29.950839   0.300000
8.811873e-01   29.913517   0.300000
8.828003e-01   29.876230   0.300000
8.844162e-01   29.838977   0.300000
8.860350e-01   29.801759   0.300000
8.876569e-01   29.764575   0.300000
8.892817e-01   29.727426   0.300000
8.909094e-01   29.690311   0.300000
8.925402e-01   29.653230   0.300000
8.941739e-01   29.616185   0.300000
8.958107e-01   29.579174   0.300000
8.974504e-01   29.542198   0.300000
8.990931e-01   29.505257   0.300000
9.007388e-01   29.468350   0.300000
9.023876e-01   29.431479   0.300000
9.040393e-01   29.394642   0.300000
9.056941e-01   29.357840   0.300000
9.073519e-01   29.321074   0.300000
9.090128e-01   29.284342   0.300000
9.106767e-01   29.247646   0.300000
9.123436e-01   29.210984   0.300000
9.140136e-01   29.174358   0.300000
9.156866e-01   29.137768   0.300000
9.173628e-01   29.101212   0.300000
9.190419e-01   29.064692   0.300000
9.207242e-01   29.028207   0.300000
9.224095e-01   28.991758   0.300000
9.240979e-01   28.955344   0.300000
9.257894e-01   28.918965   0.300000
9.274840e-01   28.882622   0.300000
9.291817e-01   28.846315   0.300000
9.308825e-01   28.810043   0.300000
9.325864e-01   28.773807   0.300000
9.342935e-01   28.737607   0.300000
9.360036e-01   28.701442   0.300000
9.377169e-01   28.665313   0.300000
9.394334e-01   28.629220   0.300000
9.411529e-01   28.593163   0.300000
9.428757e-01   28.557142   0.300000
9.446015e-01   28.521156   0.300000
9.463306e-01   28.485207   0.300000
9.480628e-01   28.449293   0.300000
9.497981e-01   28.413416   0.300000
9.515367e-01   28.377574   0.300000
9.532784e-01   28.341769   0.300000
9.550233e-01   28.306000   0.300000
9.567714e-01   28.270267   0.300000
9.585227e-01   28.234570   0.300000
9.602772e-01   28.198909   0.300000
9.620350e-01   28.163285   0.300000
9.637959e-01   28.127697   0.300000
9.655601e-01   28.092145   0.300000
9.673275e-01   28.056630   0.300000
9.690981e-01   28.021151   0.300000
9.708720e-01   27.985708   0.300000
9.726491e-01   27.950302   0.300000
9.744295e-01   27.914933   0.300000
9.762131e-01   27.879599   0.300000
9.780000e-01   27.844303   0.300000
9.797902e-01   27.809043   0.300000
9.815836e-01   27.773820   0.300000
9.833803e-01   27.738633   0.300000
9.851803e-01   27.703483   0.300000
9.869836e-01   27.668370   0.300000
9.887903e-01   27.633293   0.300000
9.906002e-01   27.598253   0.300000
9.924134e-01   27.563250   0.300000
9.942300e-01   27.528284   0.300000
9.960498e-01   27.493355   0.300000
9.978730e-01   27.458462   0.300000
9.996996e-01   27.423607   0.300000
1.001529e+00   27.388788   0.300000
1.003363e+00   27.354006   0.300000
1.005199e+00   27.319262   0.300000
1.007039e+00   27.284554   0.300000
1.008883e+00   27.249883   0.300000
1.010729e+00   27.215250   0.300000
1.012579e+00   27.180653   0.300000
1.014433e+00   27.146094   0.300000
1.016290e+00   27.111571   0.300000
1.018150e+00   27.077086   0.300000
1.020014e+00   27.042638   0.300000
1.021881e+00   27.008228   0.300000
1.023751e+00   26.973854   0.300000
1.025625e+00   26.939518   0.300000
1.027502e+00   26.905219   0.300000
1.029383e+00   26.870957   0.300000
1.031267e+00   26.836733   0.300000
1.033155e+00   26.802546   0.300000
1.035046e+00   26.768396   0.300000
1.036941e+00   26.734284   0.300000
1.038839e+00   26.700209   0.300000
1.040740e+00   26.666172   0.300000
1.042645e+00   26.632172   0.300000
1.044554e+00   26.598210   0.300000
1.046466e+00   26.564285   0.300000
1.048381e+00   26.530397   0.300000
1.050300e+00   26.496548   0.300000
1.052223e+00   26.462735   0.300000
1.054149e+00   26.428960   0.300000
1.056078e+00   26.395223   0.300000
1.058011e+00   26.361524   0.300000
1.059948e+00   26.327862   0.300000
1.061888e+00   26.294238   0.300000
1.063832e+00   26.260651   0.300000
1.065779e+00   26.227102   0.300000
1.067730e+00   26.193591   0.300000
1.069684e+00   26.160118   0.300000
1.071642e+00   26.126682   0.300000
1.073604e+00   26.093285   0.300000
1.075569e+00   26.059924   0.300000
1.077538e+00   26.026602   0.300000
1.079510e+00   25.993318   0.300000
1.081486e+00   25.960071   0.300000
1.083466e+00   25.926862   0.300000
1.085449e+00   25.893691   0.300000
1.087436e+00   25.860558   0.300000
1.089426e+00   25.827463   0.300000
1.091421e+00   25.794406   0.300000
1.093418e+00   25.761387   0.300000
1.095420e+00   25.728406   0.300000
1.097425e+00   25.695462   0.300000
1.099434e+00   25.662557   0.300000
1.101446e+00   25.629690   0.300000
1.103462e+00   25.596860   0.300000
1.105482e+00   25.564069   0.300000
1.107506e+00   25.531315   0.300000
1.109533e+00   25.498600   0.300000
1.111564e+00   25.465923   0.300000
1.113598e+00   25.433284   0.300000
1.115637e+00   25.400683   0.300000
1.117679e+00   25.368120   0.300000
1.119725e+00   25.335595   0.300000
1.121774e+00   25.303108   0.300000
1.123828e+00   25.270660   0.300000
1.125885e+00   25.238249   0.300000
1.127946e+00   25.205877   0.300000
1.130010e+00   25.173543   0.300000
1.132079e+00   25.141247   0.300000
1.134151e+00   25.108989   0.300000
1.136227e+00   25.076770   0.300000
1.138307e+00   25.044588   0.300000
1.140390e+00   25.012445   0.300000
1.142478e+00   24.980340   0.300000
1.144569e+00   24.948274   0.300000
1.146664e+00   24.916246   0.300000
1.148763e+00   24.884255   0.300000
1.150865e+00   24.852304   0.300000
1.152972e+00   24.820390   0.300000
1.155082e+00   24.788515   0.300000
1.157197e+00   24.756678   0.300000
1.159315e+00   24.724879   0.300000
1.161437e+00   24.693119   0.300000
1.163563e+00   24.661397   0.300000
1.165693e+00   24.629713   0.300000
1.167826e+00   24.598068   0.300000
1.169964e+00   24.566461   0.300000
1.172106e+00   24.534892   0.300000
1.174251e+00   24.503362   0.300000
1.176401e+00   24.471870   0.300000
1.178554e+00   24.440417   0.300000
