# A   chi2_sinNuisance   chi2_conNuisance
  2.703870E+02    9.259645E+05    4.209298E+01
  2.704170E+02    9.261708E+05    4.209301E+01
  2.704470E+02    9.263772E+05    4.209304E+01
  2.704770E+02    9.265835E+05    4.209307E+01
  2.705071E+02    9.267899E+05    4.209310E+01
  2.705371E+02    9.269963E+05    4.209313E+01
  2.705671E+02    9.272027E+05    4.209316E+01
  2.705971E+02    9.274091E+05    4.209319E+01
  2.706271E+02    9.276156E+05    4.209322E+01
  2.706571E+02    9.278220E+05    4.209325E+01
  2.706871E+02    9.280285E+05    4.209328E+01
  2.707171E+02    9.282351E+05    4.209331E+01
  2.707471E+02    9.284416E+05    4.209334E+01
  2.707771E+02    9.286482E+05    4.209337E+01
  2.708071E+02    9.288548E+05    4.209340E+01
  2.708371E+02    9.290614E+05    4.209343E+01
  2.708671E+02    9.292680E+05    4.209346E+01
  2.708971E+02    9.294747E+05    4.209349E+01
  2.709271E+02    9.296814E+05    4.209352E+01
  2.709571E+02    9.298881E+05    4.209355E+01
  2.709871E+02    9.300948E+05    4.209358E+01
  2.710171E+02    9.303016E+05    4.209361E+01
  2.710471E+02    9.305084E+05    4.209364E+01
  2.710771E+02    9.307152E+05    4.209367E+01
  2.711071E+02    9.309220E+05    4.209370E+01
  2.711371E+02    9.311288E+05    4.209372E+01
  2.711671E+02    9.313357E+05    4.209375E+01
  2.711971E+02    9.315426E+05    4.209378E+01
  2.712271E+02    9.317495E+05    4.209381E+01
  2.712571E+02    9.319564E+05    4.209384E+01
  2.712871E+02    9.321634E+05    4.209387E+01
  2.713171E+02    9.323704E+05    4.209390E+01
  2.713471E+02    9.325774E+05    4.209393E+01
  2.713771E+02    9.327844E+05    4.209396E+01
  2.714071E+02    9.329915E+05    4.209399E+01
  2.714371E+02    9.331986E+05    4.209402E+01
  2.714671E+02    9.334057E+05    4.209405E+01
  2.714971E+02    9.336128E+05    4.209408E+01
  2.715272E+02    9.338199E+05    4.209411E+01
  2.715572E+02    9.340271E+05    4.209414E+01
  2.715872E+02    9.342343E+05    4.209417E+01
  2.716172E+02    9.344415E+05    4.209420E+01
  2.716472E+02    9.346487E+05    4.209423E+01
  2.716772E+02    9.348560E+05    4.209426E+01
  2.717072E+02    9.350633E+05    4.209429E+01
  2.717372E+02    9.352706E+05    4.209432E+01
  2.717672E+02    9.354779E+05    4.209435E+01
  2.717972E+02    9.356853E+05    4.209438E+01
  2.718272E+02    9.358926E+05    4.209441E+01
  2.718572E+02    9.361000E+05    4.209444E+01
  2.718872E+02    9.363075E+05    4.209447E+01
  2.719172E+02    9.365149E+05    4.209450E+01
  2.719472E+02    9.367224E+05    4.209453E+01
  2.719772E+02    9.369299E+05    4.209456E+01
  2.720072E+02    9.371374E+05    4.209458E+01
  2.720372E+02    9.373449E+05    4.209461E+01
  2.720672E+02    9.375525E+05    4.209464E+01
  2.720972E+02    9.377601E+05    4.209467E+01
  2.721272E+02    9.379677E+05    4.209470E+01
  2.721572E+02    9.381753E+05    4.209473E+01
  2.721872E+02    9.383829E+05    4.209476E+01
  2.722172E+02    9.385906E+05    4.209479E+01
  2.722472E+02    9.387983E+05    4.209482E+01
  2.722772E+02    9.390060E+05    4.209485E+01
  2.723072E+02    9.392138E+05    4.209488E+01
  2.723372E+02    9.394215E+05    4.209491E+01
  2.723672E+02    9.396293E+05    4.209494E+01
  2.723972E+02    9.398371E+05    4.209497E+01
  2.724272E+02    9.400450E+05    4.209500E+01
  2.724572E+02    9.402528E+05    4.209503E+01
  2.724872E+02    9.404607E+05    4.209506E+01
  2.725173E+02    9.406686E+05    4.209509E+01
  2.725473E+02    9.408765E+05    4.209512E+01
  2.725773E+02    9.410845E+05    4.209515E+01
  2.726073E+02    9.412925E+05    4.209517E+01
  2.726373E+02    9.415005E+05    4.209520E+01
  2.726673E+02    9.417085E+05    4.209523E+01
  2.726973E+02    9.419165E+05    4.209526E+01
  2.727273E+02    9.421246E+05    4.209529E+01
  2.727573E+02    9.423327E+05    4.209532E+01
  2.727873E+02    9.425408E+05    4.209535E+01
  2.728173E+02    9.427489E+05    4.209538E+01
  2.728473E+02    9.429571E+05    4.209541E+01
  2.728773E+02    9.431653E+05    4.209544E+01
  2.729073E+02    9.433735E+05    4.209547E+01
  2.729373E+02    9.435817E+05    4.209550E+01
  2.729673E+02    9.437899E+05    4.209553E+01
  2.729973E+02    9.439982E+05    4.209556E+01
  2.730273E+02    9.442065E+05    4.209559E+01
  2.730573E+02    9.444148E+05    4.209562E+01
  2.730873E+02    9.446232E+05    4.209564E+01
  2.731173E+02    9.448315E+05    4.209567E+01
  2.731473E+02    9.450399E+05    4.209570E+01
  2.731773E+02    9.452483E+05    4.209573E+01
  2.732073E+02    9.454567E+05    4.209576E+01
  2.732373E+02    9.456652E+05    4.209579E+01
  2.732673E+02    9.458737E+05    4.209582E+01
  2.732973E+02    9.460822E+05    4.209585E+01
  2.733273E+02    9.462907E+05    4.209588E+01
  2.733573E+02    9.464992E+05    4.209591E+01
  2.733873E+02    9.467078E+05    4.209594E+01
  2.734173E+02    9.469164E+05    4.209597E+01
  2.734473E+02    9.471250E+05    4.209600E+01
  2.734773E+02    9.473337E+05    4.209603E+01
  2.735074E+02    9.475423E+05    4.209605E+01
  2.735374E+02    9.477510E+05    4.209608E+01
  2.735674E+02    9.479597E+05    4.209611E+01
  2.735974E+02    9.481685E+05    4.209614E+01
  2.736274E+02    9.483772E+05    4.209617E+01
  2.736574E+02    9.485860E+05    4.209620E+01
  2.736874E+02    9.487948E+05    4.209623E+01
  2.737174E+02    9.490036E+05    4.209626E+01
  2.737474E+02    9.492125E+05    4.209629E+01
  2.737774E+02    9.494213E+05    4.209632E+01
  2.738074E+02    9.496302E+05    4.209635E+01
  2.738374E+02    9.498391E+05    4.209638E+01
  2.738674E+02    9.500481E+05    4.209641E+01
  2.738974E+02    9.502570E+05    4.209643E+01
  2.739274E+02    9.504660E+05    4.209646E+01
  2.739574E+02    9.506750E+05    4.209649E+01
  2.739874E+02    9.508840E+05    4.209652E+01
  2.740174E+02    9.510931E+05    4.209655E+01
  2.740474E+02    9.513022E+05    4.209658E+01
  2.740774E+02    9.515113E+05    4.209661E+01
  2.741074E+02    9.517204E+05    4.209664E+01
  2.741374E+02    9.519295E+05    4.209667E+01
  2.741674E+02    9.521387E+05    4.209670E+01
  2.741974E+02    9.523479E+05    4.209673E+01
  2.742274E+02    9.525571E+05    4.209675E+01
  2.742574E+02    9.527663E+05    4.209678E+01
  2.742874E+02    9.529756E+05    4.209681E+01
  2.743174E+02    9.531849E+05    4.209684E+01
  2.743474E+02    9.533942E+05    4.209687E+01
  2.743774E+02    9.536035E+05    4.209690E+01
  2.744074E+02    9.538129E+05    4.209693E+01
  2.744374E+02    9.540222E+05    4.209696E+01
  2.744674E+02    9.542316E+05    4.209699E+01
  2.744974E+02    9.544411E+05    4.209702E+01
  2.745275E+02    9.546505E+05    4.209705E+01
  2.745575E+02    9.548600E+05    4.209707E+01
  2.745875E+02    9.550695E+05    4.209710E+01
  2.746175E+02    9.552790E+05    4.209713E+01
  2.746475E+02    9.554885E+05    4.209716E+01
  2.746775E+02    9.556981E+05    4.209719E+01
  2.747075E+02    9.559077E+05    4.209722E+01
  2.747375E+02    9.561173E+05    4.209725E+01
  2.747675E+02    9.563269E+05    4.209728E+01
  2.747975E+02    9.565365E+05    4.209731E+01
  2.748275E+02    9.567462E+05    4.209733E+01
  2.748575E+02    9.569559E+05    4.209736E+01
  2.748875E+02    9.571656E+05    4.209739E+01
  2.749175E+02    9.573754E+05    4.209742E+01
  2.749475E+02    9.575851E+05    4.209745E+01
  2.749775E+02    9.577949E+05    4.209748E+01
  2.750075E+02    9.580047E+05    4.209751E+01
  2.750375E+02    9.582146E+05    4.209754E+01
  2.750675E+02    9.584244E+05    4.209757E+01
  2.750975E+02    9.586343E+05    4.209760E+01
  2.751275E+02    9.588442E+05    4.209762E+01
  2.751575E+02    9.590541E+05    4.209765E+01
  2.751875E+02    9.592641E+05    4.209768E+01
  2.752175E+02    9.594740E+05    4.209771E+01
  2.752475E+02    9.596840E+05    4.209774E+01
  2.752775E+02    9.598941E+05    4.209777E+01
  2.753075E+02    9.601041E+05    4.209780E+01
  2.753375E+02    9.603142E+05    4.209783E+01
  2.753675E+02    9.605243E+05    4.209785E+01
  2.753975E+02    9.607344E+05    4.209788E+01
  2.754275E+02    9.609445E+05    4.209791E+01
  2.754575E+02    9.611546E+05    4.209794E+01
  2.754875E+02    9.613648E+05    4.209797E+01
  2.755176E+02    9.615750E+05    4.209800E+01
  2.755476E+02    9.617853E+05    4.209803E+01
  2.755776E+02    9.619955E+05    4.209806E+01
  2.756076E+02    9.622058E+05    4.209809E+01
  2.756376E+02    9.624161E+05    4.209811E+01
  2.756676E+02    9.626264E+05    4.209814E+01
  2.756976E+02    9.628367E+05    4.209817E+01
  2.757276E+02    9.630471E+05    4.209820E+01
  2.757576E+02    9.632575E+05    4.209823E+01
  2.757876E+02    9.634679E+05    4.209826E+01
  2.758176E+02    9.636783E+05    4.209829E+01
  2.758476E+02    9.638888E+05    4.209832E+01
  2.758776E+02    9.640992E+05    4.209834E+01
  2.759076E+02    9.643097E+05    4.209837E+01
  2.759376E+02    9.645203E+05    4.209840E+01
  2.759676E+02    9.647308E+05    4.209843E+01
  2.759976E+02    9.649414E+05    4.209846E+01
  2.760276E+02    9.651520E+05    4.209849E+01
  2.760576E+02    9.653626E+05    4.209852E+01
  2.760876E+02    9.655732E+05    4.209855E+01
  2.761176E+02    9.657839E+05    4.209857E+01
  2.761476E+02    9.659946E+05    4.209860E+01
  2.761776E+02    9.662053E+05    4.209863E+01
  2.762076E+02    9.664160E+05    4.209866E+01
  2.762376E+02    9.666268E+05    4.209869E+01
  2.762676E+02    9.668375E+05    4.209872E+01
  2.762976E+02    9.670483E+05    4.209875E+01
  2.763276E+02    9.672592E+05    4.209877E+01
  2.763576E+02    9.674700E+05    4.209880E+01
  2.763876E+02    9.676809E+05    4.209883E+01
  2.764176E+02    9.678918E+05    4.209886E+01
  2.764476E+02    9.681027E+05    4.209889E+01
  2.764776E+02    9.683136E+05    4.209892E+01
  2.765077E+02    9.685246E+05    4.209895E+01
  2.765377E+02    9.687356E+05    4.209897E+01
  2.765677E+02    9.689466E+05    4.209900E+01
  2.765977E+02    9.691576E+05    4.209903E+01
  2.766277E+02    9.693686E+05    4.209906E+01
  2.766577E+02    9.695797E+05    4.209909E+01
  2.766877E+02    9.697908E+05    4.209912E+01
  2.767177E+02    9.700019E+05    4.209915E+01
  2.767477E+02    9.702131E+05    4.209917E+01
  2.767777E+02    9.704242E+05    4.209920E+01
  2.768077E+02    9.706354E+05    4.209923E+01
  2.768377E+02    9.708466E+05    4.209926E+01
  2.768677E+02    9.710579E+05    4.209929E+01
  2.768977E+02    9.712691E+05    4.209932E+01
  2.769277E+02    9.714804E+05    4.209935E+01
  2.769577E+02    9.716917E+05    4.209937E+01
  2.769877E+02    9.719031E+05    4.209940E+01
  2.770177E+02    9.721144E+05    4.209943E+01
  2.770477E+02    9.723258E+05    4.209946E+01
  2.770777E+02    9.725372E+05    4.209949E+01
  2.771077E+02    9.727486E+05    4.209952E+01
  2.771377E+02    9.729600E+05    4.209955E+01
  2.771677E+02    9.731715E+05    4.209957E+01
  2.771977E+02    9.733830E+05    4.209960E+01
  2.772277E+02    9.735945E+05    4.209963E+01
  2.772577E+02    9.738060E+05    4.209966E+01
  2.772877E+02    9.740176E+05    4.209969E+01
  2.773177E+02    9.742292E+05    4.209972E+01
  2.773477E+02    9.744408E+05    4.209974E+01
  2.773777E+02    9.746524E+05    4.209977E+01
  2.774077E+02    9.748641E+05    4.209980E+01
  2.774377E+02    9.750757E+05    4.209983E+01
  2.774677E+02    9.752874E+05    4.209986E+01
  2.774977E+02    9.754991E+05    4.209989E+01
  2.775278E+02    9.757109E+05    4.209992E+01
  2.775578E+02    9.759226E+05    4.209994E+01
  2.775878E+02    9.761344E+05    4.209997E+01
  2.776178E+02    9.763462E+05    4.210000E+01
  2.776478E+02    9.765581E+05    4.210003E+01
  2.776778E+02    9.767699E+05    4.210006E+01
  2.777078E+02    9.769818E+05    4.210009E+01
  2.777378E+02    9.771937E+05    4.210011E+01
  2.777678E+02    9.774056E+05    4.210014E+01
  2.777978E+02    9.776176E+05    4.210017E+01
  2.778278E+02    9.778296E+05    4.210020E+01
  2.778578E+02    9.780415E+05    4.210023E+01
  2.778878E+02    9.782536E+05    4.210026E+01
  2.779178E+02    9.784656E+05    4.210028E+01
  2.779478E+02    9.786777E+05    4.210031E+01
  2.779778E+02    9.788898E+05    4.210034E+01
  2.780078E+02    9.791019E+05    4.210037E+01
  2.780378E+02    9.793140E+05    4.210040E+01
  2.780678E+02    9.795261E+05    4.210043E+01
  2.780978E+02    9.797383E+05    4.210045E+01
  2.781278E+02    9.799505E+05    4.210048E+01
  2.781578E+02    9.801627E+05    4.210051E+01
  2.781878E+02    9.803750E+05    4.210054E+01
  2.782178E+02    9.805873E+05    4.210057E+01
  2.782478E+02    9.807996E+05    4.210059E+01
  2.782778E+02    9.810119E+05    4.210062E+01
  2.783078E+02    9.812242E+05    4.210065E+01
  2.783378E+02    9.814366E+05    4.210068E+01
  2.783678E+02    9.816490E+05    4.210071E+01
  2.783978E+02    9.818614E+05    4.210074E+01
  2.784278E+02    9.820738E+05    4.210076E+01
  2.784578E+02    9.822862E+05    4.210079E+01
  2.784878E+02    9.824987E+05    4.210082E+01
  2.785179E+02    9.827112E+05    4.210085E+01
  2.785479E+02    9.829237E+05    4.210088E+01
  2.785779E+02    9.831363E+05    4.210091E+01
  2.786079E+02    9.833489E+05    4.210093E+01
  2.786379E+02    9.835614E+05    4.210096E+01
  2.786679E+02    9.837741E+05    4.210099E+01
  2.786979E+02    9.839867E+05    4.210102E+01
  2.787279E+02    9.841994E+05    4.210105E+01
  2.787579E+02    9.844120E+05    4.210107E+01
  2.787879E+02    9.846248E+05    4.210110E+01
  2.788179E+02    9.848375E+05    4.210113E+01
  2.788479E+02    9.850502E+05    4.210116E+01
  2.788779E+02    9.852630E+05    4.210119E+01
  2.789079E+02    9.854758E+05    4.210121E+01
  2.789379E+02    9.856886E+05    4.210124E+01
  2.789679E+02    9.859015E+05    4.210127E+01
  2.789979E+02    9.861143E+05    4.210130E+01
  2.790279E+02    9.863272E+05    4.210133E+01
  2.790579E+02    9.865401E+05    4.210136E+01
  2.790879E+02    9.867531E+05    4.210138E+01
  2.791179E+02    9.869660E+05    4.210141E+01
  2.791479E+02    9.871790E+05    4.210144E+01
  2.791779E+02    9.873920E+05    4.210147E+01
  2.792079E+02    9.876050E+05    4.210150E+01
  2.792379E+02    9.878181E+05    4.210152E+01
  2.792679E+02    9.880312E+05    4.210155E+01
  2.792979E+02    9.882443E+05    4.210158E+01
  2.793279E+02    9.884574E+05    4.210161E+01
  2.793579E+02    9.886705E+05    4.210164E+01
  2.793879E+02    9.888837E+05    4.210166E+01
  2.794179E+02    9.890969E+05    4.210169E+01
  2.794479E+02    9.893101E+05    4.210172E+01
  2.794779E+02    9.895233E+05    4.210175E+01
  2.795080E+02    9.897366E+05    4.210178E+01
  2.795380E+02    9.899499E+05    4.210180E+01
  2.795680E+02    9.901632E+05    4.210183E+01
  2.795980E+02    9.903765E+05    4.210186E+01
  2.796280E+02    9.905899E+05    4.210189E+01
  2.796580E+02    9.908032E+05    4.210192E+01
  2.796880E+02    9.910166E+05    4.210194E+01
  2.797180E+02    9.912300E+05    4.210197E+01
  2.797480E+02    9.914435E+05    4.210200E+01
  2.797780E+02    9.916569E+05    4.210203E+01
  2.798080E+02    9.918704E+05    4.210206E+01
  2.798380E+02    9.920839E+05    4.210208E+01
  2.798680E+02    9.922975E+05    4.210211E+01
  2.798980E+02    9.925110E+05    4.210214E+01
  2.799280E+02    9.927246E+05    4.210217E+01
  2.799580E+02    9.929382E+05    4.210219E+01
  2.799880E+02    9.931518E+05    4.210222E+01
  2.800180E+02    9.933655E+05    4.210225E+01
  2.800480E+02    9.935792E+05    4.210228E+01
  2.800780E+02    9.937929E+05    4.210231E+01
  2.801080E+02    9.940066E+05    4.210233E+01
  2.801380E+02    9.942203E+05    4.210236E+01
  2.801680E+02    9.944341E+05    4.210239E+01
  2.801980E+02    9.946479E+05    4.210242E+01
  2.802280E+02    9.948617E+05    4.210245E+01
  2.802580E+02    9.950755E+05    4.210247E+01
  2.802880E+02    9.952894E+05    4.210250E+01
  2.803180E+02    9.955032E+05    4.210253E+01
  2.803480E+02    9.957171E+05    4.210256E+01
  2.803780E+02    9.959311E+05    4.210258E+01
  2.804080E+02    9.961450E+05    4.210261E+01
  2.804380E+02    9.963590E+05    4.210264E+01
  2.804680E+02    9.965730E+05    4.210267E+01
  2.804980E+02    9.967870E+05    4.210270E+01
  2.805281E+02    9.970010E+05    4.210272E+01
  2.805581E+02    9.972151E+05    4.210275E+01
  2.805881E+02    9.974292E+05    4.210278E+01
  2.806181E+02    9.976433E+05    4.210281E+01
  2.806481E+02    9.978574E+05    4.210284E+01
  2.806781E+02    9.980716E+05    4.210286E+01
  2.807081E+02    9.982857E+05    4.210289E+01
  2.807381E+02    9.984999E+05    4.210292E+01
  2.807681E+02    9.987142E+05    4.210295E+01
  2.807981E+02    9.989284E+05    4.210297E+01
  2.808281E+02    9.991427E+05    4.210300E+01
  2.808581E+02    9.993570E+05    4.210303E+01
  2.808881E+02    9.995713E+05    4.210306E+01
  2.809181E+02    9.997856E+05    4.210308E+01
  2.809481E+02    1.000000E+06    4.210311E+01
  2.809781E+02    1.000214E+06    4.210314E+01
  2.810081E+02    1.000429E+06    4.210317E+01
  2.810381E+02    1.000643E+06    4.210320E+01
  2.810681E+02    1.000858E+06    4.210322E+01
  2.810981E+02    1.001072E+06    4.210325E+01
  2.811281E+02    1.001287E+06    4.210328E+01
  2.811581E+02    1.001501E+06    4.210331E+01
  2.811881E+02    1.001716E+06    4.210333E+01
  2.812181E+02    1.001930E+06    4.210336E+01
  2.812481E+02    1.002145E+06    4.210339E+01
  2.812781E+02    1.002359E+06    4.210342E+01
  2.813081E+02    1.002574E+06    4.210344E+01
  2.813381E+02    1.002789E+06    4.210347E+01
  2.813681E+02    1.003003E+06    4.210350E+01
  2.813981E+02    1.003218E+06    4.210353E+01
  2.814281E+02    1.003433E+06    4.210355E+01
  2.814581E+02    1.003648E+06    4.210358E+01
  2.814881E+02    1.003862E+06    4.210361E+01
  2.815182E+02    1.004077E+06    4.210364E+01
  2.815482E+02    1.004292E+06    4.210367E+01
  2.815782E+02    1.004507E+06    4.210369E+01
  2.816082E+02    1.004722E+06    4.210372E+01
  2.816382E+02    1.004937E+06    4.210375E+01
  2.816682E+02    1.005152E+06    4.210378E+01
  2.816982E+02    1.005366E+06    4.210380E+01
  2.817282E+02    1.005581E+06    4.210383E+01
  2.817582E+02    1.005796E+06    4.210386E+01
  2.817882E+02    1.006011E+06    4.210389E+01
  2.818182E+02    1.006226E+06    4.210391E+01
  2.818482E+02    1.006441E+06    4.210394E+01
  2.818782E+02    1.006657E+06    4.210397E+01
  2.819082E+02    1.006872E+06    4.210400E+01
  2.819382E+02    1.007087E+06    4.210402E+01
  2.819682E+02    1.007302E+06    4.210405E+01
  2.819982E+02    1.007517E+06    4.210408E+01
  2.820282E+02    1.007732E+06    4.210411E+01
  2.820582E+02    1.007947E+06    4.210413E+01
  2.820882E+02    1.008163E+06    4.210416E+01
  2.821182E+02    1.008378E+06    4.210419E+01
  2.821482E+02    1.008593E+06    4.210422E+01
  2.821782E+02    1.008809E+06    4.210424E+01
  2.822082E+02    1.009024E+06    4.210427E+01
  2.822382E+02    1.009239E+06    4.210430E+01
  2.822682E+02    1.009455E+06    4.210433E+01
  2.822982E+02    1.009670E+06    4.210435E+01
  2.823282E+02    1.009885E+06    4.210438E+01
  2.823582E+02    1.010101E+06    4.210441E+01
  2.823882E+02    1.010316E+06    4.210444E+01
  2.824182E+02    1.010532E+06    4.210446E+01
  2.824482E+02    1.010747E+06    4.210449E+01
  2.824782E+02    1.010963E+06    4.210452E+01
  2.825083E+02    1.011178E+06    4.210454E+01
  2.825383E+02    1.011394E+06    4.210457E+01
  2.825683E+02    1.011610E+06    4.210460E+01
  2.825983E+02    1.011825E+06    4.210463E+01
  2.826283E+02    1.012041E+06    4.210465E+01
  2.826583E+02    1.012257E+06    4.210468E+01
  2.826883E+02    1.012472E+06    4.210471E+01
  2.827183E+02    1.012688E+06    4.210474E+01
  2.827483E+02    1.012904E+06    4.210476E+01
  2.827783E+02    1.013119E+06    4.210479E+01
  2.828083E+02    1.013335E+06    4.210482E+01
  2.828383E+02    1.013551E+06    4.210485E+01
  2.828683E+02    1.013767E+06    4.210487E+01
  2.828983E+02    1.013983E+06    4.210490E+01
  2.829283E+02    1.014199E+06    4.210493E+01
  2.829583E+02    1.014414E+06    4.210496E+01
  2.829883E+02    1.014630E+06    4.210498E+01
  2.830183E+02    1.014846E+06    4.210501E+01
  2.830483E+02    1.015062E+06    4.210504E+01
  2.830783E+02    1.015278E+06    4.210506E+01
  2.831083E+02    1.015494E+06    4.210509E+01
  2.831383E+02    1.015710E+06    4.210512E+01
  2.831683E+02    1.015926E+06    4.210515E+01
  2.831983E+02    1.016143E+06    4.210517E+01
  2.832283E+02    1.016359E+06    4.210520E+01
  2.832583E+02    1.016575E+06    4.210523E+01
  2.832883E+02    1.016791E+06    4.210526E+01
  2.833183E+02    1.017007E+06    4.210528E+01
  2.833483E+02    1.017223E+06    4.210531E+01
  2.833783E+02    1.017439E+06    4.210534E+01
  2.834083E+02    1.017656E+06    4.210536E+01
  2.834383E+02    1.017872E+06    4.210539E+01
  2.834683E+02    1.018088E+06    4.210542E+01
  2.834983E+02    1.018305E+06    4.210545E+01
  2.835284E+02    1.018521E+06    4.210547E+01
  2.835584E+02    1.018737E+06    4.210550E+01
  2.835884E+02    1.018954E+06    4.210553E+01
  2.836184E+02    1.019170E+06    4.210555E+01
  2.836484E+02    1.019387E+06    4.210558E+01
  2.836784E+02    1.019603E+06    4.210561E+01
  2.837084E+02    1.019819E+06    4.210564E+01
  2.837384E+02    1.020036E+06    4.210566E+01
  2.837684E+02    1.020252E+06    4.210569E+01
  2.837984E+02    1.020469E+06    4.210572E+01
  2.838284E+02    1.020686E+06    4.210574E+01
  2.838584E+02    1.020902E+06    4.210577E+01
  2.838884E+02    1.021119E+06    4.210580E+01
  2.839184E+02    1.021335E+06    4.210583E+01
  2.839484E+02    1.021552E+06    4.210585E+01
  2.839784E+02    1.021769E+06    4.210588E+01
  2.840084E+02    1.021985E+06    4.210591E+01
  2.840384E+02    1.022202E+06    4.210593E+01
  2.840684E+02    1.022419E+06    4.210596E+01
  2.840984E+02    1.022636E+06    4.210599E+01
  2.841284E+02    1.022853E+06    4.210602E+01
  2.841584E+02    1.023069E+06    4.210604E+01
  2.841884E+02    1.023286E+06    4.210607E+01
  2.842184E+02    1.023503E+06    4.210610E+01
  2.842484E+02    1.023720E+06    4.210612E+01
  2.842784E+02    1.023937E+06    4.210615E+01
  2.843084E+02    1.024154E+06    4.210618E+01
  2.843384E+02    1.024371E+06    4.210621E+01
  2.843684E+02    1.024588E+06    4.210623E+01
  2.843984E+02    1.024805E+06    4.210626E+01
  2.844284E+02    1.025022E+06    4.210629E+01
  2.844584E+02    1.025239E+06    4.210631E+01
  2.844884E+02    1.025456E+06    4.210634E+01
  2.845185E+02    1.025673E+06    4.210637E+01
  2.845485E+02    1.025890E+06    4.210639E+01
  2.845785E+02    1.026107E+06    4.210642E+01
  2.846085E+02    1.026324E+06    4.210645E+01
  2.846385E+02    1.026542E+06    4.210648E+01
  2.846685E+02    1.026759E+06    4.210650E+01
  2.846985E+02    1.026976E+06    4.210653E+01
  2.847285E+02    1.027193E+06    4.210656E+01
  2.847585E+02    1.027411E+06    4.210658E+01
  2.847885E+02    1.027628E+06    4.210661E+01
  2.848185E+02    1.027845E+06    4.210664E+01
  2.848485E+02    1.028063E+06    4.210666E+01
  2.848785E+02    1.028280E+06    4.210669E+01
  2.849085E+02    1.028497E+06    4.210672E+01
  2.849385E+02    1.028715E+06    4.210675E+01
  2.849685E+02    1.028932E+06    4.210677E+01
  2.849985E+02    1.029150E+06    4.210680E+01
  2.850285E+02    1.029367E+06    4.210683E+01
  2.850585E+02    1.029585E+06    4.210685E+01
  2.850885E+02    1.029802E+06    4.210688E+01
  2.851185E+02    1.030020E+06    4.210691E+01
  2.851485E+02    1.030237E+06    4.210693E+01
  2.851785E+02    1.030455E+06    4.210696E+01
  2.852085E+02    1.030672E+06    4.210699E+01
  2.852385E+02    1.030890E+06    4.210701E+01
  2.852685E+02    1.031108E+06    4.210704E+01
  2.852985E+02    1.031325E+06    4.210707E+01
  2.853285E+02    1.031543E+06    4.210709E+01
  2.853585E+02    1.031761E+06    4.210712E+01
  2.853885E+02    1.031979E+06    4.210715E+01
  2.854185E+02    1.032196E+06    4.210718E+01
  2.854485E+02    1.032414E+06    4.210720E+01
  2.854785E+02    1.032632E+06    4.210723E+01
  2.855086E+02    1.032850E+06    4.210726E+01
  2.855386E+02    1.033068E+06    4.210728E+01
  2.855686E+02    1.033286E+06    4.210731E+01
  2.855986E+02    1.033504E+06    4.210734E+01
  2.856286E+02    1.033722E+06    4.210736E+01
  2.856586E+02    1.033940E+06    4.210739E+01
  2.856886E+02    1.034158E+06    4.210742E+01
  2.857186E+02    1.034376E+06    4.210744E+01
  2.857486E+02    1.034594E+06    4.210747E+01
  2.857786E+02    1.034812E+06    4.210750E+01
  2.858086E+02    1.035030E+06    4.210752E+01
  2.858386E+02    1.035248E+06    4.210755E+01
  2.858686E+02    1.035466E+06    4.210758E+01
  2.858986E+02    1.035684E+06    4.210760E+01
  2.859286E+02    1.035902E+06    4.210763E+01
  2.859586E+02    1.036121E+06    4.210766E+01
  2.859886E+02    1.036339E+06    4.210768E+01
  2.860186E+02    1.036557E+06    4.210771E+01
  2.860486E+02    1.036775E+06    4.210774E+01
  2.860786E+02    1.036994E+06    4.210776E+01
  2.861086E+02    1.037212E+06    4.210779E+01
  2.861386E+02    1.037430E+06    4.210782E+01
  2.861686E+02    1.037649E+06    4.210784E+01
  2.861986E+02    1.037867E+06    4.210787E+01
  2.862286E+02    1.038085E+06    4.210790E+01
  2.862586E+02    1.038304E+06    4.210792E+01
  2.862886E+02    1.038522E+06    4.210795E+01
  2.863186E+02    1.038741E+06    4.210798E+01
  2.863486E+02    1.038959E+06    4.210800E+01
  2.863786E+02    1.039178E+06    4.210803E+01
  2.864086E+02    1.039396E+06    4.210806E+01
  2.864386E+02    1.039615E+06    4.210808E+01
  2.864686E+02    1.039833E+06    4.210811E+01
  2.864986E+02    1.040052E+06    4.210814E+01
  2.865287E+02    1.040271E+06    4.210816E+01
  2.865587E+02    1.040489E+06    4.210819E+01
  2.865887E+02    1.040708E+06    4.210822E+01
  2.866187E+02    1.040927E+06    4.210824E+01
  2.866487E+02    1.041145E+06    4.210827E+01
  2.866787E+02    1.041364E+06    4.210830E+01
  2.867087E+02    1.041583E+06    4.210832E+01
  2.867387E+02    1.041802E+06    4.210835E+01
  2.867687E+02    1.042021E+06    4.210838E+01
  2.867987E+02    1.042239E+06    4.210840E+01
  2.868287E+02    1.042458E+06    4.210843E+01
  2.868587E+02    1.042677E+06    4.210846E+01
  2.868887E+02    1.042896E+06    4.210848E+01
  2.869187E+02    1.043115E+06    4.210851E+01
  2.869487E+02    1.043334E+06    4.210854E+01
  2.869787E+02    1.043553E+06    4.210856E+01
  2.870087E+02    1.043772E+06    4.210859E+01
  2.870387E+02    1.043991E+06    4.210862E+01
  2.870687E+02    1.044210E+06    4.210864E+01
  2.870987E+02    1.044429E+06    4.210867E+01
  2.871287E+02    1.044648E+06    4.210870E+01
