# A   chi2(A)
  2.468047E+02    2.970400E+01
  2.468347E+02    2.970677E+01
  2.468647E+02    2.970953E+01
  2.468947E+02    2.971230E+01
  2.469247E+02    2.971507E+01
  2.469547E+02    2.971784E+01
  2.469847E+02    2.972061E+01
  2.470147E+02    2.972337E+01
  2.470447E+02    2.972614E+01
  2.470747E+02    2.972891E+01
  2.471047E+02    2.973168E+01
  2.471347E+02    2.973445E+01
  2.471647E+02    2.973722E+01
  2.471947E+02    2.973999E+01
  2.472247E+02    2.974276E+01
  2.472547E+02    2.974554E+01
  2.472847E+02    2.974831E+01
  2.473147E+02    2.975108E+01
  2.473447E+02    2.975385E+01
  2.473747E+02    2.975662E+01
  2.474047E+02    2.975940E+01
  2.474347E+02    2.976217E+01
  2.474647E+02    2.976494E+01
  2.474947E+02    2.976772E+01
  2.475248E+02    2.977049E+01
  2.475548E+02    2.977327E+01
  2.475848E+02    2.977604E+01
  2.476148E+02    2.977882E+01
  2.476448E+02    2.978159E+01
  2.476748E+02    2.978437E+01
  2.477048E+02    2.978714E+01
  2.477348E+02    2.978992E+01
  2.477648E+02    2.979270E+01
  2.477948E+02    2.979547E+01
  2.478248E+02    2.979825E+01
  2.478548E+02    2.980103E+01
  2.478848E+02    2.980381E+01
  2.479148E+02    2.980658E+01
  2.479448E+02    2.980936E+01
  2.479748E+02    2.981214E+01
  2.480048E+02    2.981492E+01
  2.480348E+02    2.981770E+01
  2.480648E+02    2.982048E+01
  2.480948E+02    2.982326E+01
  2.481248E+02    2.982604E+01
  2.481548E+02    2.982882E+01
  2.481848E+02    2.983160E+01
  2.482148E+02    2.983438E+01
  2.482448E+02    2.983716E+01
  2.482748E+02    2.983995E+01
  2.483048E+02    2.984273E+01
  2.483348E+02    2.984551E+01
  2.483648E+02    2.984829E+01
  2.483948E+02    2.985108E+01
  2.484248E+02    2.985386E+01
  2.484548E+02    2.985664E+01
  2.484848E+02    2.985943E+01
  2.485149E+02    2.986221E+01
  2.485449E+02    2.986500E+01
  2.485749E+02    2.986778E+01
  2.486049E+02    2.987057E+01
  2.486349E+02    2.987335E+01
  2.486649E+02    2.987614E+01
  2.486949E+02    2.987893E+01
  2.487249E+02    2.988171E+01
  2.487549E+02    2.988450E+01
  2.487849E+02    2.988729E+01
  2.488149E+02    2.989007E+01
  2.488449E+02    2.989286E+01
  2.488749E+02    2.989565E+01
  2.489049E+02    2.989844E+01
  2.489349E+02    2.990123E+01
  2.489649E+02    2.990402E+01
  2.489949E+02    2.990681E+01
  2.490249E+02    2.990960E+01
  2.490549E+02    2.991239E+01
  2.490849E+02    2.991518E+01
  2.491149E+02    2.991797E+01
  2.491449E+02    2.992076E+01
  2.491749E+02    2.992355E+01
  2.492049E+02    2.992634E+01
  2.492349E+02    2.992913E+01
  2.492649E+02    2.993192E+01
  2.492949E+02    2.993472E+01
  2.493249E+02    2.993751E+01
  2.493549E+02    2.994030E+01
  2.493849E+02    2.994310E+01
  2.494149E+02    2.994589E+01
  2.494449E+02    2.994868E+01
  2.494749E+02    2.995148E+01
  2.495050E+02    2.995427E+01
  2.495350E+02    2.995707E+01
  2.495650E+02    2.995986E+01
  2.495950E+02    2.996266E+01
  2.496250E+02    2.996546E+01
  2.496550E+02    2.996825E+01
  2.496850E+02    2.997105E+01
  2.497150E+02    2.997385E+01
  2.497450E+02    2.997664E+01
  2.497750E+02    2.997944E+01
  2.498050E+02    2.998224E+01
  2.498350E+02    2.998504E+01
  2.498650E+02    2.998783E+01
  2.498950E+02    2.999063E+01
  2.499250E+02    2.999343E+01
  2.499550E+02    2.999623E+01
  2.499850E+02    2.999903E+01
  2.500150E+02    3.000183E+01
  2.500450E+02    3.000463E+01
  2.500750E+02    3.000743E+01
  2.501050E+02    3.001023E+01
  2.501350E+02    3.001303E+01
  2.501650E+02    3.001584E+01
  2.501950E+02    3.001864E+01
  2.502250E+02    3.002144E+01
  2.502550E+02    3.002424E+01
  2.502850E+02    3.002705E+01
  2.503150E+02    3.002985E+01
  2.503450E+02    3.003265E+01
  2.503750E+02    3.003546E+01
  2.504050E+02    3.003826E+01
  2.504350E+02    3.004106E+01
  2.504650E+02    3.004387E+01
  2.504950E+02    3.004667E+01
  2.505251E+02    3.004948E+01
  2.505551E+02    3.005229E+01
  2.505851E+02    3.005509E+01
  2.506151E+02    3.005790E+01
  2.506451E+02    3.006070E+01
  2.506751E+02    3.006351E+01
  2.507051E+02    3.006632E+01
  2.507351E+02    3.006913E+01
  2.507651E+02    3.007193E+01
  2.507951E+02    3.007474E+01
  2.508251E+02    3.007755E+01
  2.508551E+02    3.008036E+01
  2.508851E+02    3.008317E+01
  2.509151E+02    3.008598E+01
  2.509451E+02    3.008879E+01
  2.509751E+02    3.009160E+01
  2.510051E+02    3.009441E+01
  2.510351E+02    3.009722E+01
  2.510651E+02    3.010003E+01
  2.510951E+02    3.010284E+01
  2.511251E+02    3.010565E+01
  2.511551E+02    3.010846E+01
  2.511851E+02    3.011128E+01
  2.512151E+02    3.011409E+01
  2.512451E+02    3.011690E+01
  2.512751E+02    3.011971E+01
  2.513051E+02    3.012253E+01
  2.513351E+02    3.012534E+01
  2.513651E+02    3.012816E+01
  2.513951E+02    3.013097E+01
  2.514251E+02    3.013379E+01
  2.514551E+02    3.013660E+01
  2.514851E+02    3.013942E+01
  2.515152E+02    3.014223E+01
  2.515452E+02    3.014505E+01
  2.515752E+02    3.014786E+01
  2.516052E+02    3.015068E+01
  2.516352E+02    3.015350E+01
  2.516652E+02    3.015631E+01
  2.516952E+02    3.015913E+01
  2.517252E+02    3.016195E+01
  2.517552E+02    3.016477E+01
  2.517852E+02    3.016759E+01
  2.518152E+02    3.017040E+01
  2.518452E+02    3.017322E+01
  2.518752E+02    3.017604E+01
  2.519052E+02    3.017886E+01
  2.519352E+02    3.018168E+01
  2.519652E+02    3.018450E+01
  2.519952E+02    3.018732E+01
  2.520252E+02    3.019015E+01
  2.520552E+02    3.019297E+01
  2.520852E+02    3.019579E+01
  2.521152E+02    3.019861E+01
  2.521452E+02    3.020143E+01
  2.521752E+02    3.020425E+01
  2.522052E+02    3.020708E+01
  2.522352E+02    3.020990E+01
  2.522652E+02    3.021272E+01
  2.522952E+02    3.021555E+01
  2.523252E+02    3.021837E+01
  2.523552E+02    3.022120E+01
  2.523852E+02    3.022402E+01
  2.524152E+02    3.022685E+01
  2.524452E+02    3.022967E+01
  2.524752E+02    3.023250E+01
  2.525053E+02    3.023532E+01
  2.525353E+02    3.023815E+01
  2.525653E+02    3.024098E+01
  2.525953E+02    3.024380E+01
  2.526253E+02    3.024663E+01
  2.526553E+02    3.024946E+01
  2.526853E+02    3.025229E+01
  2.527153E+02    3.025511E+01
  2.527453E+02    3.025794E+01
  2.527753E+02    3.026077E+01
  2.528053E+02    3.026360E+01
  2.528353E+02    3.026643E+01
  2.528653E+02    3.026926E+01
  2.528953E+02    3.027209E+01
  2.529253E+02    3.027492E+01
  2.529553E+02    3.027775E+01
  2.529853E+02    3.028058E+01
  2.530153E+02    3.028341E+01
  2.530453E+02    3.028624E+01
  2.530753E+02    3.028908E+01
  2.531053E+02    3.029191E+01
  2.531353E+02    3.029474E+01
  2.531653E+02    3.029757E+01
  2.531953E+02    3.030041E+01
  2.532253E+02    3.030324E+01
  2.532553E+02    3.030607E+01
  2.532853E+02    3.030891E+01
  2.533153E+02    3.031174E+01
  2.533453E+02    3.031458E+01
  2.533753E+02    3.031741E+01
  2.534053E+02    3.032025E+01
  2.534353E+02    3.032308E+01
  2.534653E+02    3.032592E+01
  2.534953E+02    3.032875E+01
  2.535254E+02    3.033159E+01
  2.535554E+02    3.033443E+01
  2.535854E+02    3.033726E+01
  2.536154E+02    3.034010E+01
  2.536454E+02    3.034294E+01
  2.536754E+02    3.034578E+01
  2.537054E+02    3.034862E+01
  2.537354E+02    3.035146E+01
  2.537654E+02    3.035429E+01
  2.537954E+02    3.035713E+01
  2.538254E+02    3.035997E+01
  2.538554E+02    3.036281E+01
  2.538854E+02    3.036565E+01
  2.539154E+02    3.036849E+01
  2.539454E+02    3.037134E+01
  2.539754E+02    3.037418E+01
  2.540054E+02    3.037702E+01
  2.540354E+02    3.037986E+01
  2.540654E+02    3.038270E+01
  2.540954E+02    3.038554E+01
  2.541254E+02    3.038839E+01
  2.541554E+02    3.039123E+01
  2.541854E+02    3.039407E+01
  2.542154E+02    3.039692E+01
  2.542454E+02    3.039976E+01
  2.542754E+02    3.040261E+01
  2.543054E+02    3.040545E+01
  2.543354E+02    3.040830E+01
  2.543654E+02    3.041114E+01
  2.543954E+02    3.041399E+01
  2.544254E+02    3.041683E+01
  2.544554E+02    3.041968E+01
  2.544854E+02    3.042253E+01
  2.545155E+02    3.042537E+01
  2.545455E+02    3.042822E+01
  2.545755E+02    3.043107E+01
  2.546055E+02    3.043392E+01
  2.546355E+02    3.043676E+01
  2.546655E+02    3.043961E+01
  2.546955E+02    3.044246E+01
  2.547255E+02    3.044531E+01
  2.547555E+02    3.044816E+01
  2.547855E+02    3.045101E+01
  2.548155E+02    3.045386E+01
  2.548455E+02    3.045671E+01
  2.548755E+02    3.045956E+01
  2.549055E+02    3.046241E+01
  2.549355E+02    3.046526E+01
  2.549655E+02    3.046811E+01
  2.549955E+02    3.047097E+01
  2.550255E+02    3.047382E+01
  2.550555E+02    3.047667E+01
  2.550855E+02    3.047952E+01
  2.551155E+02    3.048238E+01
  2.551455E+02    3.048523E+01
  2.551755E+02    3.048808E+01
  2.552055E+02    3.049094E+01
  2.552355E+02    3.049379E+01
  2.552655E+02    3.049665E+01
  2.552955E+02    3.049950E+01
  2.553255E+02    3.050236E+01
  2.553555E+02    3.050521E+01
  2.553855E+02    3.050807E+01
  2.554155E+02    3.051092E+01
  2.554455E+02    3.051378E+01
  2.554755E+02    3.051664E+01
  2.555056E+02    3.051949E+01
  2.555356E+02    3.052235E+01
  2.555656E+02    3.052521E+01
  2.555956E+02    3.052807E+01
  2.556256E+02    3.053093E+01
  2.556556E+02    3.053379E+01
  2.556856E+02    3.053664E+01
  2.557156E+02    3.053950E+01
  2.557456E+02    3.054236E+01
  2.557756E+02    3.054522E+01
  2.558056E+02    3.054808E+01
  2.558356E+02    3.055094E+01
  2.558656E+02    3.055381E+01
  2.558956E+02    3.055667E+01
  2.559256E+02    3.055953E+01
  2.559556E+02    3.056239E+01
  2.559856E+02    3.056525E+01
  2.560156E+02    3.056811E+01
  2.560456E+02    3.057098E+01
  2.560756E+02    3.057384E+01
  2.561056E+02    3.057670E+01
  2.561356E+02    3.057957E+01
  2.561656E+02    3.058243E+01
  2.561956E+02    3.058530E+01
  2.562256E+02    3.058816E+01
  2.562556E+02    3.059103E+01
  2.562856E+02    3.059389E+01
  2.563156E+02    3.059676E+01
  2.563456E+02    3.059962E+01
  2.563756E+02    3.060249E+01
  2.564056E+02    3.060536E+01
  2.564356E+02    3.060822E+01
  2.564656E+02    3.061109E+01
  2.564956E+02    3.061396E+01
  2.565257E+02    3.061682E+01
  2.565557E+02    3.061969E+01
  2.565857E+02    3.062256E+01
  2.566157E+02    3.062543E+01
  2.566457E+02    3.062830E+01
  2.566757E+02    3.063117E+01
  2.567057E+02    3.063404E+01
  2.567357E+02    3.063691E+01
  2.567657E+02    3.063978E+01
  2.567957E+02    3.064265E+01
  2.568257E+02    3.064552E+01
  2.568557E+02    3.064839E+01
  2.568857E+02    3.065126E+01
  2.569157E+02    3.065413E+01
  2.569457E+02    3.065701E+01
  2.569757E+02    3.065988E+01
  2.570057E+02    3.066275E+01
  2.570357E+02    3.066562E+01
  2.570657E+02    3.066850E+01
  2.570957E+02    3.067137E+01
  2.571257E+02    3.067425E+01
  2.571557E+02    3.067712E+01
  2.571857E+02    3.067999E+01
  2.572157E+02    3.068287E+01
  2.572457E+02    3.068575E+01
  2.572757E+02    3.068862E+01
  2.573057E+02    3.069150E+01
  2.573357E+02    3.069437E+01
  2.573657E+02    3.069725E+01
  2.573957E+02    3.070013E+01
  2.574257E+02    3.070300E+01
  2.574557E+02    3.070588E+01
  2.574857E+02    3.070876E+01
  2.575158E+02    3.071164E+01
  2.575458E+02    3.071452E+01
  2.575758E+02    3.071739E+01
  2.576058E+02    3.072027E+01
  2.576358E+02    3.072315E+01
  2.576658E+02    3.072603E+01
  2.576958E+02    3.072891E+01
  2.577258E+02    3.073179E+01
  2.577558E+02    3.073467E+01
  2.577858E+02    3.073755E+01
  2.578158E+02    3.074043E+01
  2.578458E+02    3.074332E+01
  2.578758E+02    3.074620E+01
  2.579058E+02    3.074908E+01
  2.579358E+02    3.075196E+01
  2.579658E+02    3.075485E+01
  2.579958E+02    3.075773E+01
  2.580258E+02    3.076061E+01
  2.580558E+02    3.076350E+01
  2.580858E+02    3.076638E+01
  2.581158E+02    3.076926E+01
  2.581458E+02    3.077215E+01
  2.581758E+02    3.077503E+01
  2.582058E+02    3.077792E+01
  2.582358E+02    3.078080E+01
  2.582658E+02    3.078369E+01
  2.582958E+02    3.078658E+01
  2.583258E+02    3.078946E+01
  2.583558E+02    3.079235E+01
  2.583858E+02    3.079524E+01
  2.584158E+02    3.079812E+01
  2.584458E+02    3.080101E+01
  2.584758E+02    3.080390E+01
  2.585059E+02    3.080679E+01
  2.585359E+02    3.080968E+01
  2.585659E+02    3.081257E+01
  2.585959E+02    3.081546E+01
  2.586259E+02    3.081835E+01
  2.586559E+02    3.082124E+01
  2.586859E+02    3.082413E+01
  2.587159E+02    3.082702E+01
  2.587459E+02    3.082991E+01
  2.587759E+02    3.083280E+01
  2.588059E+02    3.083569E+01
  2.588359E+02    3.083858E+01
  2.588659E+02    3.084147E+01
  2.588959E+02    3.084437E+01
  2.589259E+02    3.084726E+01
  2.589559E+02    3.085015E+01
  2.589859E+02    3.085305E+01
  2.590159E+02    3.085594E+01
  2.590459E+02    3.085883E+01
  2.590759E+02    3.086173E+01
  2.591059E+02    3.086462E+01
  2.591359E+02    3.086752E+01
  2.591659E+02    3.087041E+01
  2.591959E+02    3.087331E+01
  2.592259E+02    3.087620E+01
  2.592559E+02    3.087910E+01
  2.592859E+02    3.088200E+01
  2.593159E+02    3.088489E+01
  2.593459E+02    3.088779E+01
  2.593759E+02    3.089069E+01
  2.594059E+02    3.089359E+01
  2.594359E+02    3.089648E+01
  2.594659E+02    3.089938E+01
  2.594959E+02    3.090228E+01
  2.595260E+02    3.090518E+01
  2.595560E+02    3.090808E+01
  2.595860E+02    3.091098E+01
  2.596160E+02    3.091388E+01
  2.596460E+02    3.091678E+01
  2.596760E+02    3.091968E+01
  2.597060E+02    3.092258E+01
  2.597360E+02    3.092548E+01
  2.597660E+02    3.092838E+01
  2.597960E+02    3.093129E+01
  2.598260E+02    3.093419E+01
  2.598560E+02    3.093709E+01
  2.598860E+02    3.093999E+01
  2.599160E+02    3.094290E+01
  2.599460E+02    3.094580E+01
  2.599760E+02    3.094870E+01
  2.600060E+02    3.095161E+01
  2.600360E+02    3.095451E+01
  2.600660E+02    3.095742E+01
  2.600960E+02    3.096032E+01
  2.601260E+02    3.096323E+01
  2.601560E+02    3.096613E+01
  2.601860E+02    3.096904E+01
  2.602160E+02    3.097194E+01
  2.602460E+02    3.097485E+01
  2.602760E+02    3.097776E+01
  2.603060E+02    3.098066E+01
  2.603360E+02    3.098357E+01
  2.603660E+02    3.098648E+01
  2.603960E+02    3.098939E+01
  2.604260E+02    3.099230E+01
  2.604560E+02    3.099521E+01
  2.604860E+02    3.099811E+01
  2.605161E+02    3.100102E+01
  2.605461E+02    3.100393E+01
  2.605761E+02    3.100684E+01
  2.606061E+02    3.100975E+01
  2.606361E+02    3.101266E+01
  2.606661E+02    3.101557E+01
  2.606961E+02    3.101849E+01
  2.607261E+02    3.102140E+01
  2.607561E+02    3.102431E+01
  2.607861E+02    3.102722E+01
  2.608161E+02    3.103013E+01
  2.608461E+02    3.103305E+01
  2.608761E+02    3.103596E+01
  2.609061E+02    3.103887E+01
  2.609361E+02    3.104179E+01
  2.609661E+02    3.104470E+01
  2.609961E+02    3.104762E+01
  2.610261E+02    3.105053E+01
  2.610561E+02    3.105344E+01
  2.610861E+02    3.105636E+01
  2.611161E+02    3.105928E+01
  2.611461E+02    3.106219E+01
  2.611761E+02    3.106511E+01
  2.612061E+02    3.106802E+01
  2.612361E+02    3.107094E+01
  2.612661E+02    3.107386E+01
  2.612961E+02    3.107678E+01
  2.613261E+02    3.107969E+01
  2.613561E+02    3.108261E+01
  2.613861E+02    3.108553E+01
  2.614161E+02    3.108845E+01
  2.614461E+02    3.109137E+01
  2.614761E+02    3.109429E+01
  2.615062E+02    3.109721E+01
  2.615362E+02    3.110013E+01
  2.615662E+02    3.110305E+01
  2.615962E+02    3.110597E+01
  2.616262E+02    3.110889E+01
  2.616562E+02    3.111181E+01
  2.616862E+02    3.111473E+01
  2.617162E+02    3.111765E+01
  2.617462E+02    3.112057E+01
  2.617762E+02    3.112350E+01
  2.618062E+02    3.112642E+01
  2.618362E+02    3.112934E+01
  2.618662E+02    3.113227E+01
  2.618962E+02    3.113519E+01
  2.619262E+02    3.113811E+01
  2.619562E+02    3.114104E+01
  2.619862E+02    3.114396E+01
  2.620162E+02    3.114689E+01
  2.620462E+02    3.114981E+01
  2.620762E+02    3.115274E+01
  2.621062E+02    3.115566E+01
  2.621362E+02    3.115859E+01
  2.621662E+02    3.116152E+01
  2.621962E+02    3.116444E+01
  2.622262E+02    3.116737E+01
  2.622562E+02    3.117030E+01
  2.622862E+02    3.117323E+01
  2.623162E+02    3.117615E+01
  2.623462E+02    3.117908E+01
  2.623762E+02    3.118201E+01
  2.624062E+02    3.118494E+01
  2.624362E+02    3.118787E+01
  2.624662E+02    3.119080E+01
  2.624962E+02    3.119373E+01
  2.625263E+02    3.119666E+01
  2.625563E+02    3.119959E+01
  2.625863E+02    3.120252E+01
  2.626163E+02    3.120545E+01
  2.626463E+02    3.120838E+01
  2.626763E+02    3.121132E+01
  2.627063E+02    3.121425E+01
  2.627363E+02    3.121718E+01
  2.627663E+02    3.122011E+01
  2.627963E+02    3.122305E+01
  2.628263E+02    3.122598E+01
  2.628563E+02    3.122891E+01
  2.628863E+02    3.123185E+01
  2.629163E+02    3.123478E+01
  2.629463E+02    3.123772E+01
  2.629763E+02    3.124065E+01
  2.630063E+02    3.124359E+01
  2.630363E+02    3.124652E+01
  2.630663E+02    3.124946E+01
  2.630963E+02    3.125239E+01
  2.631263E+02    3.125533E+01
  2.631563E+02    3.125827E+01
  2.631863E+02    3.126120E+01
  2.632163E+02    3.126414E+01
  2.632463E+02    3.126708E+01
  2.632763E+02    3.127002E+01
  2.633063E+02    3.127296E+01
  2.633363E+02    3.127589E+01
  2.633663E+02    3.127883E+01
  2.633963E+02    3.128177E+01
  2.634263E+02    3.128471E+01
  2.634563E+02    3.128765E+01
  2.634863E+02    3.129059E+01
  2.635164E+02    3.129353E+01
  2.635464E+02    3.129647E+01
  2.635764E+02    3.129941E+01
  2.636064E+02    3.130236E+01
  2.636364E+02    3.130530E+01
  2.636664E+02    3.130824E+01
  2.636964E+02    3.131118E+01
  2.637264E+02    3.131413E+01
  2.637564E+02    3.131707E+01
  2.637864E+02    3.132001E+01
  2.638164E+02    3.132296E+01
  2.638464E+02    3.132590E+01
  2.638764E+02    3.132884E+01
  2.639064E+02    3.133179E+01
  2.639364E+02    3.133473E+01
  2.639664E+02    3.133768E+01
  2.639964E+02    3.134062E+01
  2.640264E+02    3.134357E+01
  2.640564E+02    3.134652E+01
  2.640864E+02    3.134946E+01
  2.641164E+02    3.135241E+01
  2.641464E+02    3.135536E+01
  2.641764E+02    3.135830E+01
  2.642064E+02    3.136125E+01
  2.642364E+02    3.136420E+01
  2.642664E+02    3.136715E+01
  2.642964E+02    3.137010E+01
  2.643264E+02    3.137305E+01
  2.643564E+02    3.137599E+01
  2.643864E+02    3.137894E+01
  2.644164E+02    3.138189E+01
  2.644464E+02    3.138484E+01
  2.644764E+02    3.138780E+01
  2.645065E+02    3.139075E+01
  2.645365E+02    3.139370E+01
  2.645665E+02    3.139665E+01
  2.645965E+02    3.139960E+01
  2.646265E+02    3.140255E+01
  2.646565E+02    3.140551E+01
  2.646865E+02    3.140846E+01
  2.647165E+02    3.141141E+01
  2.647465E+02    3.141436E+01
  2.647765E+02    3.141732E+01
  2.648065E+02    3.142027E+01
  2.648365E+02    3.142323E+01
  2.648665E+02    3.142618E+01
  2.648965E+02    3.142914E+01
  2.649265E+02    3.143209E+01
  2.649565E+02    3.143505E+01
  2.649865E+02    3.143800E+01
  2.650165E+02    3.144096E+01
  2.650465E+02    3.144391E+01
  2.650765E+02    3.144687E+01
  2.651065E+02    3.144983E+01
  2.651365E+02    3.145279E+01
  2.651665E+02    3.145574E+01
  2.651965E+02    3.145870E+01
  2.652265E+02    3.146166E+01
  2.652565E+02    3.146462E+01
  2.652865E+02    3.146758E+01
  2.653165E+02    3.147054E+01
  2.653465E+02    3.147350E+01
  2.653765E+02    3.147646E+01
  2.654065E+02    3.147942E+01
  2.654365E+02    3.148238E+01
  2.654665E+02    3.148534E+01
  2.654965E+02    3.148830E+01
  2.655266E+02    3.149126E+01
  2.655566E+02    3.149422E+01
  2.655866E+02    3.149718E+01
  2.656166E+02    3.150015E+01
  2.656466E+02    3.150311E+01
  2.656766E+02    3.150607E+01
  2.657066E+02    3.150904E+01
  2.657366E+02    3.151200E+01
  2.657666E+02    3.151496E+01
  2.657966E+02    3.151793E+01
  2.658266E+02    3.152089E+01
  2.658566E+02    3.152386E+01
  2.658866E+02    3.152682E+01
  2.659166E+02    3.152979E+01
  2.659466E+02    3.153275E+01
  2.659766E+02    3.153572E+01
  2.660066E+02    3.153869E+01
  2.660366E+02    3.154165E+01
  2.660666E+02    3.154462E+01
  2.660966E+02    3.154759E+01
  2.661266E+02    3.155056E+01
  2.661566E+02    3.155352E+01
  2.661866E+02    3.155649E+01
  2.662166E+02    3.155946E+01
  2.662466E+02    3.156243E+01
  2.662766E+02    3.156540E+01
  2.663066E+02    3.156837E+01
  2.663366E+02    3.157134E+01
  2.663666E+02    3.157431E+01
  2.663966E+02    3.157728E+01
  2.664266E+02    3.158025E+01
  2.664566E+02    3.158322E+01
  2.664866E+02    3.158619E+01
  2.665167E+02    3.158916E+01
  2.665467E+02    3.159214E+01
  2.665767E+02    3.159511E+01
  2.666067E+02    3.159808E+01
  2.666367E+02    3.160105E+01
  2.666667E+02    3.160403E+01
  2.666967E+02    3.160700E+01
  2.667267E+02    3.160998E+01
  2.667567E+02    3.161295E+01
  2.667867E+02    3.161592E+01
  2.668167E+02    3.161890E+01
  2.668467E+02    3.162187E+01
  2.668767E+02    3.162485E+01
  2.669067E+02    3.162783E+01
  2.669367E+02    3.163080E+01
  2.669667E+02    3.163378E+01
  2.669967E+02    3.163676E+01
  2.670267E+02    3.163973E+01
  2.670567E+02    3.164271E+01
  2.670867E+02    3.164569E+01
  2.671167E+02    3.164867E+01
  2.671467E+02    3.165164E+01
  2.671767E+02    3.165462E+01
  2.672067E+02    3.165760E+01
  2.672367E+02    3.166058E+01
  2.672667E+02    3.166356E+01
  2.672967E+02    3.166654E+01
  2.673267E+02    3.166952E+01
  2.673567E+02    3.167250E+01
  2.673867E+02    3.167548E+01
  2.674167E+02    3.167846E+01
  2.674467E+02    3.168144E+01
  2.674767E+02    3.168443E+01
  2.675068E+02    3.168741E+01
  2.675368E+02    3.169039E+01
  2.675668E+02    3.169337E+01
  2.675968E+02    3.169636E+01
  2.676268E+02    3.169934E+01
  2.676568E+02    3.170232E+01
  2.676868E+02    3.170531E+01
  2.677168E+02    3.170829E+01
  2.677468E+02    3.171128E+01
  2.677768E+02    3.171426E+01
  2.678068E+02    3.171725E+01
  2.678368E+02    3.172023E+01
  2.678668E+02    3.172322E+01
  2.678968E+02    3.172620E+01
  2.679268E+02    3.172919E+01
  2.679568E+02    3.173218E+01
  2.679868E+02    3.173516E+01
  2.680168E+02    3.173815E+01
  2.680468E+02    3.174114E+01
  2.680768E+02    3.174413E+01
  2.681068E+02    3.174712E+01
  2.681368E+02    3.175010E+01
  2.681668E+02    3.175309E+01
  2.681968E+02    3.175608E+01
  2.682268E+02    3.175907E+01
  2.682568E+02    3.176206E+01
  2.682868E+02    3.176505E+01
  2.683168E+02    3.176804E+01
  2.683468E+02    3.177103E+01
  2.683768E+02    3.177402E+01
  2.684068E+02    3.177702E+01
  2.684368E+02    3.178001E+01
  2.684668E+02    3.178300E+01
  2.684968E+02    3.178599E+01
  2.685269E+02    3.178899E+01
  2.685569E+02    3.179198E+01
  2.685869E+02    3.179497E+01
  2.686169E+02    3.179797E+01
  2.686469E+02    3.180096E+01
  2.686769E+02    3.180395E+01
  2.687069E+02    3.180695E+01
  2.687369E+02    3.180994E+01
  2.687669E+02    3.181294E+01
  2.687969E+02    3.181593E+01
  2.688269E+02    3.181893E+01
  2.688569E+02    3.182193E+01
  2.688869E+02    3.182492E+01
  2.689169E+02    3.182792E+01
  2.689469E+02    3.183092E+01
  2.689769E+02    3.183391E+01
  2.690069E+02    3.183691E+01
  2.690369E+02    3.183991E+01
  2.690669E+02    3.184291E+01
  2.690969E+02    3.184591E+01
  2.691269E+02    3.184890E+01
  2.691569E+02    3.185190E+01
  2.691869E+02    3.185490E+01
  2.692169E+02    3.185790E+01
  2.692469E+02    3.186090E+01
  2.692769E+02    3.186390E+01
  2.693069E+02    3.186690E+01
  2.693369E+02    3.186991E+01
  2.693669E+02    3.187291E+01
  2.693969E+02    3.187591E+01
  2.694269E+02    3.187891E+01
  2.694569E+02    3.188191E+01
  2.694869E+02    3.188492E+01
  2.695170E+02    3.188792E+01
  2.695470E+02    3.189092E+01
  2.695770E+02    3.189393E+01
  2.696070E+02    3.189693E+01
  2.696370E+02    3.189993E+01
  2.696670E+02    3.190294E+01
  2.696970E+02    3.190594E+01
  2.697270E+02    3.190895E+01
  2.697570E+02    3.191195E+01
  2.697870E+02    3.191496E+01
  2.698170E+02    3.191797E+01
  2.698470E+02    3.192097E+01
  2.698770E+02    3.192398E+01
  2.699070E+02    3.192699E+01
  2.699370E+02    3.192999E+01
  2.699670E+02    3.193300E+01
  2.699970E+02    3.193601E+01
  2.700270E+02    3.193902E+01
  2.700570E+02    3.194203E+01
  2.700870E+02    3.194504E+01
  2.701170E+02    3.194805E+01
  2.701470E+02    3.195105E+01
  2.701770E+02    3.195406E+01
  2.702070E+02    3.195707E+01
  2.702370E+02    3.196009E+01
  2.702670E+02    3.196310E+01
  2.702970E+02    3.196611E+01
  2.703270E+02    3.196912E+01
  2.703570E+02    3.197213E+01
  2.703870E+02    3.197514E+01
  2.704170E+02    3.197815E+01
  2.704470E+02    3.198117E+01
  2.704770E+02    3.198418E+01
  2.705071E+02    3.198719E+01
  2.705371E+02    3.199021E+01
  2.705671E+02    3.199322E+01
  2.705971E+02    3.199624E+01
  2.706271E+02    3.199925E+01
  2.706571E+02    3.200226E+01
  2.706871E+02    3.200528E+01
  2.707171E+02    3.200830E+01
  2.707471E+02    3.201131E+01
  2.707771E+02    3.201433E+01
  2.708071E+02    3.201734E+01
  2.708371E+02    3.202036E+01
  2.708671E+02    3.202338E+01
  2.708971E+02    3.202640E+01
  2.709271E+02    3.202941E+01
  2.709571E+02    3.203243E+01
  2.709871E+02    3.203545E+01
  2.710171E+02    3.203847E+01
  2.710471E+02    3.204149E+01
  2.710771E+02    3.204451E+01
  2.711071E+02    3.204753E+01
  2.711371E+02    3.205055E+01
  2.711671E+02    3.205357E+01
  2.711971E+02    3.205659E+01
  2.712271E+02    3.205961E+01
  2.712571E+02    3.206263E+01
  2.712871E+02    3.206565E+01
  2.713171E+02    3.206867E+01
  2.713471E+02    3.207169E+01
  2.713771E+02    3.207472E+01
  2.714071E+02    3.207774E+01
  2.714371E+02    3.208076E+01
